Episode,Total Reward,Steps,Falls,Rollbacks
2445,-5.0,400,0,395
2446,-4.0,400,0,396
2447,-4.0,400,0,396
2448,-2.0,400,0,398
2449,-2.0,400,0,398
2450,-6.0,400,0,394
2451,-2.0,400,0,398
2452,-3.0,400,0,397
2453,-3.0,400,0,397
2454,-4.0,294,0,290
2455,-5.0,400,0,395
2456,-6.0,400,0,394
2457,-3.0,400,0,397
2458,-6.0,400,0,394
2459,-4.0,400,0,396
2460,-2.0,400,0,398
2461,-8.0,400,0,392
2462,-10.0,400,0,390
2463,-5.0,400,0,395
2464,-2.0,400,0,398
2465,-2.0,400,0,398
2466,-4.0,251,0,247
2467,-1.0,400,0,399
2468,-2.0,126,0,124
2469,-2.0,400,0,398
2470,-10.0,400,0,390
2471,-3.0,400,0,397
2472,-4.0,400,0,396
2473,-3.0,400,0,397
2474,-2.0,400,0,398
2475,-3.0,400,0,397
2476,-4.0,400,0,396
2477,-5.0,400,0,395
2478,-2.0,334,0,332
2479,-4.0,400,0,396
2480,-5.0,400,0,395
2481,-2.0,400,0,398
2482,-3.0,307,0,304
2483,-3.0,400,0,397
2484,-2.0,400,0,398
2485,-6.0,400,0,394
2486,-4.0,400,0,396
2487,-6.0,400,0,394
2488,-2.0,400,0,398
2489,-7.0,400,0,393
2490,-2.0,400,0,398
2491,-5.0,400,0,395
2492,-2.0,400,0,398
2493,-3.0,400,0,397
2494,-7.0,400,0,393
2495,-2.0,235,0,233
2496,-4.0,400,0,396
2497,-13.0,400,0,387
2498,-3.0,400,0,397
2499,-6.0,400,0,394
2500,-5.0,400,0,395
2501,-3.0,241,0,238
2502,-9.0,400,0,391
2503,-3.0,400,0,397
2504,-2.0,400,0,398
2505,-4.0,400,0,396
2506,-4.0,400,0,396
2507,-15.0,400,0,385
2508,-3.0,400,0,397
2509,-5.0,400,0,395
2510,-2.0,317,0,315
2511,-4.0,400,0,396
2512,-3.0,400,0,397
2513,-4.0,400,0,396
2514,-8.0,400,0,392
2515,-2.0,400,0,398
2516,-10.0,400,0,390
2517,-2.0,400,0,398
2518,-4.0,165,0,161
2519,-2.0,233,0,231
2520,-3.0,400,0,397
2521,-4.0,394,0,390
2522,-2.0,400,0,398
2523,-5.0,400,0,395
2524,-3.0,400,0,397
2525,-3.0,400,0,397
2526,-4.0,400,0,396
2527,-3.0,170,0,167
2528,-2.0,113,0,111
2529,-7.0,400,0,393
2530,-3.0,400,0,397
2531,-2.0,223,0,221
2532,-5.0,400,0,395
2533,-2.0,400,0,398
2534,-3.0,400,0,397
2535,-2.0,400,0,398
2536,-4.0,400,0,396
2537,-1.0,400,0,399
2538,-2.0,400,0,398
2539,-5.0,400,0,395
2540,-4.0,400,0,396
2541,-6.0,400,0,394
2542,-4.0,400,0,396
2543,-3.0,400,0,397
2544,-5.0,400,0,395
2545,-5.0,400,0,395
2546,-12.0,400,0,388
2547,-3.0,400,0,397
2548,-6.0,400,0,394
2549,-2.0,372,0,370
2550,-6.0,400,0,394
2551,-6.0,400,0,394
2552,-3.0,400,0,397
2553,-1.0,400,0,399
2554,-9.0,400,0,391
2555,-1.0,400,0,399
2556,-2.0,324,0,322
2557,-4.0,400,0,396
2558,-1.0,400,0,399
2559,-5.0,400,0,395
2560,-5.0,400,0,395
2561,-2.0,400,0,398
2562,-5.0,400,0,395
2563,-3.0,400,0,397
2564,-8.0,400,0,392
2565,-3.0,400,0,397
2566,-1.0,400,0,399
2567,-2.0,400,0,398
2568,-1.0,400,0,399
2569,-1.0,400,0,399
2570,-9.0,400,0,391
2571,-3.0,272,0,269
2572,-6.0,400,0,394
2573,-13.0,400,0,387
2574,-7.0,400,0,393
2575,-6.0,400,0,394
2576,-5.0,400,0,395
2577,-3.0,393,0,390
2578,-4.0,400,0,396
2579,-8.0,400,0,392
2580,-7.0,400,0,393
2581,-4.0,400,0,396
2582,-2.0,168,0,166
2583,-3.0,400,0,397
2584,-2.0,203,0,201
2585,-5.0,400,0,395
2586,-6.0,354,0,348
2587,-2.0,400,0,398
2588,-6.0,400,0,394
2589,-2.0,252,0,250
2590,-10.0,400,0,390
2591,-13.0,400,0,387
2592,-3.0,400,0,397
2593,-4.0,400,0,396
2594,-2.0,400,0,398
2595,-1.0,400,0,399
2596,-3.0,400,0,397
2597,-1.0,400,0,399
2598,-5.0,400,0,395
2599,-11.0,400,0,389
2600,-2.0,400,0,398
2601,-3.0,400,0,397
2602,-10.0,400,0,390
2603,-2.0,175,0,173
2604,-5.0,391,0,386
2605,-3.0,400,0,397
2606,-5.0,400,0,395
2607,-3.0,400,0,397
2608,-4.0,306,0,302
2609,-3.0,400,0,397
2610,-10.0,400,0,390
2611,-2.0,400,0,398
2612,-2.0,301,0,299
2613,-6.0,400,0,394
2614,-5.0,400,0,395
2615,-2.0,400,0,398
2616,-3.0,400,0,397
2617,-7.0,400,0,393
2618,-4.0,400,0,396
2619,-3.0,292,0,289
2620,-4.0,400,0,396
2621,-3.0,189,0,186
2622,-5.0,400,0,395
2623,-5.0,400,0,395
2624,-1.0,400,0,399
2625,-2.0,400,0,398
2626,-5.0,400,0,395
2627,-4.0,400,0,396
2628,-2.0,178,0,176
2629,-2.0,400,0,398
2630,-4.0,400,0,396
2631,-1.0,400,0,399
2632,-3.0,338,0,335
2633,-3.0,400,0,397
2634,-6.0,400,0,394
2635,-3.0,327,0,324
2636,-7.0,400,0,393
2637,-4.0,400,0,396
2638,-5.0,400,0,395
2639,-5.0,400,0,395
2640,-5.0,400,0,395
2641,-3.0,315,0,312
2642,-2.0,182,0,180
2643,-5.0,400,0,395
2644,-2.0,400,0,398
2645,-12.0,400,0,388
2646,-5.0,400,0,395
2647,-4.0,400,0,396
2648,-7.0,400,0,393
2649,-5.0,400,0,395
2650,-2.0,337,0,335
2651,-5.0,400,0,395
2652,-2.0,131,0,129
2653,-8.0,400,0,392
2654,-3.0,356,0,353
2655,-7.0,400,0,393
2656,-6.0,400,0,394
2657,-6.0,378,0,372
2658,-3.0,400,0,397
2659,-6.0,400,0,394
2660,-6.0,400,0,394
2661,-6.0,400,0,394
2662,-9.0,400,0,391
2663,-6.0,400,0,394
2664,-5.0,400,0,395
2665,-9.0,400,0,391
2666,-9.0,400,0,391
2667,-4.0,400,0,396
2668,-4.0,400,0,396
2669,-2.0,400,0,398
2670,-3.0,297,0,294
2671,-2.0,400,0,398
2672,-2.0,400,0,398
2673,-7.0,400,0,393
2674,-2.0,400,0,398
2675,-1.0,400,0,399
2676,-2.0,73,0,71
2677,-4.0,328,0,324
2678,-4.0,400,0,396
2679,-3.0,400,0,397
2680,-9.0,400,0,391
2681,-3.0,400,0,397
2682,-4.0,400,0,396
2683,-5.0,400,0,395
2684,-6.0,400,0,394
2685,-10.0,400,0,390
2686,-4.0,400,0,396
2687,-5.0,400,0,395
2688,-11.0,400,0,389
2689,-2.0,400,0,398
2690,-5.0,400,0,395
2691,-3.0,400,0,397
2692,-3.0,400,0,397
2693,-2.0,400,0,398
2694,-8.0,400,0,392
2695,-1.0,400,0,399
2696,-2.0,400,0,398
2697,-3.0,400,0,397
2698,-3.0,400,0,397
2699,-2.0,400,0,398
2700,-9.0,400,0,391
2701,-4.0,396,0,392
2702,-6.0,400,0,394
2703,-3.0,400,0,397
2704,-5.0,329,0,324
2705,-3.0,400,0,397
2706,-4.0,281,0,277
2707,-5.0,400,0,395
2708,-4.0,400,0,396
2709,-1.0,400,0,399
2710,-8.0,400,0,392
2711,-7.0,400,0,393
2712,-4.0,400,0,396
2713,-1.0,400,0,399
2714,-4.0,400,0,396
2715,-5.0,400,0,395
2716,-2.0,400,0,398
2717,-1.0,400,0,399
2718,-7.0,400,0,393
2719,-1.0,400,0,399
2720,-3.0,400,0,397
2721,-7.0,400,0,393
2722,-9.0,400,0,391
2723,-3.0,400,0,397
2724,-3.0,400,0,397
2725,-6.0,400,0,394
2726,-3.0,400,0,397
2727,-3.0,400,0,397
2728,-4.0,400,0,396
2729,-3.0,346,0,343
2730,-5.0,400,0,395
2731,-6.0,400,0,394
2732,-6.0,400,0,394
2733,-2.0,400,0,398
2734,-7.0,280,0,273
2735,-4.0,395,0,391
2736,-5.0,400,0,395
2737,-3.0,400,0,397
2738,-4.0,400,0,396
2739,-3.0,400,0,397
2740,-3.0,400,0,397
2741,-8.0,400,0,392
2742,-5.0,400,0,395
2743,-2.0,400,0,398
2744,-2.0,400,0,398
2745,-5.0,400,0,395
2746,-4.0,400,0,396
2747,-2.0,400,0,398
2748,-8.0,400,0,392
2749,-4.0,400,0,396
2750,-7.0,400,0,393
2751,-6.0,400,0,394
2752,-6.0,400,0,394
2753,-4.0,400,0,396
2754,-6.0,400,0,394
2755,-4.0,400,0,396
2756,-2.0,400,0,398
2757,-7.0,400,0,393
2758,-6.0,400,0,394
2759,-5.0,400,0,395
2760,-2.0,180,0,178
2761,-4.0,308,0,304
2762,-2.0,400,0,398
2763,-2.0,400,0,398
2764,-2.0,400,0,398
2765,-3.0,400,0,397
2766,-2.0,164,0,162
2767,-5.0,400,0,395
2768,-4.0,400,0,396
2769,-6.0,400,0,394
2770,-2.0,400,0,398
2771,-3.0,400,0,397
2772,-2.0,400,0,398
2773,-3.0,243,0,240
2774,-3.0,225,0,222
2775,-4.0,400,0,396
2776,-3.0,400,0,397
2777,-3.0,400,0,397
2778,-4.0,400,0,396
2779,-3.0,230,0,227
2780,-3.0,400,0,397
2781,-4.0,400,0,396
2782,-2.0,400,0,398
2783,-6.0,400,0,394
2784,-2.0,256,0,254
2785,-4.0,400,0,396
2786,-3.0,400,0,397
2787,-8.0,400,0,392
2788,-4.0,400,0,396
2789,-5.0,400,0,395
2790,-2.0,400,0,398
2791,-9.0,371,0,362
2792,-5.0,400,0,395
2793,-3.0,400,0,397
2794,-3.0,400,0,397
2795,-2.0,400,0,398
2796,-4.0,239,0,235
2797,-6.0,400,0,394
2798,-6.0,400,0,394
2799,-4.0,400,0,396
2800,-5.0,400,0,395
2801,-4.0,400,0,396
2802,-2.0,400,0,398
2803,-5.0,400,0,395
2804,-2.0,400,0,398
2805,-2.0,267,0,265
2806,-2.0,174,0,172
2807,-3.0,400,0,397
2808,-2.0,400,0,398
2809,-8.0,400,0,392
2810,-5.0,400,0,395
2811,-2.0,400,0,398
2812,-3.0,400,0,397
2813,-4.0,400,0,396
2814,-5.0,400,0,395
2815,-2.0,400,0,398
2816,-1.0,400,0,399
2817,-5.0,400,0,395
2818,-2.0,299,0,297
2819,-2.0,400,0,398
2820,-4.0,400,0,396
2821,-8.0,400,0,392
2822,-8.0,400,0,392
2823,-2.0,400,0,398
2824,-2.0,400,0,398
2825,-5.0,400,0,395
2826,-4.0,400,0,396
2827,-2.0,400,0,398
2828,-1.0,400,0,399
2829,-2.0,400,0,398
2830,-5.0,400,0,395
2831,-7.0,328,0,321
2832,-4.0,400,0,396
2833,-3.0,400,0,397
2834,-5.0,400,0,395
2835,-3.0,400,0,397
2836,-6.0,322,0,316
2837,-2.0,400,0,398
2838,-4.0,400,0,396
2839,-4.0,400,0,396
2840,-7.0,400,0,393
2841,-3.0,400,0,397
2842,-7.0,400,0,393
2843,-1.0,400,0,399
2844,-1.0,400,0,399
2845,-1.0,400,0,399
2846,-6.0,400,0,394
2847,-12.0,400,0,388
2848,-7.0,400,0,393
2849,-3.0,400,0,397
2850,-7.0,400,0,393
2851,-3.0,247,0,244
2852,-4.0,400,0,396
2853,-4.0,265,0,261
2854,-6.0,400,0,394
2855,-7.0,400,0,393
2856,-4.0,400,0,396
2857,-2.0,400,0,398
2858,-4.0,203,0,199
2859,-5.0,400,0,395
2860,-5.0,400,0,395
2861,-2.0,400,0,398
2862,-3.0,400,0,397
2863,-9.0,400,0,391
2864,-3.0,400,0,397
2865,-3.0,400,0,397
2866,-4.0,400,0,396
2867,-5.0,400,0,395
2868,-5.0,309,0,304
2869,-4.0,400,0,396
2870,-7.0,400,0,393
2871,-6.0,400,0,394
2872,-2.0,193,0,191
2873,-2.0,400,0,398
2874,-4.0,386,0,382
2875,-5.0,400,0,395
2876,-6.0,400,0,394
2877,-1.0,400,0,399
2878,-5.0,400,0,395
2879,-6.0,400,0,394
2880,-11.0,400,0,389
2881,-4.0,400,0,396
2882,-3.0,381,0,378
2883,-3.0,400,0,397
2884,-5.0,400,0,395
2885,-4.0,400,0,396
2886,-2.0,400,0,398
2887,-5.0,400,0,395
2888,-1.0,400,0,399
2889,-2.0,120,0,118
2890,-1.0,400,0,399
2891,-3.0,400,0,397
2892,-7.0,400,0,393
2893,-8.0,400,0,392
2894,-2.0,400,0,398
2895,-3.0,400,0,397
2896,-3.0,400,0,397
2897,-3.0,400,0,397
2898,-5.0,400,0,395
2899,-9.0,400,0,391
2900,-1.0,400,0,399
2901,-3.0,400,0,397
2902,-3.0,400,0,397
2903,-6.0,400,0,394
2904,-2.0,400,0,398
2905,-2.0,400,0,398
2906,-6.0,400,0,394
2907,-3.0,319,0,316
2908,-2.0,400,0,398
2909,-1.0,400,0,399
2910,-1.0,400,0,399
2911,-1.0,400,0,399
2912,-4.0,400,0,396
2913,-3.0,400,0,397
2914,-12.0,400,0,388
2915,-2.0,400,0,398
2916,-4.0,400,0,396
2917,-6.0,380,0,374
2918,-4.0,400,0,396
2919,-2.0,400,0,398
2920,-3.0,400,0,397
2921,-9.0,400,0,391
2922,-6.0,400,0,394
2923,-4.0,358,0,354
2924,-3.0,400,0,397
2925,-2.0,400,0,398
2926,-9.0,400,0,391
2927,-4.0,400,0,396
2928,-3.0,400,0,397
2929,-8.0,400,0,392
2930,-5.0,400,0,395
2931,-2.0,400,0,398
2932,-4.0,400,0,396
2933,-6.0,400,0,394
2934,-7.0,400,0,393
2935,-1.0,400,0,399
2936,-2.0,161,0,159
2937,-3.0,400,0,397
2938,-3.0,365,0,362
2939,-3.0,239,0,236
2940,-4.0,400,0,396
2941,-5.0,400,0,395
2942,-4.0,400,0,396
2943,-4.0,306,0,302
2944,-11.0,400,0,389
2945,-4.0,400,0,396
2946,-4.0,400,0,396
2947,-1.0,400,0,399
2948,-7.0,400,0,393
2949,-3.0,278,0,275
2950,-2.0,400,0,398
2951,-6.0,400,0,394
2952,-5.0,400,0,395
2953,-3.0,400,0,397
2954,-8.0,400,0,392
2955,-3.0,179,0,176
2956,-2.0,400,0,398
2957,-3.0,400,0,397
2958,-8.0,400,0,392
2959,-2.0,400,0,398
2960,-4.0,400,0,396
2961,-4.0,276,0,272
2962,-5.0,400,0,395
2963,-5.0,400,0,395
2964,-5.0,400,0,395
2965,-6.0,400,0,394
2966,-3.0,400,0,397
2967,-5.0,400,0,395
2968,-10.0,400,0,390
2969,-6.0,400,0,394
2970,-5.0,400,0,395
2971,-3.0,400,0,397
2972,-6.0,400,0,394
2973,-3.0,400,0,397
2974,-4.0,400,0,396
2975,-2.0,400,0,398
2976,-3.0,400,0,397
2977,-1.0,400,0,399
2978,-5.0,400,0,395
2979,-3.0,387,0,384
2980,-5.0,400,0,395
2981,-7.0,400,0,393
2982,-4.0,351,0,347
2983,-3.0,223,0,220
2984,-3.0,400,0,397
2985,-2.0,400,0,398
2986,-2.0,400,0,398
2987,-5.0,400,0,395
2988,-3.0,241,0,238
2989,-4.0,213,0,209
2990,-5.0,365,0,360
2991,-3.0,400,0,397
2992,-3.0,400,0,397
2993,-4.0,400,0,396
2994,-4.0,400,0,396
2995,-4.0,400,0,396
2996,-2.0,114,0,112
2997,-2.0,400,0,398
2998,-3.0,400,0,397
2999,-3.0,241,0,238
3000,-9.0,400,0,391
3001,-4.0,400,0,396
3002,-7.0,400,0,393
3003,-9.0,400,0,391
3004,-3.0,351,0,348
3005,-5.0,379,0,374
3006,-2.0,400,0,398
3007,-3.0,400,0,397
3008,-3.0,400,0,397
3009,-3.0,400,0,397
3010,-4.0,400,0,396
3011,-1.0,400,0,399
3012,-3.0,350,0,347
3013,-3.0,311,0,308
3014,-5.0,400,0,395
3015,-5.0,400,0,395
3016,-4.0,400,0,396
3017,-3.0,400,0,397
3018,-4.0,400,0,396
3019,-2.0,400,0,398
3020,-3.0,400,0,397
3021,-5.0,400,0,395
3022,-2.0,108,0,106
3023,-5.0,400,0,395
3024,-2.0,175,0,173
3025,-1.0,400,0,399
3026,-2.0,400,0,398
3027,-3.0,400,0,397
3028,-7.0,400,0,393
3029,-6.0,400,0,394
3030,-2.0,322,0,320
3031,-3.0,400,0,397
3032,-5.0,400,0,395
3033,-3.0,364,0,361
3034,-8.0,400,0,392
3035,-6.0,400,0,394
3036,-2.0,400,0,398
3037,-6.0,400,0,394
3038,-2.0,400,0,398
3039,-3.0,400,0,397
3040,-3.0,400,0,397
3041,-9.0,400,0,391
3042,-1.0,400,0,399
3043,-2.0,400,0,398
3044,-2.0,243,0,241
3045,-5.0,400,0,395
3046,-4.0,162,0,158
3047,-7.0,257,0,250
3048,-2.0,400,0,398
3049,-4.0,400,0,396
3050,-2.0,400,0,398
3051,-2.0,400,0,398
3052,-5.0,400,0,395
3053,-3.0,400,0,397
3054,-5.0,348,0,343
3055,-2.0,400,0,398
3056,-3.0,400,0,397
3057,-2.0,217,0,215
3058,-7.0,400,0,393
3059,-3.0,391,0,388
3060,-2.0,325,0,323
3061,-2.0,400,0,398
3062,-2.0,400,0,398
3063,-3.0,400,0,397
3064,-3.0,400,0,397
3065,-8.0,400,0,392
3066,-6.0,400,0,394
3067,-5.0,400,0,395
3068,-3.0,400,0,397
3069,-4.0,400,0,396
3070,-2.0,294,0,292
3071,-2.0,400,0,398
3072,-2.0,400,0,398
3073,-4.0,400,0,396
3074,-5.0,363,0,358
3075,-1.0,400,0,399
3076,-6.0,400,0,394
3077,-2.0,314,0,312
3078,-3.0,246,0,243
3079,-4.0,400,0,396
3080,-3.0,400,0,397
3081,-2.0,400,0,398
3082,-8.0,400,0,392
3083,-4.0,400,0,396
3084,-3.0,400,0,397
3085,-3.0,400,0,397
3086,-6.0,400,0,394
3087,-4.0,400,0,396
3088,-5.0,294,0,289
3089,-4.0,400,0,396
3090,-3.0,188,0,185
3091,-2.0,400,0,398
3092,-3.0,305,0,302
3093,-4.0,400,0,396
3094,-4.0,400,0,396
3095,-3.0,400,0,397
3096,-9.0,400,0,391
3097,-8.0,400,0,392
3098,-6.0,400,0,394
3099,-3.0,400,0,397
3100,-6.0,400,0,394
3101,-7.0,400,0,393
3102,-2.0,142,0,140
3103,-7.0,400,0,393
3104,-3.0,400,0,397
3105,-5.0,400,0,395
3106,-7.0,400,0,393
3107,-3.0,400,0,397
3108,-6.0,400,0,394
3109,-2.0,400,0,398
3110,-3.0,400,0,397
3111,-2.0,97,0,95
3112,-4.0,400,0,396
3113,-2.0,214,0,212
3114,-5.0,400,0,395
3115,-2.0,371,0,369
3116,-6.0,400,0,394
3117,-4.0,366,0,362
3118,-10.0,400,0,390
3119,-4.0,400,0,396
3120,-2.0,171,0,169
3121,-3.0,400,0,397
3122,-4.0,400,0,396
3123,-1.0,400,0,399
3124,-3.0,400,0,397
3125,-2.0,400,0,398
3126,-2.0,400,0,398
3127,-2.0,400,0,398
3128,-3.0,238,0,235
3129,-9.0,400,0,391
3130,-1.0,400,0,399
3131,-2.0,111,0,109
3132,-3.0,400,0,397
3133,-3.0,400,0,397
3134,-5.0,400,0,395
3135,-3.0,366,0,363
3136,-4.0,233,0,229
3137,-3.0,310,0,307
3138,-2.0,150,0,148
3139,-3.0,229,0,226
3140,-1.0,400,0,399
3141,-6.0,400,0,394
3142,-2.0,400,0,398
3143,-2.0,400,0,398
3144,-5.0,400,0,395
3145,-4.0,400,0,396
3146,-9.0,400,0,391
3147,-9.0,400,0,391
3148,-4.0,400,0,396
3149,-9.0,400,0,391
3150,-3.0,400,0,397
3151,-6.0,400,0,394
3152,-2.0,400,0,398
3153,-8.0,400,0,392
3154,-2.0,230,0,228
3155,-7.0,400,0,393
3156,-2.0,400,0,398
3157,-2.0,131,0,129
3158,-5.0,400,0,395
3159,-2.0,144,0,142
3160,-3.0,250,0,247
3161,-2.0,400,0,398
3162,-2.0,400,0,398
3163,-2.0,400,0,398
3164,-4.0,400,0,396
3165,-5.0,400,0,395
3166,-7.0,357,0,350
3167,-5.0,400,0,395
3168,-4.0,400,0,396
3169,-2.0,400,0,398
3170,-8.0,400,0,392
3171,-3.0,252,0,249
3172,-3.0,400,0,397
3173,-2.0,166,0,164
3174,-5.0,400,0,395
3175,-2.0,400,0,398
3176,-4.0,400,0,396
3177,-15.0,400,0,385
3178,-5.0,279,0,274
3179,-3.0,300,0,297
3180,-11.0,400,0,389
3181,-1.0,400,0,399
3182,-13.0,400,0,387
3183,-5.0,342,0,337
3184,-7.0,357,0,350
3185,-3.0,400,0,397
3186,-2.0,400,0,398
3187,-8.0,400,0,392
3188,-3.0,400,0,397
3189,-6.0,400,0,394
3190,-4.0,400,0,396
3191,-5.0,400,0,395
3192,-6.0,400,0,394
3193,-2.0,400,0,398
3194,-3.0,400,0,397
3195,-4.0,400,0,396
3196,-3.0,400,0,397
3197,-3.0,400,0,397
3198,-7.0,400,0,393
3199,-3.0,400,0,397
3200,-4.0,230,0,226
3201,-3.0,400,0,397
3202,-2.0,400,0,398
3203,-3.0,400,0,397
3204,-2.0,145,0,143
3205,-5.0,400,0,395
3206,-11.0,400,0,389
3207,-4.0,400,0,396
3208,-3.0,400,0,397
3209,-3.0,400,0,397
3210,-3.0,400,0,397
3211,-9.0,400,0,391
3212,-3.0,400,0,397
3213,-3.0,400,0,397
3214,-4.0,400,0,396
3215,-2.0,400,0,398
3216,-2.0,400,0,398
3217,-1.0,400,0,399
3218,-4.0,400,0,396
3219,-3.0,282,0,279
3220,-2.0,271,0,269
3221,-3.0,400,0,397
3222,-10.0,400,0,390
3223,-12.0,400,0,388
3224,-2.0,400,0,398
3225,-2.0,224,0,222
3226,-3.0,400,0,397
3227,-3.0,400,0,397
3228,-2.0,297,0,295
3229,-6.0,400,0,394
3230,-2.0,229,0,227
3231,-1.0,400,0,399
3232,-4.0,400,0,396
3233,-5.0,400,0,395
3234,-5.0,400,0,395
3235,-2.0,125,0,123
3236,-4.0,400,0,396
3237,-5.0,355,0,350
3238,-2.0,400,0,398
3239,-5.0,400,0,395
3240,-3.0,297,0,294
3241,-1.0,400,0,399
3242,-3.0,400,0,397
3243,-5.0,400,0,395
3244,-4.0,400,0,396
3245,-3.0,400,0,397
3246,-4.0,400,0,396
3247,-3.0,400,0,397
3248,-3.0,400,0,397
3249,-3.0,400,0,397
3250,-4.0,400,0,396
3251,-2.0,400,0,398
3252,-2.0,400,0,398
3253,-8.0,400,0,392
3254,-2.0,400,0,398
3255,-4.0,400,0,396
3256,-4.0,400,0,396
3257,-5.0,400,0,395
3258,-2.0,400,0,398
3259,-3.0,232,0,229
3260,-4.0,400,0,396
3261,-10.0,400,0,390
3262,-4.0,400,0,396
3263,-4.0,400,0,396
3264,-2.0,400,0,398
3265,-6.0,400,0,394
3266,-1.0,400,0,399
3267,-6.0,400,0,394
3268,-10.0,400,0,390
3269,-9.0,400,0,391
3270,-2.0,245,0,243
3271,-7.0,400,0,393
3272,-5.0,400,0,395
3273,-4.0,400,0,396
3274,-3.0,400,0,397
3275,-1.0,400,0,399
3276,-5.0,400,0,395
3277,-2.0,392,0,390
3278,-2.0,335,0,333
3279,-2.0,400,0,398
3280,-6.0,328,0,322
3281,-4.0,400,0,396
3282,-6.0,400,0,394
3283,-4.0,400,0,396
3284,-4.0,400,0,396
3285,-7.0,400,0,393
3286,-8.0,400,0,392
3287,-2.0,135,0,133
3288,-4.0,400,0,396
3289,-3.0,400,0,397
3290,-8.0,400,0,392
3291,-3.0,400,0,397
3292,-3.0,400,0,397
3293,-4.0,400,0,396
3294,-9.0,400,0,391
3295,-3.0,400,0,397
3296,-4.0,200,0,196
3297,-2.0,400,0,398
3298,-4.0,400,0,396
3299,-2.0,400,0,398
3300,-5.0,400,0,395
3301,-7.0,400,0,393
3302,-5.0,393,0,388
3303,-5.0,400,0,395
3304,-4.0,400,0,396
3305,-5.0,371,0,366
3306,-9.0,400,0,391
3307,-5.0,400,0,395
3308,-3.0,400,0,397
3309,-4.0,400,0,396
3310,-4.0,381,0,377
3311,-2.0,340,0,338
3312,-2.0,255,0,253
3313,-3.0,400,0,397
3314,-9.0,400,0,391
3315,-4.0,400,0,396
3316,-6.0,400,0,394
3317,-2.0,217,0,215
3318,-5.0,400,0,395
3319,-3.0,400,0,397
3320,-2.0,400,0,398
3321,-3.0,136,0,133
3322,-4.0,184,0,180
3323,-2.0,400,0,398
3324,-5.0,400,0,395
3325,-4.0,340,0,336
3326,-5.0,400,0,395
3327,-9.0,400,0,391
3328,-4.0,400,0,396
3329,-6.0,400,0,394
3330,-2.0,400,0,398
3331,-3.0,400,0,397
3332,-2.0,400,0,398
3333,-8.0,400,0,392
3334,-5.0,369,0,364
3335,-2.0,400,0,398
3336,-5.0,400,0,395
3337,-2.0,400,0,398
3338,-9.0,400,0,391
3339,-1.0,400,0,399
3340,-2.0,120,0,118
3341,-6.0,400,0,394
3342,-6.0,400,0,394
3343,-4.0,400,0,396
3344,-2.0,400,0,398
3345,-7.0,400,0,393
3346,-8.0,400,0,392
3347,-2.0,400,0,398
3348,-4.0,400,0,396
3349,-4.0,400,0,396
3350,-11.0,400,0,389
3351,-5.0,392,0,387
3352,-8.0,400,0,392
3353,-3.0,327,0,324
3354,-5.0,400,0,395
3355,-2.0,400,0,398
3356,-9.0,400,0,391
3357,-4.0,400,0,396
3358,-3.0,357,0,354
3359,-3.0,400,0,397
3360,-5.0,400,0,395
3361,-3.0,400,0,397
3362,-5.0,400,0,395
3363,-2.0,170,0,168
3364,-4.0,400,0,396
3365,-2.0,332,0,330
3366,-2.0,400,0,398
3367,-7.0,400,0,393
3368,-11.0,400,0,389
3369,-4.0,400,0,396
3370,-4.0,400,0,396
3371,-3.0,400,0,397
3372,-2.0,374,0,372
3373,-2.0,400,0,398
3374,-14.0,400,0,386
3375,-3.0,400,0,397
3376,-3.0,400,0,397
3377,-5.0,400,0,395
3378,-6.0,400,0,394
3379,-6.0,400,0,394
3380,-4.0,387,0,383
3381,-4.0,400,0,396
3382,-4.0,400,0,396
3383,-2.0,400,0,398
3384,-4.0,400,0,396
3385,-2.0,400,0,398
3386,-6.0,327,0,321
3387,-4.0,400,0,396
3388,-2.0,116,0,114
3389,-4.0,400,0,396
3390,-3.0,400,0,397
3391,-2.0,400,0,398
3392,-2.0,240,0,238
3393,-1.0,400,0,399
3394,-3.0,400,0,397
3395,-4.0,400,0,396
3396,-6.0,400,0,394
3397,-4.0,400,0,396
3398,-3.0,400,0,397
3399,-8.0,400,0,392
3400,-2.0,400,0,398
3401,-5.0,400,0,395
3402,-2.0,400,0,398
3403,-9.0,400,0,391
3404,-4.0,400,0,396
3405,-2.0,400,0,398
3406,-2.0,400,0,398
3407,-3.0,400,0,397
3408,-2.0,400,0,398
3409,-3.0,400,0,397
3410,-4.0,400,0,396
3411,-2.0,400,0,398
3412,-6.0,400,0,394
3413,-1.0,400,0,399
3414,-3.0,400,0,397
3415,-4.0,400,0,396
3416,-5.0,400,0,395
3417,-3.0,400,0,397
3418,-6.0,400,0,394
3419,-2.0,400,0,398
3420,-5.0,388,0,383
3421,-5.0,400,0,395
3422,-6.0,400,0,394
3423,-2.0,400,0,398
3424,-2.0,400,0,398
3425,-2.0,400,0,398
3426,-3.0,400,0,397
3427,-7.0,400,0,393
3428,-4.0,400,0,396
3429,-4.0,400,0,396
3430,-3.0,400,0,397
3431,-3.0,243,0,240
3432,-3.0,210,0,207
3433,-7.0,400,0,393
3434,-4.0,400,0,396
3435,-5.0,400,0,395
3436,-3.0,261,0,258
3437,-5.0,400,0,395
3438,-2.0,400,0,398
3439,-5.0,400,0,395
3440,-16.0,400,0,384
3441,-2.0,400,0,398
3442,-2.0,400,0,398
