Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
7734,-2436.0,999,162,1
7735,-2449.0,1000,161,0
7736,-1278.0,525,86,1
7737,-1353.0,537,93,1
7738,-843.0,333,59,1
7739,-603.0,237,43,1
7740,-1613.0,626,112,1
7741,-1295.0,578,82,1
7742,-2449.0,1000,161,0
7743,-2242.0,922,149,1
7744,-2222.0,992,139,1
7745,-946.0,391,64,1
7746,-1171.0,517,75,1
7747,-1740.0,654,123,1
7748,-1436.0,584,97,1
7749,-2431.0,1000,159,0
7750,-1874.0,815,120,1
7751,-786.0,285,58,1
7752,-964.0,373,68,1
7753,-1399.0,601,91,1
7754,-2218.0,907,148,1
7755,-1193.0,512,78,1
7756,-1467.0,642,94,1
7757,-2395.0,1000,155,0
7758,-1502.0,650,97,1
7759,-1695.0,753,107,1
7760,-1480.0,628,97,1
7761,-2404.0,1000,156,0
7762,-2288.0,941,152,1
7763,-1308.0,501,92,1
7764,-1375.0,523,97,1
7765,-2440.0,1000,160,0
7766,-1476.0,624,97,1
7767,-2265.0,864,158,1
7768,-2341.0,1000,149,0
7769,-1661.0,746,104,1
7770,-1457.0,596,98,1
7771,-1510.0,649,98,1
7772,-1136.0,473,76,1
7773,-844.0,325,60,1
7774,-2318.0,962,153,1
7775,-1428.0,612,93,1
7776,-318.0,132,23,1
7777,-2431.0,1000,159,0
7778,-309.0,141,21,1
7779,-2323.0,904,160,1
7780,-978.0,432,63,1
7781,-2355.0,990,154,1
7782,-2431.0,1000,159,0
7783,-1302.0,567,84,1
7784,-1750.0,718,117,1
7785,-1418.0,710,81,1
7786,-2323.0,1000,147,0
7787,-1830.0,726,125,1
7788,-1109.0,482,72,1
7789,-1861.0,784,122,1
7790,-1096.0,451,74,1
7791,-2099.0,824,144,1
7792,-766.0,292,55,1
7793,-2692.0,1000,188,0
7794,-2350.0,1000,150,0
7795,-1224.0,471,86,1
7796,-2251.0,1000,139,0
7797,-862.0,343,60,1
7798,-2404.0,1000,156,0
7799,-2280.0,906,155,1
7800,-1282.0,484,91,1
7801,-978.0,387,68,1
7802,-1488.0,609,100,1
7803,-2386.0,1000,154,0
7804,-1674.0,642,117,1
7805,-2151.0,840,148,1
7806,-2291.0,926,154,1
7807,-2406.0,969,162,1
7808,-255.0,114,18,1
7809,-1298.0,500,91,1
7810,-1328.0,539,90,1
7811,-2300.0,962,151,1
7812,-2332.0,1000,148,0
7813,-1370.0,563,92,1
7814,-1406.0,617,90,1
7815,-1716.0,738,111,1
7816,-1481.0,584,102,1
7817,-1366.0,577,90,1
7818,-2269.0,1000,141,0
7819,-1335.0,492,96,1
7820,-1333.0,553,89,1
7821,-533.0,212,38,1
7822,-1302.0,486,93,1
7823,-2316.0,924,157,1
7824,-2249.0,902,152,1
7825,-1233.0,516,82,1
7826,-2449.0,1000,161,0
7827,-2350.0,1000,150,0
7828,-947.0,383,65,1
7829,-1830.0,726,125,1
7830,-2512.0,1000,168,0
7831,-969.0,414,64,1
7832,-2047.0,862,134,1
7833,-1406.0,590,93,1
7834,-1483.0,622,98,1
7835,-1776.0,672,125,1
7836,-2629.0,1000,181,0
7837,-759.0,285,55,1
7838,-1328.0,557,88,1
7839,-2393.0,965,161,1
7840,-1165.0,511,75,1
7841,-1596.0,681,104,1
7842,-2099.0,833,143,1
7843,-1277.0,533,85,1
7844,-1704.0,672,117,1
7845,-1491.0,657,95,1
7846,-1338.0,513,94,1
7847,-1518.0,639,100,1
7848,-1874.0,725,130,1
7849,-2127.0,798,150,1
7850,-1638.0,705,106,1
7851,-934.0,352,67,1
7852,-2485.0,1000,165,0
7853,-1604.0,644,109,1
7854,-1128.0,456,77,1
7855,-702.0,264,51,1
7856,-1559.0,626,106,1
7857,-976.0,385,68,1
7858,-2413.0,1000,157,0
7859,-1094.0,476,71,1
7860,-584.0,227,42,1
7861,-950.0,377,66,1
7862,-1087.0,424,76,1
7863,-2395.0,1000,155,0
7864,-1960.0,820,129,1
7865,-1624.0,628,113,1
7866,-754.0,298,53,1
7867,-1019.0,383,73,1
7868,-1664.0,713,108,1
7869,-2493.0,993,169,1
7870,-2476.0,1000,164,0
7871,-669.0,249,49,1
7872,-1434.0,564,99,1
7873,-1058.0,413,74,1
7874,-1884.0,789,124,1
7875,-1006.0,397,70,1
7876,-2431.0,1000,159,0
7877,-1119.0,483,73,1
7878,-855.0,327,61,1
7879,-1619.0,668,108,1
7880,-1996.0,865,128,1
7881,-2339.0,992,152,1
7882,-2154.0,843,148,1
7883,-1133.0,488,74,1
7884,-1397.0,581,93,1
7885,-1651.0,664,112,1
7886,-1123.0,415,81,1
7887,-1747.0,733,115,1
7888,-2332.0,1000,148,0
7889,-2191.0,880,148,1
7890,-2341.0,1000,149,0
7891,-795.0,312,56,1
7892,-2256.0,945,148,1
7893,-1039.0,430,70,1
7894,-729.0,282,52,1
7895,-1770.0,729,118,1
7896,-2431.0,1000,159,0
7897,-1336.0,628,81,1
7898,-2305.0,1000,145,0
7899,-1171.0,526,74,1
7900,-1330.0,550,89,1
7901,-1166.0,431,84,1
7902,-1023.0,423,69,1
7903,-2086.0,802,145,1
7904,-924.0,360,65,1
7905,-875.0,338,62,1
7906,-2368.0,949,160,1
7907,-1017.0,408,70,1
7908,-1115.0,470,74,1
7909,-976.0,376,69,1
7910,-1275.0,531,85,1
7911,-1247.0,512,84,1
7912,-2378.0,914,165,1
7913,-1283.0,503,89,1
7914,-1490.0,602,101,1
7915,-1568.0,626,107,1
7916,-1522.0,625,102,1
7917,-1031.0,404,72,1
7918,-1524.0,591,106,1
7919,-911.0,365,63,1
7920,-2441.0,995,163,1
7921,-2232.0,912,149,1
7922,-1138.0,430,81,1
7923,-2323.0,958,154,1
7924,-814.0,313,58,1
7925,-2692.0,1000,188,0
7926,-2503.0,1000,167,0
7927,-1060.0,406,75,1
7928,-1372.0,637,84,1
7929,-2440.0,1000,160,0
7930,-2386.0,1000,154,0
7931,-1637.0,677,109,1
7932,-2043.0,795,141,1
7933,-1010.0,374,73,1
7934,-2458.0,1000,162,0
7935,-2323.0,1000,147,0
7936,-2422.0,994,161,1
7937,-544.0,232,37,1
7938,-1966.0,790,133,1
7939,-1708.0,667,118,1
7940,-2421.0,957,165,1
7941,-2305.0,1000,145,0
7942,-2593.0,1000,177,0
7943,-1867.0,727,129,1
7944,-2127.0,807,149,1
7945,-1258.0,505,86,1
7946,-973.0,391,67,1
7947,-1406.0,599,92,1
7948,-1322.0,524,91,1
7949,-1903.0,817,123,1
7950,-1717.0,712,114,1
7951,-1492.0,568,105,1
7952,-2390.0,926,165,1
7953,-1127.0,446,78,1
7954,-2457.0,975,167,1
7955,-2359.0,1000,151,0
7956,-1724.0,773,108,1
7957,-2566.0,1000,174,0
7958,-2212.0,973,140,1
7959,-1382.0,521,98,1
7960,-1130.0,467,76,1
7961,-1403.0,614,90,1
7962,-1941.0,792,130,1
7963,-1755.0,705,119,1
7964,-2332.0,1000,148,0
7965,-1619.0,686,106,1
7966,-2521.0,1000,169,0
7967,-2377.0,1000,153,0
7968,-2494.0,1000,166,0
7969,-1354.0,556,91,1
7970,-1898.0,740,131,1
7971,-2341.0,1000,149,0
7972,-2298.0,960,151,1
7973,-1894.0,799,124,1
7974,-1121.0,458,76,1
7975,-1033.0,388,74,1
7976,-2422.0,1000,158,0
7977,-1711.0,760,108,1
7978,-2377.0,1000,153,0
7979,-2323.0,1000,147,0
7980,-2422.0,1000,158,0
7981,-626.0,242,45,1
7982,-1260.0,498,87,1
7983,-2427.0,999,161,1
7984,-2359.0,1000,151,0
7985,-2253.0,942,148,1
7986,-945.0,372,66,1
7987,-2333.0,941,157,1
7988,-954.0,381,66,1
7989,-1562.0,629,106,1
7990,-1003.0,394,70,1
7991,-2377.0,1000,153,0
7992,-1290.0,519,88,1
7993,-1184.0,512,77,1
7994,-1769.0,692,122,1
7995,-2223.0,858,154,1
7996,-1233.0,498,84,1
7997,-1532.0,662,99,1
7998,-1039.0,457,67,1
7999,-1620.0,651,110,1
8000,-397.0,184,26,1
8001,-1731.0,690,118,1
8002,-980.0,362,71,1
8003,-1454.0,557,102,1
8004,-2386.0,1000,154,0
8005,-2378.0,950,161,1
8006,-2296.0,1000,144,0
8007,-982.0,391,68,1
8008,-1083.0,456,72,1
8009,-1186.0,442,85,1
8010,-2296.0,1000,144,0
8011,-1690.0,757,106,1
8012,-772.0,280,57,1
8013,-1364.0,548,93,1
8014,-2080.0,787,146,1
8015,-2584.0,1000,176,0
8016,-1722.0,681,118,1
8017,-957.0,411,63,1
8018,-1112.0,440,77,1
8019,-910.0,355,64,1
8020,-1420.0,577,96,1
8021,-2096.0,956,129,1
8022,-1098.0,444,75,1
8023,-1443.0,573,99,1
8024,-1773.0,687,123,1
8025,-2395.0,1000,155,0
8026,-1116.0,471,74,1
8027,-2222.0,983,140,1
8028,-1042.0,406,73,1
8029,-2316.0,915,158,1
8030,-2327.0,953,155,1
8031,-1531.0,589,107,1
8032,-2322.0,948,155,1
8033,-1502.0,650,97,1
8034,-1396.0,562,95,1
8035,-2412.0,984,161,1
8036,-2377.0,1000,153,0
8037,-2314.0,1000,146,0
8038,-2237.0,854,156,1
8039,-2422.0,1000,158,0
8040,-1083.0,420,76,1
8041,-523.0,211,37,1
8042,-1651.0,691,109,1
8043,-2296.0,1000,144,0
8044,-1175.0,476,80,1
8045,-1111.0,493,71,1
8046,-1810.0,706,125,1
8047,-1686.0,690,113,1
8048,-1316.0,536,89,1
8049,-1338.0,549,90,1
8050,-2388.0,942,163,1
8051,-2346.0,954,157,1
8052,-1302.0,522,89,1
8053,-2114.0,884,139,1
8054,-1597.0,691,103,1
8055,-1315.0,517,91,1
8056,-852.0,315,62,1
8057,-1192.0,484,81,1
8058,-1682.0,731,108,1
8059,-1129.0,484,74,1
8060,-321.0,126,24,1
8061,-2332.0,1000,148,0
8062,-1016.0,416,69,1
8063,-1184.0,521,76,1
8064,-1611.0,669,107,1
8065,-1826.0,785,118,1
8066,-899.0,353,63,1
8067,-2332.0,1000,148,0
8068,-1906.0,757,130,1
8069,-734.0,269,54,1
8070,-1466.0,668,91,1
8071,-1601.0,668,106,1
8072,-2041.0,793,141,1
8073,-2386.0,1000,154,0
8074,-1369.0,562,92,1
8075,-1929.0,789,129,1
8076,-924.0,387,62,1
8077,-2317.0,997,149,1
8078,-2089.0,895,135,1
8079,-1262.0,500,87,1
8080,-1721.0,734,112,1
8081,-2467.0,1000,163,0
8082,-1105.0,442,76,1
8083,-843.0,351,57,1
8084,-1172.0,545,72,1
8085,-1475.0,542,106,1
8086,-1537.0,676,98,1
8087,-1107.0,408,80,1
8088,-1097.0,425,77,1
8089,-929.0,329,69,1
8090,-1210.0,529,78,1
8091,-1383.0,513,99,1
8092,-1018.0,427,68,1
8093,-1764.0,723,118,1
8094,-2404.0,1000,156,0
8095,-2431.0,1000,159,0
8096,-1560.0,654,103,1
8097,-1113.0,414,80,1
8098,-2438.0,965,166,1
8099,-1248.0,540,81,1
8100,-1526.0,602,105,1
8101,-2368.0,1000,152,0
8102,-2310.0,882,161,1
8103,-1271.0,554,82,1
8104,-1704.0,681,116,1
8105,-1421.0,533,101,1
8106,-2395.0,1000,155,0
8107,-2422.0,1000,158,0
8108,-2354.0,926,161,1
8109,-1240.0,505,84,1
8110,-1327.0,565,87,1
8111,-372.0,168,25,1
8112,-2305.0,1000,145,0
8113,-1382.0,566,93,1
8114,-387.0,174,26,1
8115,-1588.0,664,105,1
8116,-1093.0,493,69,1
8117,-1687.0,664,116,1
8118,-2208.0,888,149,1
8119,-1136.0,446,79,1
8120,-1240.0,523,82,1
8121,-1185.0,477,81,1
8122,-1110.0,429,78,1
8123,-1407.0,546,98,1
8124,-2223.0,867,153,1
8125,-2449.0,1000,161,0
8126,-2395.0,940,164,1
8127,-2368.0,1000,152,0
8128,-1186.0,451,84,1
8129,-2368.0,1000,152,0
8130,-687.0,267,49,1
8131,-172.0,94,11,1
8132,-1278.0,597,78,1
8133,-936.0,399,62,1
8134,-1894.0,763,128,1
8135,-2273.0,926,152,1
8136,-1356.0,531,94,1
8137,-2168.0,875,146,1
8138,-1039.0,421,71,1
8139,-586.0,220,43,1
8140,-1182.0,492,79,1
8141,-2224.0,886,151,1
8142,-772.0,307,54,1
8143,-2316.0,978,151,1
8144,-1021.0,466,64,1
8145,-871.0,361,59,1
8146,-2428.0,982,163,1
8147,-1450.0,544,103,1
8148,-1439.0,569,99,1
8149,-2330.0,911,160,1
8150,-935.0,371,65,1
8151,-1062.0,417,74,1
8152,-2386.0,1000,154,0
8153,-2674.0,1000,186,0
8154,-1476.0,615,98,1
8155,-1210.0,475,84,1
8156,-2287.0,1000,143,0
8157,-2395.0,1000,155,0
8158,-977.0,395,67,1
8159,-2350.0,940,159,1
8160,-1357.0,541,93,1
8161,-2458.0,1000,162,0
8162,-2304.0,930,155,1
8163,-1382.0,548,95,1
8164,-1252.0,508,85,1
8165,-1387.0,571,93,1
8166,-2208.0,969,140,1
8167,-1330.0,568,87,1
8168,-1530.0,624,103,1
8169,-1684.0,706,111,1
8170,-1623.0,735,101,1
8171,-425.0,194,28,1
8172,-2272.0,916,153,1
8173,-1361.0,590,88,1
8174,-242.0,119,16,1
8175,-2470.0,997,166,1
8176,-1843.0,721,127,1
8177,-1550.0,644,103,1
8178,-2325.0,924,158,1
8179,-1839.0,726,126,1
8180,-2359.0,1000,151,0
8181,-667.0,256,48,1
8182,-1214.0,524,79,1
8183,-1125.0,444,78,1
8184,-1274.0,611,76,1
8185,-1060.0,424,73,1
8186,-1099.0,454,74,1
8187,-1196.0,533,76,1
8188,-2106.0,804,147,1
8189,-1868.0,728,129,1
8190,-1602.0,678,105,1
8191,-1174.0,511,76,1
8192,-2274.0,954,149,1
8193,-1366.0,586,89,1
8194,-2413.0,1000,157,0
8195,-1552.0,673,100,1
8196,-2171.0,842,150,1
8197,-2297.0,923,155,1
8198,-2170.0,1000,130,0
8199,-1378.0,580,91,1
8200,-1549.0,616,106,1
8201,-968.0,413,64,1
8202,-2413.0,1000,157,0
8203,-1498.0,601,102,1
8204,-1279.0,472,92,1
8205,-2067.0,873,135,1
8206,-1565.0,668,102,1
8207,-2368.0,1000,152,0
8208,-1263.0,609,75,1
8209,-1749.0,708,118,1
8210,-2458.0,1000,162,0
8211,-2137.0,844,146,1
8212,-963.0,390,66,1
8213,-2334.0,987,152,1
8214,-1303.0,568,84,1
8215,-1901.0,788,126,1
8216,-1671.0,711,109,1
8217,-2370.0,915,164,1
8218,-1617.0,630,112,1
8219,-1396.0,562,95,1
8220,-1659.0,690,110,1
8221,-1031.0,395,73,1
8222,-1496.0,608,101,1
8223,-2406.0,987,160,1
8224,-1383.0,567,93,1
8225,-2212.0,865,152,1
8226,-1822.0,754,121,1
8227,-1555.0,694,98,1
8228,-1988.0,767,138,1
8229,-2294.0,974,149,1
8230,-1254.0,456,91,1
8231,-874.0,346,61,1
8232,-2440.0,1000,160,0
8233,-902.0,419,56,1
8234,-2359.0,1000,151,0
8235,-1580.0,674,103,1
8236,-1632.0,717,104,1
8237,-1239.0,522,82,1
8238,-1368.0,615,86,1
8239,-1658.0,725,106,1
8240,-1047.0,429,71,1
8241,-726.0,270,53,1
8242,-1828.0,868,109,1
8243,-2447.0,974,166,1
8244,-1612.0,670,107,1
8245,-2449.0,1000,161,0
8246,-1151.0,497,75,1
8247,-1290.0,573,82,1
8248,-2445.0,972,166,1
8249,-1569.0,627,107,1
8250,-2126.0,833,146,1
8251,-1716.0,684,117,1
8252,-1337.0,512,94,1
8253,-2077.0,892,134,1
8254,-1038.0,411,72,1
8255,-792.0,327,54,1
8256,-2266.0,928,151,1
8257,-713.0,266,52,1
8258,-26.0,47,0,1
8259,-2411.0,983,161,1
8260,-1240.0,487,86,1
8261,-1091.0,437,75,1
8262,-1433.0,590,96,1
8263,-2110.0,835,144,1
8264,-1429.0,586,96,1
8265,-2314.0,949,154,1
8266,-2023.0,847,133,1
8267,-2296.0,1000,144,0
8268,-1190.0,518,77,1
8269,-1865.0,815,119,1
8270,-1614.0,681,106,1
8271,-1407.0,555,97,1
8272,-1449.0,624,94,1
8273,-470.0,194,33,1
8274,-2396.0,959,162,1
8275,-715.0,259,53,1
8276,-727.0,262,54,1
8277,-1227.0,519,81,1
8278,-2391.0,927,165,1
8279,-1394.0,551,96,1
8280,-1088.0,488,69,1
8281,-2166.0,846,149,1
8282,-2291.0,953,151,1
8283,-2548.0,1000,172,0
8284,-984.0,375,70,1
8285,-2356.0,973,156,1
8286,-1074.0,393,78,1
8287,-1246.0,493,86,1
8288,-808.0,325,56,1
8289,-2701.0,1000,189,0
8290,-2449.0,1000,161,0
8291,-2262.0,942,149,1
8292,-2602.0,1000,178,0
8293,-1269.0,516,86,1
8294,-1211.0,431,89,1
8295,-2404.0,1000,156,0
8296,-1702.0,787,104,1
8297,-836.0,317,60,1
8298,-1583.0,677,103,1
8299,-1071.0,435,73,1
8300,-1076.0,431,74,1
8301,-1507.0,583,105,1
8302,-2430.0,993,162,1
8303,-1017.0,372,74,1
8304,-2344.0,925,160,1
8305,-1286.0,578,81,1
8306,-1265.0,530,84,1
8307,-1320.0,576,85,1
8308,-1717.0,694,116,1
8309,-1027.0,382,74,1
8310,-1173.0,465,81,1
8311,-1622.0,725,102,1
8312,-2512.0,1000,168,0
8313,-1241.0,479,87,1
8314,-1115.0,497,71,1
8315,-2221.0,928,146,1
8316,-1737.0,642,124,1
8317,-1182.0,474,81,1
8318,-1773.0,696,122,1
8319,-1281.0,501,89,1
8320,-1223.0,524,80,1
8321,-679.0,268,48,1
8322,-2325.0,924,158,1
8323,-1081.0,400,78,1
8324,-2093.0,782,148,1
8325,-1235.0,464,88,1
8326,-1036.0,454,67,1
8327,-1411.0,577,95,1
8328,-995.0,431,65,1
8329,-1536.0,594,107,1
8330,-1473.0,585,101,1
8331,-2602.0,1000,178,0
8332,-1052.0,461,68,1
8333,-1388.0,581,92,1
8334,-1153.0,508,74,1
8335,-2494.0,1000,166,0
8336,-1160.0,416,85,1
8337,-2350.0,1000,150,0
8338,-2440.0,1000,160,0
8339,-1307.0,536,88,1
8340,-2440.0,1000,160,0
8341,-1353.0,510,96,1
8342,-1109.0,383,83,1
8343,-1926.0,903,116,1
8344,-2413.0,1000,157,0
8345,-555.0,225,39,1
8346,-2249.0,965,145,1
8347,-2194.0,937,142,1
8348,-1188.0,525,76,1
8349,-2448.0,957,168,1
8350,-1840.0,709,128,1
8351,-1624.0,664,109,1
8352,-953.0,398,64,1
8353,-948.0,420,61,1
8354,-1723.0,718,114,1
8355,-1312.0,532,89,1
8356,-2112.0,864,141,1
8357,-960.0,432,61,1
8358,-2278.0,1000,142,0
8359,-1292.0,485,92,1
8360,-2282.0,944,151,1
8361,-2314.0,1000,146,0
8362,-2316.0,933,156,1
8363,-860.0,341,60,1
8364,-1097.0,452,74,1
8365,-707.0,269,51,1
8366,-968.0,377,68,1
8367,-2386.0,1000,154,0
8368,-2260.0,931,150,1
8369,-1476.0,606,99,1
8370,-1860.0,738,127,1
8371,-2359.0,1000,151,0
8372,-1812.0,780,117,1
8373,-1289.0,536,86,1
8374,-1454.0,629,94,1
8375,-1125.0,399,83,1
8376,-2286.0,948,151,1
8377,-991.0,445,63,1
8378,-2314.0,1000,146,0
8379,-1552.0,691,98,1
8380,-1414.0,571,96,1
8381,-2332.0,1000,148,0
8382,-2305.0,1000,145,0
8383,-1688.0,728,109,1
8384,-1310.0,539,88,1
8385,-1206.0,534,77,1
8386,-460.0,202,31,1
8387,-1169.0,443,83,1
8388,-2399.0,926,166,1
8389,-2359.0,985,155,1
8390,-2368.0,1000,152,0
8391,-912.0,384,61,1
8392,-1249.0,442,92,1
8393,-2413.0,1000,157,0
8394,-1247.0,467,89,1
8395,-984.0,420,65,1
8396,-1316.0,518,91,1
8397,-1622.0,644,111,1
8398,-1591.0,676,104,1
8399,-1306.0,508,91,1
8400,-1513.0,598,104,1
8401,-1575.0,687,101,1
8402,-1417.0,574,96,1
8403,-1980.0,777,136,1
8404,-1458.0,642,93,1
8405,-1271.0,536,84,1
8406,-947.0,401,63,1
8407,-2386.0,1000,154,0
8408,-1505.0,653,97,1
8409,-2274.0,900,155,1
8410,-1642.0,718,105,1
8411,-1304.0,605,80,1
8412,-1605.0,708,102,1
8413,-699.0,261,51,1
8414,-2521.0,1000,169,0
8415,-1992.0,879,126,1
8416,-2086.0,838,141,1
8417,-1545.0,621,105,1
8418,-1165.0,439,83,1
8419,-1023.0,486,62,1
8420,-546.0,207,40,1
8421,-538.0,199,40,1
8422,-1599.0,657,107,1
8423,-1441.0,598,96,1
8424,-1340.0,551,90,1
8425,-359.0,137,27,1
8426,-1203.0,441,87,1
8427,-1641.0,699,107,1
8428,-1683.0,651,117,1
8429,-844.0,316,61,1
8430,-1033.0,388,74,1
8431,-2405.0,995,159,1
8432,-2557.0,1000,173,0
8433,-1233.0,498,84,1
8434,-1389.0,528,98,1
8435,-1900.0,796,125,1
8436,-2356.0,919,162,1
8437,-2341.0,940,158,1
8438,-1394.0,569,94,1
8439,-1118.0,491,72,1
8440,-1676.0,653,116,1
8441,-2404.0,1000,156,0
8442,-1875.0,753,127,1
8443,-1380.0,537,96,1
8444,-2278.0,1000,142,0
8445,-554.0,224,39,1
8446,-1321.0,568,86,1
8447,-1336.0,538,91,1
8448,-1040.0,386,75,1
8449,-2331.0,930,158,1
8450,-1217.0,518,80,1
8451,-328.0,142,23,1
8452,-2473.0,1000,166,1
8453,-1991.0,797,135,1
8454,-2323.0,1000,147,0
8455,-920.0,374,63,1
8456,-1278.0,525,86,1
8457,-2184.0,918,143,1
8458,-2395.0,1000,155,0
8459,-925.0,343,67,1
8460,-1835.0,776,120,1
8461,-2093.0,854,140,1
8462,-2467.0,1000,163,0
8463,-2377.0,1000,153,0
8464,-2384.0,947,162,1
8465,-769.0,313,53,1
8466,-1201.0,475,83,1
8467,-2359.0,1000,151,0
8468,-1925.0,758,132,1
8469,-2611.0,1000,179,0
8470,-1556.0,623,106,1
8471,-1483.0,604,100,1
8472,-2293.0,892,158,1
8473,-1354.0,529,94,1
8474,-1675.0,661,115,1
8475,-1572.0,612,109,1
8476,-2365.0,919,163,1
8477,-931.0,403,61,1
8478,-1370.0,527,96,1
8479,-1464.0,693,88,1
8480,-2305.0,1000,145,0
8481,-1430.0,596,95,1
8482,-1731.0,717,115,1
8483,-2376.0,984,157,1
8484,-1208.0,446,87,1
8485,-1047.0,420,72,1
8486,-369.0,174,24,1
8487,-1438.0,613,94,1
8488,-882.0,336,63,1
8489,-2440.0,1000,160,0
8490,-2314.0,1000,146,0
8491,-2134.0,1000,126,0
8492,-1205.0,452,86,1
8493,-968.0,404,65,1
8494,-1389.0,537,97,1
8495,-2210.0,917,146,1
8496,-2332.0,1000,148,0
8497,-1051.0,406,74,1
8498,-959.0,368,68,1
8499,-1517.0,656,98,1
8500,-2566.0,1000,174,0
8501,-1495.0,580,104,1
8502,-2325.0,906,160,1
8503,-2359.0,1000,151,0
8504,-1119.0,438,78,1
8505,-2184.0,900,145,1
8506,-935.0,380,64,1
8507,-2220.0,873,152,1
8508,-2440.0,1000,160,0
8509,-1800.0,705,124,1
8510,-1166.0,458,81,1
8511,-2539.0,1000,171,0
8512,-2362.0,934,161,1
8513,-1926.0,759,132,1
8514,-1124.0,515,70,1
8515,-2238.0,936,147,1
8516,-1543.0,664,100,1
8517,-1427.0,557,99,1
8518,-1500.0,603,102,1
8519,-1072.0,454,71,1
8520,-950.0,386,65,1
8521,-2296.0,1000,144,0
8522,-2336.0,971,154,1
8523,-817.0,334,56,1
8524,-1547.0,632,104,1
8525,-1548.0,651,102,1
8526,-2377.0,1000,153,0
8527,-973.0,346,72,1
8528,-1723.0,709,115,1
8529,-2404.0,1000,156,0
8530,-962.0,371,68,1
8531,-1058.0,485,66,1
8532,-1434.0,582,97,1
8533,-2449.0,1000,161,0
8534,-1714.0,745,110,1
8535,-2254.0,925,150,1
8536,-2287.0,1000,143,0
8537,-1799.0,731,121,1
8538,-1406.0,527,100,1
8539,-1500.0,639,98,1
8540,-1629.0,678,108,1
8541,-1611.0,705,103,1
8542,-1533.0,618,104,1
8543,-1649.0,635,115,1
8544,-2198.0,932,143,1
8545,-2343.0,924,160,1
8546,-1213.0,496,82,1
8547,-1136.0,464,77,1
8548,-1303.0,523,89,1
8549,-651.0,258,46,1
8550,-968.0,413,64,1
8551,-1099.0,454,74,1
8552,-1293.0,504,90,1
8553,-1403.0,587,93,1
8554,-2404.0,1000,156,0
8555,-1495.0,580,104,1
8556,-1389.0,546,96,1
8557,-1103.0,467,73,1
8558,-1271.0,491,89,1
8559,-905.0,341,65,1
8560,-2314.0,1000,146,0
8561,-2222.0,956,143,1
8562,-1169.0,470,80,1
8563,-1022.0,395,72,1
8564,-1272.0,537,84,1
8565,-1353.0,600,86,1
8566,-1602.0,633,110,1
8567,-1387.0,544,96,1
8568,-1017.0,408,70,1
8569,-1164.0,456,81,1
8570,-1037.0,428,70,1
8571,-2432.0,977,164,1
8572,-1394.0,578,93,1
8573,-2182.0,907,144,1
8574,-829.0,301,61,1
8575,-1302.0,495,92,1
8576,-1833.0,720,126,1
8577,-2440.0,967,166,1
8578,-2377.0,1000,153,0
8579,-1446.0,549,102,1
8580,-2557.0,1000,173,0
8581,-1426.0,628,91,1
8582,-2305.0,1000,145,0
8583,-770.0,305,54,1
8584,-2372.0,944,161,1
8585,-2242.0,1000,138,0
8586,-1407.0,528,100,1
8587,-2395.0,1000,155,0
8588,-983.0,446,62,1
8589,-2031.0,891,129,1
8590,-2190.0,870,149,1
8591,-1250.0,524,83,1
8592,-1458.0,669,90,1
8593,-845.0,353,57,1
8594,-1260.0,462,91,1
8595,-510.0,189,38,1
8596,-1281.0,501,89,1
8597,-1571.0,611,109,1
8598,-2474.0,974,169,1
8599,-2440.0,1000,160,0
8600,-1648.0,679,110,1
8601,-1458.0,588,99,1
8602,-1423.0,625,91,1
8603,-1658.0,698,109,1
8604,-1337.0,521,93,1
8605,-584.0,227,42,1
8606,-1293.0,504,90,1
8607,-1148.0,458,79,1
8608,-1521.0,642,100,1
8609,-2418.0,954,165,1
8610,-1453.0,565,101,1
8611,-2436.0,954,167,1
8612,-992.0,410,67,1
8613,-1237.0,538,80,1
8614,-1068.0,378,79,1
8615,-2323.0,1000,147,0
8616,-1851.0,765,123,1
8617,-2350.0,1000,150,0
8618,-1397.0,608,90,1
8619,-2449.0,1000,161,0
8620,-1095.0,414,78,1
8621,-1690.0,730,109,1
8622,-1069.0,433,73,1
8623,-2398.0,970,161,1
8624,-2238.0,900,151,1
8625,-432.0,174,31,1
8626,-966.0,447,60,1
8627,-1458.0,588,99,1
8628,-1206.0,507,80,1
8629,-1331.0,533,91,1
8630,-2258.0,902,153,1
8631,-2235.0,888,152,1
8632,-2341.0,967,155,1
8633,-2251.0,859,157,1
8634,-1394.0,641,86,1
8635,-1336.0,493,96,1
8636,-1499.0,647,97,1
8637,-1260.0,498,87,1
8638,-2377.0,1000,153,0
8639,-1774.0,751,116,1
8640,-1288.0,517,88,1
8641,-878.0,341,62,1
8642,-2263.0,853,159,1
8643,-1435.0,574,98,1
8644,-1404.0,588,93,1
8645,-1364.0,584,89,1
8646,-2340.0,939,158,1
8647,-1177.0,460,82,1
8648,-1364.0,548,93,1
8649,-966.0,411,64,1
8650,-2042.0,767,144,1
8651,-1706.0,710,113,1
8652,-1246.0,475,88,1
8653,-1021.0,430,68,1
8654,-843.0,342,58,1
8655,-834.0,342,57,1
8656,-2458.0,1000,162,0
8657,-1205.0,461,85,1
8658,-2119.0,862,142,1
8659,-2073.0,906,132,1
8660,-2386.0,1000,154,0
8661,-2404.0,1000,156,0
8662,-2062.0,841,138,1
