Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
2494,-794.0,974,0,1
2495,-849.0,1000,0,0
2496,-360.0,462,0,1
2497,-351.0,450,0,1
2498,-231.0,299,0,1
2499,-247.0,327,0,1
2500,-403.0,508,0,1
2501,-533.0,659,0,1
2502,-764.0,911,0,1
2503,-427.0,542,0,1
2504,-427.0,549,0,1
2505,-690.0,867,0,1
2506,-405.0,528,0,1
2507,-517.0,648,0,1
2508,-249.0,335,0,1
2509,-176.0,233,0,1
2510,-854.0,1000,0,0
2511,-765.0,931,0,1
2512,-303.0,396,0,1
2513,-811.0,980,0,1
2514,-558.0,692,0,1
2515,-806.0,984,0,1
2516,-211.0,283,0,1
2517,-845.0,1000,0,0
2518,-856.0,1000,0,0
2519,-432.0,538,0,1
2520,-328.0,426,0,1
2521,-323.0,400,0,1
2522,-330.0,418,0,1
2523,-107.0,158,0,1
2524,-337.0,441,0,1
2525,-201.0,281,0,1
2526,-426.0,537,0,1
2527,-438.0,546,0,1
2528,-629.0,781,0,1
2529,-413.0,503,0,1
2530,-529.0,669,0,1
2531,-481.0,586,0,1
2532,-842.0,1000,0,0
2533,-860.0,1000,0,0
2534,-840.0,1000,0,0
2535,-465.0,579,0,1
2536,-498.0,613,0,1
2537,-236.0,314,0,1
2538,-405.0,520,0,1
2539,-598.0,760,0,1
2540,-299.0,383,0,1
2541,-354.0,440,0,1
2542,-427.0,537,0,1
2543,-856.0,1000,0,0
2544,-314.0,405,0,1
2545,-563.0,685,0,1
2546,-437.0,549,0,1
2547,-611.0,753,0,1
2548,-632.0,762,0,1
2549,-846.0,1000,0,0
2550,-420.0,516,0,1
2551,-858.0,1000,0,0
2552,-324.0,424,0,1
2553,-847.0,1000,0,0
2554,-846.0,1000,0,0
2555,-824.0,1000,0,0
2556,-234.0,308,0,1
2557,-409.0,513,0,1
2558,-866.0,1000,0,0
2559,-316.0,399,0,1
2560,-264.0,347,0,1
2561,-472.0,596,0,1
2562,-418.0,539,0,1
2563,-849.0,1000,0,0
2564,-586.0,728,0,1
2565,-839.0,1000,0,0
2566,-849.0,1000,0,0
2567,-161.0,218,0,1
2568,-550.0,688,0,1
2569,-239.0,323,0,1
2570,-275.0,359,0,1
2571,-848.0,1000,0,0
2572,-315.0,402,0,1
2573,-608.0,743,0,1
2574,-580.0,708,0,1
2575,-505.0,637,0,1
2576,-528.0,655,0,1
2577,-839.0,1000,0,0
2578,-719.0,901,0,1
2579,-440.0,557,0,1
2580,-675.0,832,0,1
2581,-840.0,1000,0,0
2582,-336.0,415,0,1
2583,-861.0,1000,0,0
2584,-491.0,602,0,1
2585,-856.0,1000,0,0
2586,-569.0,712,0,1
2587,-839.0,1000,0,0
2588,-764.0,938,0,1
2589,-860.0,1000,0,0
2590,-857.0,1000,0,0
2591,-297.0,389,0,1
2592,-287.0,369,0,1
2593,-423.0,540,0,1
2594,-862.0,1000,0,0
2595,-842.0,1000,0,0
2596,-236.0,325,0,1
2597,-829.0,1000,0,0
2598,-535.0,665,0,1
2599,-423.0,532,0,1
2600,-423.0,546,0,1
2601,-286.0,373,0,1
2602,-402.0,517,0,1
2603,-441.0,545,0,1
2604,-408.0,509,0,1
2605,-642.0,770,0,1
2606,-784.0,962,0,1
2607,-592.0,713,0,1
2608,-261.0,340,0,1
2609,-776.0,962,0,1
2610,-848.0,1000,0,0
2611,-202.0,271,0,1
2612,-490.0,610,0,1
2613,-184.0,255,0,1
2614,-843.0,1000,0,0
2615,-276.0,359,0,1
2616,-146.0,210,0,1
2617,-852.0,1000,0,0
2618,-276.0,358,0,1
2619,-217.0,294,0,1
2620,-277.0,368,0,1
2621,-682.0,844,0,1
2622,-509.0,633,0,1
2623,-289.0,378,0,1
2624,-224.0,301,0,1
2625,-820.0,1000,0,1
2626,-495.0,611,0,1
2627,-373.0,478,0,1
2628,-588.0,726,0,1
2629,-506.0,635,0,1
2630,-387.0,489,0,1
2631,-590.0,733,0,1
2632,-181.0,242,0,1
2633,-403.0,516,0,1
2634,-844.0,1000,0,0
2635,-185.0,252,0,1
2636,-320.0,431,0,1
2637,-599.0,737,0,1
2638,-423.0,543,0,1
2639,-445.0,567,0,1
2640,-850.0,1000,0,0
2641,-454.0,564,0,1
2642,-640.0,787,0,1
2643,-458.0,571,0,1
2644,-779.0,959,0,1
2645,-847.0,1000,0,0
2646,-801.0,978,0,1
2647,-350.0,459,0,1
2648,-824.0,986,0,1
2649,-301.0,408,0,1
2650,-355.0,443,0,1
2651,-499.0,626,0,1
2652,-246.0,330,0,1
2653,-770.0,930,0,1
2654,-329.0,414,0,1
2655,-313.0,412,0,1
2656,-228.0,304,0,1
2657,-860.0,1000,0,0
2658,-628.0,781,0,1
2659,-353.0,433,0,1
2660,-386.0,491,0,1
2661,-536.0,668,0,1
2662,-818.0,1000,0,0
2663,-241.0,312,0,1
2664,-521.0,650,0,1
2665,-797.0,966,0,1
2666,-332.0,430,0,1
2667,-612.0,778,0,1
2668,-370.0,475,0,1
2669,-185.0,253,0,1
2670,-467.0,592,0,1
2671,-647.0,801,0,1
2672,-374.0,472,0,1
2673,-396.0,506,0,1
2674,-851.0,1000,0,0
2675,-187.0,253,0,1
2676,-839.0,1000,0,0
2677,-416.0,521,0,1
2678,-843.0,1000,0,0
2679,-395.0,508,0,1
2680,-232.0,312,0,1
2681,-298.0,387,0,1
2682,-218.0,298,0,1
2683,-471.0,594,0,1
2684,-781.0,946,0,1
2685,-371.0,466,0,1
2686,-844.0,1000,0,0
2687,-853.0,1000,0,0
2688,-845.0,1000,0,0
2689,-209.0,284,0,1
2690,-352.0,460,0,1
2691,-388.0,487,0,1
2692,-848.0,1000,0,0
2693,-348.0,456,0,1
2694,-848.0,1000,0,0
2695,-850.0,1000,0,0
2696,-609.0,766,0,1
2697,-383.0,480,0,1
2698,-837.0,1000,0,0
2699,-445.0,565,0,1
2700,-283.0,368,0,1
2701,-753.0,917,0,1
2702,-718.0,888,0,1
2703,-759.0,916,0,1
2704,-194.0,264,0,1
2705,-565.0,695,0,1
2706,-449.0,579,0,1
2707,-843.0,1000,0,0
2708,-739.0,924,0,1
2709,-836.0,1000,0,0
2710,-332.0,432,0,1
2711,-325.0,431,0,1
2712,-681.0,841,1,1
2713,-616.0,771,0,1
2714,-389.0,506,0,1
2715,-838.0,1000,0,0
2716,-379.0,476,0,1
2717,-646.0,757,0,1
2718,-314.0,415,0,1
2719,-417.0,511,0,1
2720,-717.0,893,0,1
2721,-333.0,423,0,1
2722,-181.0,246,0,1
2723,-441.0,530,0,1
2724,-280.0,374,0,1
2725,-810.0,992,0,1
2726,-842.0,1000,0,0
2727,-429.0,545,0,1
2728,-842.0,1000,0,0
2729,-369.0,476,0,1
2730,-701.0,870,0,1
2731,-845.0,1000,0,0
2732,-461.0,566,0,1
2733,-684.0,839,0,1
2734,-265.0,368,0,1
2735,-250.0,334,0,1
2736,-852.0,1000,0,0
2737,-517.0,640,0,1
2738,-157.0,226,0,1
2739,-521.0,647,0,1
2740,-302.0,397,0,1
2741,-711.0,887,0,1
2742,-434.0,537,0,1
2743,-842.0,1000,0,0
2744,-563.0,697,0,1
2745,-852.0,1000,0,0
2746,-682.0,834,0,1
2747,-301.0,398,0,1
2748,-768.0,944,0,1
2749,-480.0,610,0,1
2750,-287.0,372,0,1
2751,-866.0,1000,0,0
2752,-487.0,591,0,1
2753,-344.0,444,0,1
2754,-747.0,915,0,1
2755,-795.0,973,0,1
2756,-289.0,388,0,1
2757,-495.0,600,0,1
2758,-460.0,578,0,1
2759,-674.0,821,0,1
2760,-791.0,979,0,1
2761,-829.0,1000,0,0
2762,-563.0,691,0,1
2763,-740.0,893,0,1
2764,-571.0,704,0,1
2765,-370.0,488,0,1
2766,-840.0,1000,0,0
2767,-491.0,621,0,1
2768,-853.0,1000,0,0
2769,-857.0,1000,0,0
2770,-582.0,727,0,1
2771,-116.0,159,0,1
2772,-287.0,375,0,1
2773,-423.0,530,0,1
2774,-733.0,917,0,1
2775,-299.0,410,0,1
2776,-567.0,698,0,1
2777,-852.0,1000,0,0
2778,-701.0,859,0,1
2779,-270.0,357,0,1
2780,-838.0,1000,0,0
2781,-535.0,654,0,1
2782,-848.0,1000,0,0
2783,-794.0,985,0,1
2784,-358.0,465,0,1
2785,-479.0,601,0,1
2786,-469.0,587,1,1
2787,-395.0,513,0,1
2788,-370.0,472,0,1
2789,-578.0,727,0,1
2790,-336.0,427,0,1
2791,-558.0,680,0,1
2792,-831.0,1000,0,0
2793,-806.0,972,0,1
2794,-419.0,519,0,1
2795,-227.0,302,0,1
2796,-847.0,1000,0,0
2797,-530.0,660,0,1
2798,-190.0,263,0,1
2799,-441.0,549,0,1
2800,-787.0,956,0,1
2801,-259.0,343,0,1
2802,-841.0,1000,0,0
2803,-356.0,461,0,1
2804,-323.0,424,0,1
2805,-385.0,502,0,1
2806,-608.0,756,0,1
2807,-387.0,495,0,1
2808,-459.0,587,0,1
2809,-816.0,989,0,1
2810,-332.0,415,0,1
2811,-404.0,499,0,1
2812,-385.0,493,0,1
2813,-173.0,233,0,1
2814,-846.0,1000,0,0
2815,-401.0,498,0,1
2816,-327.0,434,0,1
2817,-280.0,380,0,1
2818,-506.0,643,0,1
2819,-842.0,1000,0,0
2820,-440.0,555,0,1
2821,-542.0,691,0,1
2822,-853.0,1000,0,0
2823,-399.0,510,0,1
2824,-458.0,554,0,1
2825,-798.0,994,0,1
2826,-423.0,518,0,1
2827,-757.0,924,0,1
2828,-392.0,510,0,1
2829,-276.0,371,0,1
2830,-415.0,508,0,1
2831,-350.0,442,0,1
2832,-437.0,545,0,1
2833,-190.0,261,0,1
2834,-339.0,441,0,1
2835,-182.0,257,0,1
2836,-561.0,695,0,1
2837,-835.0,1000,0,0
2838,-419.0,536,0,1
2839,-648.0,812,0,1
2840,-842.0,1000,0,0
2841,-778.0,961,0,1
2842,-298.0,385,0,1
2843,-641.0,790,0,1
2844,-409.0,512,0,1
2845,-846.0,1000,0,0
2846,-383.0,487,0,1
2847,-503.0,623,0,1
2848,-855.0,1000,0,0
2849,-827.0,984,0,1
2850,-405.0,518,0,1
2851,-318.0,410,0,1
2852,-166.0,230,0,1
2853,-522.0,657,0,1
2854,-322.0,411,0,1
2855,-831.0,1000,0,0
2856,-576.0,716,0,1
2857,-417.0,540,0,1
2858,-709.0,884,0,1
2859,-459.0,568,0,1
2860,-287.0,367,0,1
2861,-850.0,1000,0,0
2862,-327.0,412,0,1
2863,-355.0,442,0,1
2864,-853.0,1000,0,0
2865,-781.0,960,0,1
2866,-705.0,858,0,1
2867,-815.0,999,0,1
2868,-852.0,1000,0,0
2869,-441.0,535,0,1
2870,-849.0,1000,0,0
2871,-430.0,533,0,1
2872,-854.0,1000,0,0
2873,-326.0,429,0,1
2874,-382.0,496,0,1
2875,-814.0,988,0,1
2876,-856.0,1000,0,0
2877,-475.0,598,0,1
2878,-489.0,612,0,1
2879,-749.0,913,0,1
2880,-308.0,402,0,1
2881,-593.0,738,0,1
2882,-126.0,166,0,1
2883,-462.0,576,0,1
2884,-180.0,244,0,1
2885,-347.0,434,0,1
2886,-262.0,357,0,1
2887,-358.0,471,0,1
2888,-608.0,764,0,1
2889,-287.0,381,0,1
2890,-476.0,607,0,1
2891,-415.0,506,0,1
2892,-17.0,39,0,1
2893,-839.0,1000,0,0
2894,-840.0,1000,0,0
2895,-850.0,1000,0,0
2896,-416.0,517,0,1
2897,-442.0,546,0,1
2898,-351.0,463,0,1
2899,-359.0,452,0,1
2900,-465.0,593,0,1
2901,-844.0,1000,0,0
2902,-727.0,899,0,1
2903,-300.0,392,0,1
2904,-860.0,1000,0,0
2905,-847.0,1000,0,0
2906,-788.0,965,0,1
2907,-305.0,405,0,1
2908,-282.0,367,0,1
2909,-170.0,236,0,1
2910,-832.0,1000,0,0
2911,-765.0,946,0,1
2912,-400.0,510,0,1
2913,-839.0,1000,0,0
2914,-841.0,1000,0,0
2915,-333.0,428,0,1
2916,-435.0,529,0,1
2917,-484.0,604,0,1
2918,-736.0,904,0,1
2919,-797.0,963,0,1
2920,-253.0,338,0,1
2921,-421.0,533,0,1
2922,-549.0,693,0,1
2923,-471.0,570,0,1
2924,-144.0,201,0,1
2925,-374.0,473,0,1
2926,-527.0,655,0,1
2927,-839.0,1000,0,0
2928,-153.0,204,0,1
2929,-264.0,359,0,1
2930,-509.0,637,0,1
2931,-534.0,667,0,1
2932,-395.0,489,0,1
2933,-708.0,873,0,1
2934,-260.0,339,0,1
2935,-849.0,1000,0,0
2936,-446.0,564,0,1
2937,-336.0,434,0,1
2938,-298.0,392,0,1
2939,-211.0,291,0,1
2940,-759.0,894,0,1
2941,-855.0,1000,0,0
2942,-122.0,171,0,1
2943,-321.0,406,0,1
2944,-535.0,655,0,1
2945,-793.0,962,0,1
2946,-814.0,994,0,1
2947,-415.0,537,0,1
2948,-342.0,450,0,1
2949,-796.0,971,0,1
2950,-274.0,362,0,1
2951,-301.0,390,0,1
2952,-602.0,717,0,1
2953,-853.0,1000,0,0
2954,-853.0,1000,0,0
2955,-831.0,1000,0,0
2956,-688.0,857,0,1
2957,-412.0,542,0,1
2958,-173.0,239,0,1
2959,-548.0,694,0,1
2960,-861.0,1000,0,0
2961,-342.0,437,0,1
2962,-803.0,991,0,1
2963,-361.0,457,0,1
2964,-612.0,736,0,1
2965,-227.0,316,0,1
2966,-471.0,611,0,1
2967,-395.0,515,0,1
2968,-121.0,172,0,1
2969,-790.0,968,0,1
2970,-348.0,441,0,1
2971,-616.0,755,0,1
2972,-847.0,1000,0,0
2973,-740.0,920,0,1
2974,-471.0,602,0,1
2975,-74.0,110,0,1
2976,-480.0,595,0,1
2977,-203.0,273,0,1
2978,-625.0,751,0,1
2979,-839.0,1000,0,0
2980,-227.0,297,0,1
2981,-238.0,321,0,1
2982,-552.0,687,0,1
2983,-329.0,429,0,1
2984,-470.0,585,0,1
2985,-323.0,416,0,1
2986,-298.0,391,0,1
2987,-304.0,400,0,1
2988,-780.0,922,0,1
2989,-505.0,634,0,1
2990,-280.0,359,0,1
2991,-587.0,721,0,1
2992,-524.0,649,0,1
2993,-417.0,524,0,1
2994,-848.0,1000,0,0
2995,-450.0,572,0,1
2996,-294.0,387,0,1
2997,-422.0,543,0,1
2998,-570.0,712,0,1
2999,-368.0,484,0,1
3000,-311.0,406,0,1
3001,-678.0,840,0,1
3002,-313.0,397,0,1
3003,-477.0,590,0,1
3004,-844.0,1000,0,0
3005,-851.0,1000,0,0
3006,-445.0,555,0,1
3007,-241.0,321,0,1
3008,-856.0,1000,0,0
3009,-836.0,1000,0,0
3010,-669.0,816,0,1
3011,-387.0,493,0,1
3012,-584.0,726,0,1
3013,-843.0,1000,0,0
3014,-169.0,236,0,1
3015,-839.0,1000,0,0
3016,-392.0,487,0,1
3017,-413.0,527,0,1
3018,-282.0,367,0,1
3019,-504.0,645,0,1
3020,-297.0,396,0,1
3021,-863.0,1000,0,0
3022,-137.0,197,0,1
3023,-442.0,540,0,1
3024,-857.0,1000,0,0
3025,-429.0,533,0,1
3026,-450.0,563,0,1
3027,-500.0,636,0,1
3028,-260.0,355,0,1
3029,-738.0,914,0,1
3030,-839.0,1000,0,0
3031,-737.0,894,0,1
3032,-569.0,697,0,1
3033,-849.0,1000,0,0
3034,-302.0,403,0,1
3035,-836.0,1000,0,0
3036,-703.0,870,0,1
3037,-524.0,652,0,1
3038,-209.0,295,0,1
3039,-454.0,562,0,1
3040,-352.0,449,0,1
3041,-853.0,1000,0,0
3042,-468.0,596,0,1
3043,-819.0,1000,0,1
3044,-291.0,384,0,1
3045,-842.0,1000,0,0
3046,-351.0,457,0,1
3047,-701.0,875,0,1
3048,-622.0,769,0,1
3049,-350.0,447,0,1
3050,-369.0,476,0,1
3051,-440.0,547,0,1
3052,-834.0,1000,0,0
3053,-795.0,969,0,1
3054,-416.0,519,0,1
3055,-210.0,286,0,1
3056,-534.0,672,0,1
3057,-829.0,1000,0,0
3058,-393.0,492,0,1
3059,-843.0,1000,0,0
3060,-310.0,399,0,1
3061,-810.0,990,0,1
3062,-460.0,580,0,1
3063,-329.0,418,0,1
3064,-855.0,1000,0,0
3065,-721.0,900,0,1
3066,-398.0,504,0,1
3067,-788.0,963,0,1
3068,-268.0,352,0,1
3069,-670.0,822,0,1
3070,-640.0,796,0,1
3071,-511.0,639,0,1
3072,-849.0,1000,0,0
3073,-463.0,587,0,1
3074,-460.0,585,0,1
3075,-745.0,917,0,1
3076,-340.0,440,0,1
3077,-815.0,992,0,1
3078,-805.0,981,0,1
3079,-859.0,1000,0,0
3080,-446.0,544,0,1
3081,-403.0,519,0,1
3082,-134.0,187,0,1
3083,-428.0,530,0,1
3084,-853.0,1000,0,0
3085,-509.0,623,0,1
3086,-494.0,609,0,1
3087,-217.0,284,0,1
3088,-832.0,1000,0,0
3089,-417.0,538,0,1
3090,-322.0,419,0,1
3091,-414.0,496,0,1
3092,-768.0,959,0,1
3093,-427.0,539,0,1
3094,-801.0,987,0,1
3095,-364.0,464,0,1
3096,-852.0,1000,0,0
3097,-443.0,564,0,1
3098,-269.0,372,0,1
3099,-847.0,1000,0,0
3100,-318.0,419,0,1
3101,-488.0,613,0,1
3102,-844.0,1000,0,0
3103,-447.0,559,0,1
3104,-346.0,450,0,1
3105,-596.0,725,0,1
3106,-249.0,330,0,1
3107,-798.0,976,0,1
3108,-823.0,991,0,1
3109,-321.0,413,0,1
3110,-297.0,381,0,1
3111,-341.0,431,0,1
3112,-423.0,506,0,1
3113,-832.0,1000,0,0
3114,-483.0,596,0,1
3115,-842.0,1000,0,0
3116,-443.0,566,0,1
3117,-845.0,1000,0,0
3118,-855.0,1000,0,0
3119,-862.0,1000,0,0
3120,-318.0,429,0,1
3121,-404.0,510,0,1
3122,-303.0,407,0,1
3123,-856.0,1000,0,0
3124,-317.0,403,0,1
3125,-217.0,291,0,1
3126,-164.0,225,0,1
3127,-854.0,1000,0,0
3128,-839.0,1000,0,0
3129,-381.0,485,0,1
3130,-480.0,593,0,1
3131,-869.0,1000,0,0
3132,-264.0,345,0,1
3133,-386.0,487,0,1
3134,-860.0,1000,0,0
3135,-808.0,977,0,1
3136,-848.0,1000,0,0
3137,-390.0,484,0,1
3138,-435.0,563,0,1
3139,-356.0,456,0,1
3140,-403.0,507,0,1
3141,-857.0,1000,0,0
3142,-256.0,330,0,1
3143,-176.0,239,0,1
3144,-299.0,382,0,1
3145,-294.0,377,0,1
3146,-705.0,878,0,1
3147,-267.0,359,0,1
3148,-767.0,946,0,1
3149,-384.0,492,0,1
3150,-319.0,405,0,1
3151,-824.0,1000,0,0
3152,-798.0,981,0,1
3153,-340.0,448,0,1
3154,-483.0,616,0,1
3155,-787.0,962,0,1
3156,-717.0,889,0,1
3157,-845.0,1000,0,0
3158,-658.0,813,0,1
3159,-843.0,1000,0,0
3160,-729.0,899,0,1
3161,-562.0,678,0,1
3162,-847.0,1000,0,0
3163,-349.0,461,0,1
3164,-837.0,1000,0,0
3165,-754.0,936,0,1
3166,-843.0,1000,0,0
3167,-848.0,1000,0,0
3168,-426.0,525,0,1
3169,-843.0,1000,0,0
3170,-486.0,601,0,1
3171,-844.0,1000,0,0
3172,-841.0,1000,0,0
3173,-856.0,1000,0,0
3174,-845.0,1000,0,0
3175,-624.0,761,0,1
3176,-552.0,674,0,1
3177,-602.0,745,0,1
3178,-470.0,587,0,1
3179,-842.0,1000,0,0
3180,-198.0,270,0,1
3181,-422.0,526,0,1
3182,-253.0,345,0,1
3183,-746.0,925,0,1
3184,-345.0,455,0,1
3185,-407.0,512,0,1
3186,-382.0,494,0,1
3187,-333.0,421,0,1
3188,-191.0,256,0,1
3189,-314.0,410,0,1
3190,-285.0,363,0,1
3191,-478.0,599,0,1
3192,-394.0,503,0,1
3193,-202.0,277,0,1
3194,-835.0,1000,0,0
3195,-568.0,676,0,1
3196,-405.0,522,0,1
3197,-272.0,349,0,1
3198,-463.0,585,0,1
3199,-462.0,581,0,1
3200,-267.0,348,0,1
3201,-220.0,297,0,1
3202,-304.0,395,0,1
3203,-516.0,645,0,1
3204,-253.0,343,0,1
3205,-414.0,507,0,1
3206,-325.0,422,0,1
3207,-843.0,1000,0,0
3208,-846.0,1000,0,0
3209,-403.0,517,0,1
3210,-322.0,404,0,1
3211,-434.0,537,0,1
3212,-560.0,704,0,1
3213,-865.0,1000,0,0
3214,-129.0,177,0,1
3215,-846.0,1000,0,0
3216,-843.0,1000,0,0
3217,-329.0,418,0,1
3218,-204.0,277,0,1
3219,-390.0,506,0,1
3220,-850.0,1000,0,0
3221,-845.0,1000,0,0
3222,-861.0,1000,0,0
3223,-565.0,699,0,1
3224,-489.0,618,0,1
3225,-814.0,998,0,1
3226,-640.0,779,0,1
3227,-344.0,433,0,1
3228,-687.0,822,0,1
3229,-266.0,343,0,1
3230,-432.0,544,0,1
3231,-845.0,1000,0,0
3232,-861.0,1000,0,0
3233,-519.0,641,0,1
3234,-209.0,279,0,1
3235,-228.0,302,0,1
3236,-129.0,176,0,1
3237,-842.0,1000,0,0
3238,-378.0,488,0,1
3239,-801.0,969,0,1
3240,-373.0,487,0,1
3241,-700.0,869,0,1
3242,-349.0,445,0,1
3243,-643.0,792,0,1
3244,-843.0,1000,0,0
3245,-293.0,385,0,1
3246,-467.0,592,0,1
3247,-848.0,1000,0,0
3248,-746.0,913,0,1
3249,-94.0,135,0,1
3250,-712.0,877,0,1
3251,-302.0,389,0,1
3252,-363.0,466,0,1
3253,-350.0,452,0,1
3254,-374.0,465,0,1
3255,-680.0,846,0,1
3256,-767.0,942,0,1
3257,-425.0,533,0,1
3258,-856.0,1000,0,0
3259,-277.0,361,0,1
3260,-583.0,704,0,1
3261,-855.0,1000,0,0
3262,-586.0,727,0,1
3263,-419.0,516,0,1
3264,-377.0,492,0,1
3265,-851.0,1000,0,0
3266,-856.0,1000,0,0
3267,-86.0,120,0,1
3268,-753.0,927,0,1
3269,-474.0,599,0,1
3270,-369.0,480,0,1
3271,-536.0,666,0,1
3272,-708.0,844,0,1
3273,-406.0,516,0,1
3274,-311.0,419,0,1
3275,-843.0,1000,0,0
3276,-398.0,502,0,1
3277,-769.0,936,0,1
3278,-450.0,571,0,1
3279,-798.0,976,0,1
3280,-856.0,1000,0,0
3281,-624.0,793,0,1
3282,-443.0,542,0,1
3283,-790.0,974,0,1
3284,-811.0,985,0,1
3285,-854.0,1000,0,0
3286,-544.0,672,0,1
3287,-260.0,338,0,1
3288,-857.0,1000,0,0
3289,-672.0,816,0,1
3290,-795.0,962,0,1
3291,-861.0,1000,0,0
3292,-222.0,294,0,1
3293,-364.0,482,0,1
3294,-847.0,1000,0,0
3295,-395.0,495,0,1
3296,-721.0,871,0,1
3297,-560.0,687,0,1
3298,-839.0,1000,0,0
3299,-308.0,404,0,1
3300,-427.0,535,0,1
3301,-172.0,239,0,1
3302,-251.0,334,0,1
3303,-237.0,314,0,1
3304,-860.0,1000,0,0
3305,-820.0,999,0,1
3306,-619.0,755,0,1
3307,-760.0,936,0,1
3308,-426.0,533,0,1
3309,-337.0,446,0,1
3310,-751.0,929,0,1
3311,-855.0,1000,0,0
3312,-205.0,279,0,1
3313,-827.0,1000,0,0
3314,-315.0,406,0,1
3315,-845.0,1000,0,0
3316,-849.0,1000,0,0
3317,-544.0,664,0,1
3318,-405.0,512,0,1
3319,-855.0,1000,0,0
3320,-265.0,356,0,1
3321,-402.0,508,0,1
3322,-843.0,1000,0,0
3323,-345.0,441,0,1
3324,-309.0,407,0,1
3325,-176.0,248,0,1
3326,-734.0,910,0,1
3327,-697.0,867,0,1
3328,-851.0,1000,0,0
3329,-491.0,594,0,1
3330,-852.0,1000,0,0
3331,-393.0,494,0,1
3332,-299.0,396,0,1
3333,-521.0,635,0,1
3334,-861.0,1000,0,0
3335,-687.0,861,0,1
3336,-288.0,371,0,1
3337,-658.0,808,0,1
3338,-540.0,687,0,1
3339,-850.0,1000,0,0
3340,-327.0,419,0,1
3341,-467.0,591,0,1
3342,-851.0,1000,0,0
3343,-412.0,525,0,1
3344,-817.0,996,0,1
3345,-472.0,574,0,1
3346,-468.0,578,0,1
3347,-334.0,428,0,1
3348,-682.0,834,0,1
3349,-832.0,1000,0,0
3350,-394.0,503,0,1
3351,-352.0,434,0,1
3352,-788.0,959,0,1
3353,-850.0,1000,0,0
3354,-98.0,143,0,1
3355,-528.0,653,0,1
3356,-452.0,560,0,1
3357,-300.0,390,0,1
3358,-853.0,1000,0,0
3359,-847.0,1000,0,0
3360,-398.0,504,0,1
3361,-456.0,564,0,1
3362,-475.0,578,0,1
3363,-674.0,833,0,1
3364,-428.0,520,0,1
3365,-409.0,511,0,1
3366,-442.0,561,0,1
3367,-782.0,965,0,1
3368,-327.0,426,0,1
3369,-848.0,1000,0,0
3370,-318.0,427,0,1
3371,-316.0,403,0,1
3372,-648.0,778,0,1
3373,-841.0,1000,0,0
3374,-413.0,538,0,1
3375,-852.0,1000,0,0
3376,-325.0,410,0,1
3377,-137.0,181,0,1
3378,-822.0,1000,0,0
3379,-258.0,339,0,1
3380,-269.0,357,0,1
3381,-209.0,281,0,1
3382,-479.0,596,0,1
3383,-596.0,744,0,1
3384,-401.0,512,0,1
3385,-847.0,1000,0,0
3386,-451.0,570,0,1
3387,-841.0,1000,0,0
3388,-277.0,355,0,1
3389,-248.0,323,0,1
3390,-354.0,464,0,1
3391,-347.0,439,0,1
3392,-844.0,1000,0,0
3393,-747.0,921,0,1
3394,-351.0,453,0,1
3395,-675.0,827,0,1
3396,-837.0,1000,0,0
3397,-699.0,871,0,1
3398,-402.0,516,0,1
3399,-776.0,959,0,1
3400,-484.0,609,0,1
3401,-650.0,811,0,1
3402,-506.0,630,0,1
3403,-236.0,310,0,1
3404,-493.0,588,0,1
3405,-119.0,170,0,1
3406,-832.0,1000,0,0
3407,-731.0,912,0,1
3408,-847.0,1000,0,0
3409,-452.0,567,0,1
3410,-406.0,515,0,1
3411,-310.0,392,0,1
3412,-308.0,401,0,1
3413,-537.0,660,0,1
3414,-18.0,42,0,1
3415,-294.0,378,0,1
3416,-337.0,441,0,1
3417,-519.0,635,0,1
3418,-822.0,1000,0,0
3419,-272.0,366,0,1
3420,-854.0,1000,0,0
3421,-307.0,387,0,1
3422,-227.0,300,0,1
3423,-292.0,380,0,1
3424,-790.0,973,0,1
3425,-265.0,349,0,1
3426,-863.0,1000,0,0
3427,-843.0,1000,0,0
3428,-517.0,638,0,1
3429,-398.0,509,0,1
3430,-410.0,529,0,1
3431,-612.0,731,0,1
3432,-725.0,903,0,1
3433,-463.0,586,0,1
3434,-526.0,645,0,1
3435,-483.0,587,0,1
3436,-863.0,1000,0,0
3437,-477.0,590,0,1
3438,-459.0,560,0,1
3439,-760.0,911,0,1
3440,-411.0,504,0,1
3441,-614.0,755,0,1
3442,-856.0,1000,0,0
3443,-422.0,545,0,1
3444,-188.0,257,0,1
3445,-430.0,542,0,1
3446,-847.0,1000,0,0
3447,-416.0,527,0,1
3448,-268.0,350,0,1
3449,-839.0,1000,0,0
3450,-292.0,400,0,1
3451,-870.0,1000,0,0
3452,-601.0,730,0,1
3453,-780.0,965,0,1
3454,-192.0,268,0,1
3455,-486.0,621,0,1
3456,-842.0,1000,0,0
3457,-449.0,558,0,1
3458,-465.0,578,0,1
3459,-306.0,391,0,1
3460,-842.0,1000,0,0
3461,-343.0,440,0,1
3462,-694.0,852,0,1
3463,-538.0,657,0,1
3464,-843.0,1000,0,0
3465,-244.0,324,0,1
3466,-315.0,412,0,1
3467,-432.0,544,0,1
3468,-699.0,858,0,1
3469,-850.0,1000,0,0
3470,-848.0,1000,0,0
3471,-861.0,1000,0,0
3472,-795.0,962,0,1
3473,-361.0,465,0,1
3474,-848.0,1000,0,0
