Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
7323,-737.0,281,53,1,0
7324,-1213.0,478,84,1,0
7325,-2314.0,1000,146,0,0
7326,-2476.0,1000,164,0,0
7327,-2297.0,941,153,1,0
7328,-2278.0,1000,142,0,0
7329,-447.0,198,30,1,0
7330,-1749.0,645,125,1,0
7331,-2314.0,1000,146,0,0
7332,-885.0,339,63,1,0
7333,-2224.0,1000,136,0,0
7334,-2359.0,1000,151,0,0
7335,-1405.0,553,97,1,0
7336,-2284.0,901,156,1,0
7337,-2386.0,1000,154,0,0
7338,-2283.0,909,155,1,0
7339,-428.0,170,31,1,0
7340,-2377.0,1000,153,0,0
7341,-2422.0,1000,158,0,0
7342,-2485.0,1000,165,0,0
7343,-2278.0,1000,142,0,0
7344,-2241.0,930,148,1,0
7345,-2301.0,945,153,1,0
7346,-1206.0,516,79,1,0
7347,-1726.0,658,121,1,0
7348,-973.0,409,65,1,0
7349,-988.0,370,71,1,0
7350,-863.0,326,62,1,0
7351,-1394.0,542,97,1,0
7352,-998.0,407,68,1,0
7353,-884.0,374,59,1,0
7354,-751.0,277,55,1,0
7355,-2458.0,1000,162,0,0
7356,-2287.0,1000,143,0,0
7357,-649.0,265,45,1,0
7358,-1095.0,441,75,1,0
7359,-2341.0,1000,149,0,0
7360,-1840.0,772,121,1,0
7361,-1298.0,500,91,1,0
7362,-1348.0,559,90,1,0
7363,-2368.0,985,156,1,0
7364,-1071.0,408,76,1,0
7365,-2395.0,1000,155,0,0
7366,-1396.0,598,91,1,0
7367,-1256.0,548,81,1,0
7368,-1716.0,729,112,1,0
7369,-1369.0,553,93,1,0
7370,-2233.0,1000,137,0,0
7371,-2155.0,943,137,1,0
7372,-368.0,164,25,1,0
7373,-2387.0,977,159,1,0
7374,-980.0,362,71,1,0
7375,-1087.0,397,79,1,0
7376,-1684.0,670,115,1,0
7377,-1844.0,803,118,1,0
7378,-960.0,378,67,1,0
7379,-2044.0,1000,116,0,0
7380,-538.0,199,40,1,0
7381,-989.0,398,68,1,0
7382,-2350.0,1000,150,0,0
7383,-1142.0,542,69,1,0
7384,-2278.0,1000,142,0,0
7385,-1925.0,794,128,1,0
7386,-2476.0,1000,164,0,0
7387,-1000.0,409,68,1,0
7388,-2449.0,1000,161,0,0
7389,-587.0,221,43,1,0
7390,-1366.0,577,90,1,0
7391,-1478.0,617,98,1,0
7392,-1239.0,477,87,1,0
7393,-1325.0,635,79,1,0
7394,-1048.0,430,71,1,0
7395,-1267.0,460,92,1,0
7396,-1303.0,550,86,1,0
7397,-1316.0,554,87,1,0
7398,-689.0,260,50,1,0
7399,-1587.0,636,108,1,0
7400,-2323.0,1000,147,0,0
7401,-1141.0,469,77,1,0
7402,-1108.0,436,77,1,0
7403,-2324.0,995,150,1,0
7404,-1858.0,745,126,1,0
7405,-1406.0,590,93,1,0
7406,-2057.0,845,137,1,0
7407,-2359.0,1000,151,0,0
7408,-2404.0,1000,156,0,0
7409,-1280.0,509,88,1,0
7410,-1261.0,499,87,1,0
7411,-2584.0,1000,176,0,0
7412,-2314.0,1000,146,0,0
7413,-1518.0,657,98,1,0
7414,-1740.0,681,120,1,0
7415,-2323.0,1000,147,0,0
7416,-2327.0,989,151,1,0
7417,-1049.0,458,68,1,0
7418,-2485.0,1000,165,0,0
7419,-566.0,245,38,1,0
7420,-2485.0,1000,165,0,0
7421,-2260.0,1000,140,0,0
7422,-1151.0,443,81,1,0
7423,-2314.0,967,152,1,0
7424,-997.0,361,73,1,0
7425,-2321.0,974,152,1,0
7426,-2377.0,1000,153,0,0
7427,-1456.0,550,103,1,0
7428,-1751.0,719,117,1,0
7429,-1075.0,394,78,1,0
7430,-1251.0,480,88,1,0
7431,-934.0,379,64,1,0
7432,-2431.0,1000,159,0,0
7433,-1286.0,578,81,1,0
7434,-1356.0,513,96,1,0
7435,-1129.0,439,79,1,0
7436,-1189.0,454,84,1,0
7437,-1066.0,421,74,1,0
7438,-2314.0,1000,146,0,0
7439,-1864.0,814,119,1,0
7440,-1188.0,570,71,1,0
7441,-1279.0,607,77,1,0
7442,-1178.0,425,86,1,0
7443,-1056.0,420,73,1,0
7444,-2377.0,1000,153,0,0
7445,-930.0,375,64,1,0
7446,-2422.0,1000,158,0,0
7447,-1204.0,496,81,1,0
7448,-1165.0,520,74,1,0
7449,-1772.0,695,122,1,0
7450,-1389.0,564,94,1,0
7451,-2377.0,1000,153,0,0
7452,-1269.0,489,89,1,0
7453,-1521.0,606,104,1,0
7454,-1227.0,519,81,1,0
7455,-2225.0,932,146,1,0
7456,-2449.0,1000,161,0,0
7457,-1568.0,653,104,1,0
7458,-1684.0,706,111,1,0
7459,-668.0,284,45,1,0
7460,-2395.0,1000,155,0,0
7461,-2422.0,1000,158,0,0
7462,-1294.0,541,86,1,0
7463,-2521.0,1000,169,0,0
7464,-2557.0,1000,173,0,0
7465,-1178.0,452,83,1,0
7466,-1198.0,472,83,1,0
7467,-2358.0,984,155,1,0
7468,-2292.0,927,154,1,0
7469,-1527.0,612,104,1,0
7470,-762.0,270,57,1,0
7471,-1375.0,586,90,1,0
7472,-2341.0,1000,149,0,0
7473,-1084.0,421,76,1,0
7474,-2080.0,859,138,1,0
7475,-2330.0,920,159,1,0
7476,-1171.0,445,83,1,0
7477,-2332.0,1000,148,0,0
7478,-2314.0,1000,146,0,0
7479,-2298.0,960,151,1,0
7480,-2205.0,885,149,1,0
7481,-386.0,173,26,1,0
7482,-1081.0,427,75,1,0
7483,-999.0,390,70,1,0
7484,-2110.0,862,141,1,0
7485,-2674.0,1000,186,0,0
7486,-273.0,150,16,1,0
7487,-899.0,371,61,1,0
7488,-617.0,251,43,1,0
7489,-1337.0,512,94,1,0
7490,-965.0,374,68,1,0
7491,-1185.0,504,78,1,0
7492,-1185.0,522,76,1,0
7493,-681.0,270,48,1,0
7494,-2224.0,1000,136,0,0
7495,-1520.0,641,100,1,0
7496,-2076.0,855,138,1,0
7497,-888.0,360,61,1,0
7498,-1322.0,551,88,1,0
7499,-2395.0,1000,155,0,0
7500,-2431.0,1000,159,0,0
7501,-792.0,309,56,1,0
7502,-2485.0,1000,165,0,0
7503,-2458.0,1000,162,0,0
7504,-1397.0,563,95,1,0
7505,-1932.0,855,122,1,0
7506,-1132.0,433,80,1,0
7507,-2362.0,952,159,1,0
7508,-1527.0,612,104,1,0
7509,-1328.0,521,92,1,0
7510,-1254.0,546,81,1,0
7511,-1712.0,743,110,1,0
7512,-1243.0,553,79,1,0
7513,-1541.0,617,105,1,0
7514,-960.0,396,65,1,0
7515,-1996.0,847,130,1,0
7516,-425.0,176,30,1,0
7517,-860.0,332,61,1,0
7518,-2112.0,810,147,1,0
7519,-975.0,402,66,1,0
7520,-2431.0,1000,159,0,0
7521,-1010.0,473,62,1,0
7522,-2449.0,1000,161,0,0
7523,-1010.0,401,70,1,0
7524,-2450.0,986,165,1,0
7525,-2440.0,1000,160,0,0
7526,-886.0,376,59,1,0
7527,-1391.0,539,97,1,0
7528,-1084.0,412,77,1,0
7529,-2260.0,1000,140,0,0
7530,-1224.0,588,73,1,0
7531,-2458.0,1000,162,0,0
7532,-1275.0,531,85,1,0
7533,-1144.0,409,84,1,0
7534,-2248.0,964,145,1,0
7535,-2332.0,1000,148,0,0
7536,-2372.0,989,156,1,0
7537,-2278.0,1000,142,0,0
7538,-730.0,283,52,1,0
7539,-1386.0,561,94,1,0
7540,-1752.0,756,113,1,0
7541,-1288.0,490,91,1,0
7542,-1003.0,367,73,1,0
7543,-921.0,402,60,1,0
7544,-1032.0,414,71,1,0
7545,-877.0,376,58,1,0
7546,-1469.0,626,96,1,0
7547,-1615.0,682,106,1,0
7548,-2332.0,1000,148,0,0
7549,-654.0,270,45,1,0
7550,-1605.0,663,107,1,0
7551,-1064.0,410,75,1,0
7552,-1074.0,483,68,1,0
7553,-1275.0,549,83,1,0
7554,-2440.0,1000,160,0,0
7555,-2422.0,1000,158,0,0
7556,-1158.0,414,85,1,0
7557,-1947.0,825,127,1,0
7558,-1044.0,426,71,1,0
7559,-2437.0,1000,162,1,0
7560,-1425.0,519,103,1,0
7561,-2229.0,963,143,1,0
7562,-1264.0,529,84,1,0
7563,-1259.0,515,85,1,0
7564,-1296.0,534,87,1,0
7565,-1697.0,701,113,1,0
7566,-2233.0,1000,137,0,0
7567,-768.0,312,53,1,0
7568,-2108.0,887,138,1,0
7569,-2290.0,925,154,1,0
7570,-819.0,318,58,1,0
7571,-1126.0,427,80,1,0
7572,-2332.0,1000,148,0,0
7573,-1433.0,554,100,1,0
7574,-2440.0,1000,160,0,0
7575,-821.0,338,56,1,0
7576,-2500.0,1000,169,1,0
7577,-1233.0,534,80,1,0
7578,-898.0,352,63,1,0
7579,-1318.0,466,97,1,0
7580,-830.0,338,57,1,0
7581,-1014.0,360,75,1,0
7582,-2368.0,1000,152,0,0
7583,-1232.0,524,81,1,0
7584,-1634.0,683,108,1,0
7585,-1057.0,421,73,1,0
7586,-1086.0,459,72,1,0
7587,-843.0,333,59,1,0
7588,-1032.0,441,68,1,0
7589,-2368.0,1000,152,0,0
7590,-1142.0,515,72,1,0
7591,-329.0,152,22,1,0
7592,-2377.0,1000,153,0,0
7593,-2413.0,1000,157,0,0
7594,-884.0,365,60,1,0
7595,-2287.0,1000,143,0,0
7596,-2264.0,989,144,1,0
7597,-2350.0,1000,150,0,0
7598,-2178.0,831,152,1,0
7599,-2390.0,989,158,1,0
7600,-1338.0,549,90,1,0
7601,-1838.0,734,125,1,0
7602,-2521.0,1000,169,0,0
7603,-1460.0,563,102,1,0
7604,-356.0,170,23,1,0
7605,-2022.0,855,132,1,0
7606,-1302.0,558,85,1,0
7607,-1200.0,447,86,1,0
7608,-1838.0,743,124,1,0
7609,-2368.0,1000,152,0,0
7610,-1331.0,479,97,1,0
7611,-1077.0,423,75,1,0
7612,-1382.0,539,96,1,0
7613,-2332.0,1000,148,0,0
7614,-1281.0,546,84,1,0
7615,-1647.0,669,111,1,0
7616,-2368.0,1000,152,0,0
7617,-2127.0,825,147,1,0
7618,-784.0,292,57,1,0
7619,-2359.0,1000,151,0,0
7620,-1702.0,724,111,1,0
7621,-1118.0,419,80,1,0
7622,-2350.0,1000,150,0,0
7623,-2183.0,863,149,1,0
7624,-2296.0,1000,144,0,0
7625,-1590.0,684,103,1,0
7626,-2521.0,1000,169,0,0
7627,-1264.0,547,82,1,0
7628,-2410.0,973,162,1,0
7629,-702.0,291,48,1,0
7630,-2406.0,996,159,1,0
7631,-2318.0,935,156,1,0
7632,-2129.0,863,143,1,0
7633,-1609.0,694,104,1,0
7634,-712.0,274,51,1,0
7635,-2467.0,1000,163,0,0
7636,-1016.0,407,70,1,0
7637,-1185.0,459,83,1,0
7638,-979.0,442,62,1,0
7639,-1070.0,416,75,1,0
7640,-2440.0,1000,160,0,0
7641,-1127.0,464,76,1,0
7642,-902.0,365,62,1,0
7643,-930.0,384,63,1,0
7644,-912.0,330,67,1,0
7645,-1256.0,485,88,1,0
7646,-1473.0,549,105,1,0
7647,-2340.0,948,157,1,0
7648,-1234.0,445,90,1,0
7649,-1333.0,553,89,1,0
7650,-2350.0,1000,150,0,0
7651,-1618.0,694,105,1,0
7652,-2323.0,1000,147,0,0
7653,-1141.0,469,77,1,0
7654,-1613.0,671,107,1,0
7655,-2422.0,1000,158,0,0
7656,-2386.0,1000,154,0,0
7657,-1524.0,609,104,1,0
7658,-1260.0,498,87,1,0
7659,-1288.0,580,81,1,0
7660,-2352.0,969,156,1,0
7661,-1802.0,761,118,1,0
7662,-1700.0,704,113,1,0
7663,-2413.0,1000,157,0,0
7664,-1078.0,532,63,1,0
7665,-2431.0,1000,159,0,0
7666,-2449.0,1000,161,0,0
7667,-1494.0,543,108,1,0
7668,-1972.0,778,135,1,0
7669,-1999.0,778,138,1,0
7670,-2458.0,1000,162,0,0
7671,-1466.0,578,101,1,0
7672,-965.0,410,64,1,0
7673,-1377.0,597,89,1,0
7674,-1363.0,556,92,1,0
7675,-803.0,311,57,1,0
7676,-1408.0,592,93,1,0
7677,-1367.0,560,92,1,0
7678,-1390.0,547,96,1,0
7679,-896.0,377,60,1,0
7680,-1285.0,514,88,1,0
7681,-2314.0,1000,146,0,0
7682,-1730.0,743,112,1,0
7683,-2386.0,1000,154,0,0
7684,-1485.0,669,93,1,0
7685,-1238.0,512,83,1,0
7686,-1531.0,616,104,1,0
7687,-1083.0,420,76,1,0
7688,-1872.0,777,124,1,0
7689,-2427.0,981,163,1,0
7690,-1505.0,581,105,1,0
7691,-1808.0,722,123,1,0
7692,-1176.0,513,76,1,0
7693,-791.0,308,56,1,0
7694,-1226.0,500,83,1,0
7695,-1740.0,681,120,1,0
7696,-1034.0,443,68,1,0
7697,-2350.0,1000,150,0,0
7698,-964.0,391,66,1,0
7699,-2422.0,1000,158,0,0
7700,-2296.0,1000,144,0,0
7701,-2359.0,1000,151,0,0
7702,-2408.0,980,161,1,0
7703,-2390.0,998,157,1,0
7704,-1229.0,476,86,1,0
7705,-1355.0,512,96,1,0
7706,-1446.0,567,100,1,0
7707,-2476.0,1000,164,0,0
7708,-2235.0,915,149,1,0
7709,-2314.0,1000,146,0,0
7710,-1006.0,478,61,1,0
7711,-1018.0,409,70,1,0
7712,-2422.0,1000,158,0,0
7713,-2353.0,943,159,1,0
7714,-2028.0,816,137,1,0
7715,-1788.0,675,126,1,0
7716,-2260.0,1000,140,0,0
7717,-853.0,343,59,1,0
7718,-983.0,383,69,1,0
7719,-2404.0,1000,156,0,0
7720,-2350.0,1000,150,0,0
7721,-550.0,229,38,1,0
7722,-1212.0,486,83,1,0
7723,-2323.0,1000,147,0,0
7724,-1427.0,602,94,1,0
7725,-1241.0,488,86,1,0
7726,-2068.0,919,130,1,0
7727,-1218.0,501,82,1,0
7728,-2404.0,1000,156,0,0
7729,-2314.0,1000,146,0,0
7730,-2440.0,1000,160,0,0
7731,-1579.0,673,103,1,0
7732,-1275.0,531,85,1,0
7733,-960.0,378,67,1,0
7734,-1698.0,702,113,1,0
7735,-2325.0,969,153,1,0
7736,-1131.0,450,78,1,0
7737,-2422.0,1000,158,0,0
7738,-1529.0,614,104,1,0
7739,-1203.0,495,81,1,0
7740,-1286.0,524,87,1,0
7741,-1028.0,392,73,1,0
7742,-886.0,376,59,1,0
7743,-1619.0,641,111,1,0
7744,-2109.0,870,140,1,0
7745,-991.0,391,69,1,0
7746,-1357.0,541,93,1,0
7747,-2359.0,1000,151,0,0
7748,-1258.0,469,90,1,0
7749,-1445.0,566,100,1,0
7750,-1199.0,509,79,1,0
7751,-1047.0,393,75,1,0
7752,-1077.0,441,73,1,0
7753,-1462.0,574,101,1,0
7754,-1478.0,581,102,1,0
7755,-1259.0,524,84,1,0
7756,-1515.0,582,106,1,0
7757,-1366.0,595,88,1,0
7758,-1239.0,486,86,1,0
7759,-2314.0,1000,146,0,0
7760,-1152.0,615,62,1,0
7761,-2149.0,865,145,1,0
7762,-2620.0,1000,180,0,0
7763,-2575.0,1000,175,0,0
7764,-2458.0,1000,162,0,0
7765,-2365.0,955,159,1,0
7766,-1305.0,516,90,1,0
7767,-1625.0,728,102,1,0
7768,-1141.0,469,77,1,0
7769,-1220.0,485,84,1,0
7770,-1235.0,455,89,1,0
7771,-2380.0,979,158,1,0
7772,-2299.0,952,152,1,0
7773,-1142.0,479,76,1,0
7774,-2341.0,1000,149,0,0
7775,-927.0,408,60,1,0
7776,-565.0,235,39,1,0
7777,-2334.0,960,155,1,0
7778,-648.0,255,46,1,0
7779,-1533.0,600,106,1,0
7780,-1010.0,374,73,1,0
7781,-2521.0,1000,169,0,0
7782,-2377.0,1000,153,0,0
7783,-1171.0,508,76,1,0
7784,-2069.0,839,139,1,0
7785,-1127.0,455,77,1,0
7786,-1232.0,479,86,1,0
7787,-1694.0,698,113,1,0
7788,-1293.0,567,83,1,0
7789,-1540.0,616,105,1,0
7790,-1375.0,586,90,1,0
7791,-2269.0,1000,141,0,0
7792,-807.0,333,55,1,0
7793,-981.0,417,65,1,0
7794,-2566.0,1000,174,0,0
7795,-2458.0,1000,162,0,0
7796,-1376.0,506,99,1,0
7797,-1294.0,559,84,1,0
7798,-2053.0,796,142,1,0
7799,-2431.0,1000,159,0,0
7800,-935.0,434,58,1,0
7801,-936.0,390,63,1,0
7802,-2431.0,1000,159,0,0
7803,-1383.0,576,92,1,0
7804,-2286.0,939,152,1,0
7805,-2476.0,1000,164,0,0
7806,-2458.0,1000,162,0,0
7807,-2287.0,1000,143,0,0
7808,-498.0,204,35,1,0
7809,-1496.0,563,106,1,0
7810,-1189.0,427,87,1,0
7811,-2146.0,862,145,1,0
7812,-2289.0,942,152,1,0
7813,-1156.0,448,81,1,0
7814,-2305.0,1000,145,0,0
7815,-2422.0,1000,158,0,0
7816,-2341.0,1000,149,0,0
7817,-1512.0,615,102,1,0
7818,-2494.0,1000,166,0,0
7819,-2269.0,1000,141,0,0
7820,-770.0,296,55,1,0
7821,-1211.0,503,81,1,0
7822,-1108.0,472,73,1,0
7823,-1689.0,684,114,1,0
7824,-1581.0,666,104,1,0
7825,-1215.0,507,81,1,0
7826,-2349.0,966,156,1,0
7827,-2404.0,1000,156,0,0
7828,-909.0,354,64,1,0
7829,-1184.0,458,83,1,0
7830,-2296.0,1000,144,0,0
7831,-1129.0,421,81,1,0
7832,-2082.0,879,136,1,0
7833,-1612.0,625,112,1,0
7834,-1457.0,605,97,1,0
7835,-2414.0,950,165,1,0
7836,-2278.0,1000,142,0,0
7837,-2404.0,1000,156,0,0
7838,-1054.0,427,72,1,0
7839,-2359.0,1000,151,0,0
7840,-2305.0,1000,145,0,0
7841,-1347.0,513,95,1,0
7842,-1232.0,506,83,1,0
7843,-968.0,350,71,1,0
7844,-722.0,284,51,1,0
7845,-2323.0,1000,147,0,0
7846,-2422.0,1000,158,0,0
7847,-1490.0,656,95,1,0
7848,-981.0,381,69,1,0
7849,-1232.0,470,87,1,0
7850,-1396.0,553,96,1,0
7851,-1195.0,505,79,1,0
7852,-1730.0,824,103,1,0
7853,-1156.0,511,74,1,0
7854,-1000.0,382,71,1,0
7855,-2404.0,1000,156,0,0
7856,-1545.0,693,97,1,0
7857,-638.0,227,48,1,0
7858,-1261.0,499,87,1,0
7859,-1197.0,471,83,1,0
7860,-647.0,263,45,1,0
7861,-1032.0,459,66,1,0
7862,-2193.0,828,154,1,0
7863,-1456.0,568,101,1,0
7864,-2232.0,921,148,1,0
7865,-1402.0,550,97,1,0
7866,-1142.0,425,82,1,0
7867,-1032.0,432,69,1,0
7868,-2314.0,1000,146,0,0
7869,-1476.0,570,103,1,0
7870,-1571.0,620,108,1,0
7871,-973.0,382,68,1,0
7872,-2368.0,1000,152,0,0
7873,-1260.0,507,86,1,0
7874,-2251.0,1000,139,0,0
7875,-2124.0,885,140,1,0
7876,-2404.0,1000,156,0,0
7877,-1032.0,405,72,1,0
7878,-1000.0,400,69,1,0
7879,-2386.0,1000,154,0,0
7880,-2331.0,948,156,1,0
7881,-1695.0,690,114,1,0
7882,-2368.0,1000,152,0,0
7883,-1302.0,558,85,1,0
7884,-951.0,405,63,1,0
7885,-2449.0,1000,161,0,0
7886,-553.0,187,43,1,0
7887,-2277.0,939,151,1,0
7888,-1891.0,778,126,1,0
7889,-1971.0,813,131,1,0
7890,-2395.0,1000,155,0,0
7891,-1163.0,455,81,1,0
7892,-1040.0,449,68,1,0
7893,-1178.0,461,82,1,0
7894,-711.0,255,53,1,0
7895,-2386.0,1000,154,0,0
7896,-2349.0,984,154,1,0
7897,-1226.0,419,92,1,0
7898,-934.0,343,68,1,0
7899,-1390.0,565,94,1,0
7900,-1122.0,441,78,1,0
7901,-1669.0,709,109,1,0
7902,-2494.0,1000,166,0,0
7903,-1562.0,593,110,1,0
7904,-2512.0,1000,168,0,0
7905,-1106.0,434,77,1,0
7906,-2512.0,1000,168,0,0
7907,-1257.0,513,85,1,0
7908,-2395.0,1000,155,0,0
7909,-619.0,235,45,1,0
7910,-1517.0,620,102,1,0
7911,-822.0,312,59,1,0
7912,-2387.0,977,159,1,0
7913,-1222.0,496,83,1,0
7914,-814.0,304,59,1,0
7915,-2341.0,1000,149,0,0
7916,-1256.0,458,91,1,0
7917,-306.0,129,22,1,0
7918,-1816.0,721,124,1,0
7919,-454.0,205,30,1,0
7920,-2431.0,1000,159,0,0
7921,-1949.0,764,134,1,0
7922,-943.0,397,63,1,0
7923,-2242.0,1000,138,0,0
7924,-815.0,341,55,1,0
7925,-2283.0,945,151,1,0
7926,-1596.0,690,103,1,0
7927,-888.0,351,62,1,0
7928,-1045.0,409,73,1,0
7929,-1612.0,652,109,1,0
7930,-1765.0,760,114,1,0
7931,-2296.0,1000,144,0,0
7932,-2476.0,1000,164,0,0
7933,-1996.0,748,141,1,0
7934,-2271.0,870,158,1,0
7935,-2275.0,946,150,1,0
7936,-1189.0,454,84,1,0
7937,-1396.0,589,92,1,0
7938,-1779.0,756,116,1,0
7939,-1180.0,472,81,1,0
7940,-1740.0,699,118,1,0
7941,-2422.0,1000,158,0,0
7942,-1542.0,600,107,1,0
7943,-1630.0,697,106,1,0
7944,-1526.0,611,104,1,0
7945,-2395.0,1000,155,0,0
7946,-2440.0,1000,160,0,0
7947,-2368.0,1000,152,0,0
7948,-1412.0,542,99,1,0
7949,-2332.0,1000,148,0,0
7950,-1390.0,529,98,1,0
7951,-2425.0,988,162,1,0
7952,-2350.0,949,158,1,0
7953,-1287.0,507,89,1,0
7954,-2431.0,1000,159,0,0
7955,-2424.0,987,162,1,0
7956,-1710.0,732,111,1,0
7957,-2458.0,1000,162,0,0
7958,-1836.0,768,121,1,0
7959,-2440.0,1000,160,0,0
7960,-1014.0,432,67,1,0
7961,-2656.0,1000,184,0,0
7962,-2395.0,1000,155,0,0
7963,-2314.0,1000,146,0,0
7964,-1131.0,486,74,1,0
7965,-2208.0,924,145,1,0
7966,-1948.0,799,130,1,0
7967,-2395.0,1000,155,0,0
7968,-2305.0,1000,145,0,0
7969,-1483.0,658,94,1,0
7970,-2314.0,1000,146,0,0
7971,-1586.0,707,100,1,0
7972,-2440.0,1000,160,0,0
7973,-2395.0,1000,155,0,0
7974,-1286.0,488,91,1,0
7975,-717.0,324,46,1,0
7976,-1092.0,402,79,1,0
7977,-2036.0,815,138,1,0
7978,-1395.0,597,91,1,0
7979,-2305.0,1000,145,0,0
7980,-2323.0,1000,147,0,0
7981,-712.0,256,53,1,0
7982,-2413.0,1000,157,0,0
7983,-1574.0,650,105,1,0
7984,-1618.0,685,106,1,0
7985,-1323.0,498,94,1,0
7986,-808.0,298,59,1,0
7987,-2611.0,1000,179,0,0
7988,-934.0,352,67,1,0
7989,-2296.0,1000,144,0,0
7990,-658.0,265,46,1,0
7991,-2395.0,1000,155,0,0
7992,-2521.0,1000,169,0,0
7993,-753.0,288,54,1,0
7994,-1273.0,493,89,1,0
7995,-2308.0,943,154,1,0
7996,-1170.0,453,82,1,0
7997,-1273.0,520,86,1,0
7998,-1250.0,542,81,1,0
7999,-2350.0,1000,150,0,0
8000,-818.0,317,58,1,0
8001,-2133.0,876,142,1,0
8002,-2039.0,791,141,1,0
8003,-2310.0,972,151,1,0
8004,-2395.0,1000,155,0,0
8005,-1101.0,420,78,1,0
8006,-1026.0,390,73,1,0
8007,-1376.0,596,89,1,0
8008,-808.0,316,57,1,0
8009,-564.0,243,38,1,0
8010,-2064.0,852,137,1,0
8011,-917.0,353,65,1,0
8012,-1172.0,491,78,1,0
8013,-1003.0,430,66,1,0
8014,-2404.0,1000,156,0,0
8015,-1517.0,611,103,1,0
8016,-2341.0,1000,149,0,0
8017,-1373.0,602,88,1,0
8018,-1231.0,487,85,1,0
8019,-780.0,315,54,1,0
8020,-1367.0,623,85,1,0
8021,-2476.0,1000,164,0,0
8022,-1402.0,568,95,1,0
8023,-2350.0,1000,150,0,0
8024,-2386.0,1000,154,0,0
8025,-2278.0,1000,142,0,0
8026,-1421.0,623,91,1,0
8027,-2240.0,893,152,1,0
8028,-528.0,207,38,1,0
8029,-1921.0,790,128,1,0
8030,-2440.0,1000,160,0,0
8031,-1387.0,562,94,1,0
8032,-1452.0,555,102,1,0
8033,-1215.0,480,84,1,0
8034,-1450.0,580,99,1,0
8035,-2386.0,1000,154,0,0
8036,-2410.0,1000,159,1,0
8037,-1257.0,549,81,1,0
8038,-875.0,338,62,1,0
8039,-1173.0,447,83,1,0
8040,-1946.0,851,124,1,0
8041,-1106.0,425,78,1,0
8042,-1510.0,613,102,1,0
8043,-2422.0,1000,158,0,0
8044,-1164.0,519,74,1,0
8045,-1460.0,644,93,1,0
8046,-2413.0,1000,157,0,0
8047,-2391.0,999,157,1,0
8048,-1246.0,529,82,1,0
8049,-1175.0,440,84,1,0
8050,-1409.0,521,101,1,0
8051,-2222.0,884,151,1,0
8052,-2302.0,937,154,1,0
8053,-2314.0,1000,146,0,0
8054,-2323.0,1000,147,0,0
8055,-1246.0,538,81,1,0
8056,-661.0,268,46,1,0
8057,-1950.0,738,137,1,0
8058,-1356.0,558,91,1,0
8059,-969.0,396,66,1,0
8060,-1179.0,480,80,1,0
8061,-2312.0,956,153,1,0
8062,-934.0,388,63,1,0
8063,-1307.0,554,86,1,0
8064,-2467.0,1000,163,0,0
8065,-2298.0,915,156,1,0
8066,-583.0,244,40,1,0
8067,-2413.0,1000,157,0,0
8068,-2105.0,821,145,1,0
8069,-770.0,287,56,1,0
8070,-608.0,242,43,1,0
8071,-2512.0,1000,168,0,0
8072,-1455.0,558,102,1,0
8073,-2386.0,1000,154,0,0
8074,-1258.0,532,83,1,0
8075,-2377.0,1000,153,0,0
8076,-36.0,39,2,1,0
8077,-2278.0,1000,142,0,0
8078,-1644.0,711,106,1,0
8079,-985.0,358,72,1,0
8080,-2350.0,1000,150,0,0
8081,-2368.0,1000,152,0,0
8082,-378.0,165,26,1,0
8083,-871.0,388,56,1,0
8084,-517.0,214,36,1,0
8085,-1343.0,500,96,1,0
8086,-2359.0,1000,151,0,0
8087,-2413.0,1000,157,0,0
8088,-1028.0,428,69,1,0
8089,-921.0,357,65,1,0
8090,-1495.0,679,93,1,0
8091,-1252.0,481,88,1,0
8092,-1181.0,473,81,1,0
8093,-1636.0,667,110,1,0
8094,-2611.0,1000,179,0,0
8095,-2324.0,941,156,1,0
8096,-2449.0,1000,161,0,0
8097,-1058.0,485,66,1,0
8098,-2377.0,1000,153,0,0
8099,-936.0,381,64,1,0
8100,-859.0,367,57,1,0
8101,-1594.0,679,104,1,0
8102,-2307.0,987,149,1,0
8103,-2332.0,1000,148,0,0
8104,-1580.0,602,111,1,0
8105,-2251.0,1000,139,0,0
8106,-2422.0,1000,158,0,0
8107,-2025.0,840,134,1,0
8108,-2278.0,1000,142,0,0
8109,-916.0,343,66,1,0
8110,-1259.0,479,89,1,0
8111,-947.0,419,61,1,0
8112,-2350.0,994,153,1,0
8113,-1581.0,711,99,1,0
8114,-1293.0,504,90,1,0
8115,-1266.0,468,91,1,0
8116,-697.0,250,52,1,0
8117,-1594.0,652,107,1,0
8118,-2530.0,1000,170,0,0
8119,-2377.0,1000,153,0,0
8120,-1151.0,443,81,1,0
8121,-2445.0,990,164,1,0
8122,-1474.0,613,98,1,0
8123,-1532.0,608,105,1,0
8124,-1112.0,413,80,1,0
8125,-2182.0,871,148,1,0
8126,-2337.0,954,156,1,0
8127,-2449.0,1000,161,0,0
8128,-1347.0,585,87,1,0
8129,-1036.0,436,69,1,0
8130,-791.0,299,57,1,0
8131,-1092.0,429,76,1,0
8132,-1260.0,534,83,1,0
8133,-429.0,198,28,1,0
8134,-1764.0,714,119,1,0
8135,-2377.0,1000,153,0,0
8136,-2494.0,1000,166,0,0
8137,-2119.0,835,145,1,0
