Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
2081,-523.0,651,0,1,107
2082,-266.0,350,0,1,63
2083,-542.0,667,0,1,104
2084,-877.0,1000,0,0,123
2085,-229.0,309,0,1,59
2086,-450.0,561,0,1,90
2087,-260.0,342,0,1,61
2088,-855.0,1000,0,0,145
2089,-329.0,434,0,1,84
2090,-244.0,321,0,1,56
2091,-806.0,972,0,1,145
2092,-837.0,1000,0,0,163
2093,-432.0,542,0,1,89
2094,-355.0,454,0,1,78
2095,-470.0,589,0,1,98
2096,-638.0,792,0,1,133
2097,-391.0,477,0,1,65
2098,-848.0,1000,0,0,152
2099,-437.0,534,2,1,94
2100,-337.0,434,0,1,76
2101,-411.0,514,0,1,82
2102,-811.0,988,0,1,156
2103,-840.0,1000,0,0,160
2104,-407.0,507,0,1,79
2105,-358.0,465,0,1,86
2106,-379.0,481,0,1,81
2107,-370.0,478,0,1,87
2108,-296.0,395,0,1,78
2109,-717.0,888,0,1,150
2110,-299.0,396,0,1,76
2111,-852.0,1000,0,0,148
2112,-269.0,351,0,1,61
2113,-327.0,431,0,1,83
2114,-478.0,581,0,1,82
2115,-487.0,618,0,1,110
2116,-699.0,868,0,1,148
2117,-183.0,251,0,1,47
2118,-697.0,875,0,1,157
2119,-329.0,431,0,1,81
2120,-543.0,664,0,1,100
2121,-848.0,1000,0,0,152
2122,-283.0,363,0,1,59
2123,-846.0,1000,0,0,154
2124,-238.0,315,0,1,56
2125,-359.0,456,0,1,76
2126,-709.0,874,0,1,144
2127,-671.0,831,0,1,139
2128,-236.0,317,0,1,60
2129,-305.0,386,0,1,60
2130,-537.0,664,0,1,106
2131,-459.0,563,0,1,83
2132,-857.0,1000,0,0,143
2133,-834.0,1000,0,0,166
2134,-676.0,846,0,1,149
2135,-225.0,301,0,1,55
2136,-840.0,1000,0,0,160
2137,-559.0,678,1,1,107
2138,-848.0,1000,0,0,152
2139,-778.0,966,0,1,167
2140,-418.0,521,0,1,82
2141,-523.0,647,0,1,103
2142,-504.0,625,0,1,100
2143,-839.0,1000,0,0,161
2144,-593.0,717,0,1,103
2145,-837.0,1000,0,0,163
2146,-460.0,565,0,1,84
2147,-194.0,259,0,1,44
2148,-332.0,413,0,1,60
2149,-262.0,350,0,1,67
2150,-522.0,634,0,1,91
2151,-650.0,809,0,1,138
2152,-547.0,692,0,1,124
2153,-853.0,1000,0,0,147
2154,-300.0,388,0,1,67
2155,-862.0,1000,0,0,138
2156,-365.0,470,0,1,84
2157,-288.0,382,0,1,73
2158,-373.0,489,0,1,95
2159,-397.0,505,0,1,87
2160,-547.0,671,0,1,103
2161,-453.0,563,0,1,89
2162,-486.0,606,0,1,99
2163,-724.0,894,0,1,149
2164,-804.0,972,0,1,147
2165,-853.0,1000,0,0,147
2166,-778.0,953,0,1,154
2167,-295.0,390,0,1,74
2168,-443.0,552,0,1,88
2169,-838.0,1000,0,0,162
2170,-452.0,562,0,1,89
2171,-763.0,942,0,1,158
2172,-789.0,964,0,1,154
2173,-580.0,721,0,1,120
2174,-565.0,697,0,1,111
2175,-426.0,537,0,1,90
2176,-248.0,329,0,1,60
2177,-240.0,328,0,1,67
2178,-306.0,387,0,1,60
2179,-263.0,341,0,1,57
2180,-743.0,923,0,1,159
2181,-367.0,455,0,1,67
2182,-498.0,626,0,1,107
2183,-477.0,594,1,1,105
2184,-424.0,538,0,1,93
2185,-482.0,604,0,1,101
2186,-465.0,577,0,1,91
2187,-540.0,664,0,1,103
2188,-356.0,464,0,1,87
2189,-409.0,518,0,1,88
2190,-845.0,1000,0,0,155
2191,-618.0,758,0,1,119
2192,-447.0,556,0,1,88
2193,-518.0,646,0,1,107
2194,-462.0,584,0,1,101
2195,-559.0,664,0,1,84
2196,-427.0,544,0,1,96
2197,-862.0,1000,2,0,156
2198,-709.0,866,0,1,136
2199,-607.0,759,0,1,131
2200,-743.0,919,0,1,155
2201,-559.0,690,0,1,110
2202,-615.0,757,0,1,121
2203,-818.0,980,0,1,141
2204,-368.0,490,0,1,101
2205,-780.0,963,0,1,162
2206,-374.0,481,0,1,86
2207,-842.0,1000,0,0,158
2208,-418.0,535,0,1,96
2209,-784.0,963,0,1,158
2210,-504.0,591,1,1,75
2211,-573.0,696,0,1,102
2212,-774.0,963,0,1,168
2213,-841.0,1000,0,0,159
2214,-518.0,641,0,1,102
2215,-846.0,1000,0,0,154
2216,-558.0,694,0,1,115
2217,-213.0,292,0,1,58
2218,-785.0,946,0,1,140
2219,-849.0,1000,0,0,151
2220,-383.0,495,0,1,91
2221,-622.0,778,0,1,135
2222,-727.0,883,0,1,135
2223,-491.0,589,1,1,86
2224,-854.0,1000,0,0,146
2225,-487.0,593,0,1,85
2226,-616.0,750,1,1,122
2227,-246.0,329,0,1,62
2228,-472.0,583,0,1,90
2229,-380.0,476,0,1,75
2230,-784.0,960,0,1,155
2231,-842.0,1000,0,0,158
2232,-812.0,997,0,1,164
2233,-366.0,475,0,1,88
2234,-521.0,647,0,1,105
2235,-445.0,560,0,1,94
2236,-318.0,410,0,1,71
2237,-766.0,947,0,1,160
2238,-310.0,407,0,1,76
2239,-494.0,607,0,1,92
2240,-319.0,423,0,1,83
2241,-362.0,482,0,1,99
2242,-321.0,419,0,1,77
2243,-695.0,859,0,1,143
2244,-598.0,730,0,1,111
2245,-373.0,469,0,1,75
2246,-806.0,991,0,1,164
2247,-854.0,1000,0,0,146
2248,-449.0,569,0,1,99
2249,-689.0,857,0,1,147
2250,-477.0,581,0,1,83
2251,-297.0,388,0,1,70
2252,-771.0,946,1,1,163
2253,-653.0,796,0,1,122
2254,-762.0,932,0,1,149
2255,-361.0,451,0,1,69
2256,-782.0,962,0,1,159
2257,-403.0,512,0,1,88
2258,-407.0,527,0,1,99
2259,-854.0,1000,1,0,155
2260,-429.0,527,0,1,77
2261,-222.0,308,0,1,65
2262,-470.0,582,0,1,91
2263,-503.0,626,0,1,102
2264,-315.0,405,0,1,69
2265,-413.0,524,0,1,90
2266,-177.0,242,0,1,44
2267,-807.0,989,0,1,161
2268,-334.0,425,0,1,70
2269,-764.0,931,0,1,146
2270,-505.0,631,0,1,105
2271,-315.0,408,0,1,72
2272,-197.0,270,0,1,52
2273,-800.0,980,0,1,159
2274,-533.0,664,0,1,110
2275,-410.0,527,0,1,96
2276,-847.0,1000,0,0,153
2277,-732.0,898,0,1,145
2278,-791.0,973,0,1,161
2279,-276.0,354,0,1,57
2280,-356.0,450,0,1,73
2281,-457.0,580,0,1,102
2282,-356.0,462,0,1,85
2283,-767.0,949,0,1,161
2284,-495.0,637,0,1,121
2285,-667.0,827,1,1,148
2286,-523.0,662,0,1,118
2287,-597.0,728,0,1,110
2288,-503.0,607,0,1,83
2289,-625.0,783,0,1,137
2290,-693.0,848,0,1,134
2291,-259.0,340,0,1,60
2292,-868.0,1000,0,0,132
2293,-448.0,568,0,1,99
2294,-400.0,493,0,1,72
2295,-323.0,416,0,1,72
2296,-387.0,477,1,1,78
2297,-850.0,1000,0,0,150
2298,-545.0,675,0,1,109
2299,-468.0,567,2,1,96
2300,-312.0,400,0,1,67
2301,-332.0,434,0,1,81
2302,-249.0,329,0,1,59
2303,-595.0,713,0,1,97
2304,-792.0,969,0,1,156
2305,-451.0,560,0,1,88
2306,-447.0,557,0,1,89
2307,-846.0,1000,0,0,154
2308,-304.0,386,0,1,61
2309,-299.0,386,0,1,66
2310,-608.0,749,0,1,120
2311,-511.0,635,0,1,103
2312,-726.0,895,0,1,148
2313,-532.0,658,0,1,105
2314,-406.0,520,0,1,93
2315,-375.0,484,0,1,88
2316,-349.0,438,0,1,68
2317,-527.0,646,0,1,98
2318,-419.0,517,0,1,77
2319,-412.0,533,0,1,100
2320,-847.0,1000,0,0,153
2321,-432.0,529,0,1,76
2322,-419.0,537,0,1,97
2323,-350.0,437,0,1,66
2324,-668.0,828,0,1,139
2325,-483.0,593,0,1,89
2326,-308.0,389,0,1,60
2327,-547.0,674,0,1,106
2328,-840.0,1000,0,0,160
2329,-383.0,497,0,1,93
2330,-774.0,932,0,1,137
2331,-842.0,1000,0,0,158
2332,-744.0,921,0,1,156
2333,-370.0,474,0,1,83
2334,-831.0,1000,0,0,169
2335,-322.0,412,0,1,69
2336,-409.0,504,0,1,74
2337,-474.0,599,0,1,104
2338,-841.0,1000,0,0,159
2339,-463.0,570,0,1,86
2340,-599.0,755,0,1,135
2341,-580.0,726,0,1,125
2342,-442.0,549,0,1,86
2343,-751.0,929,0,1,157
2344,-718.0,889,0,1,150
2345,-754.0,918,0,1,143
2346,-206.0,294,0,1,67
2347,-557.0,692,0,1,114
2348,-415.0,530,0,1,94
2349,-836.0,1000,0,0,164
2350,-469.0,592,0,1,102
2351,-390.0,499,0,1,88
2352,-637.0,767,0,1,109
2353,-232.0,309,0,1,56
2354,-471.0,586,0,1,94
2355,-858.0,1000,0,0,142
2356,-331.0,426,0,1,74
2357,-853.0,1000,0,0,147
2358,-481.0,567,1,1,74
2359,-429.0,539,0,1,89
2360,-267.0,358,0,1,70
2361,-853.0,1000,0,0,147
2362,-384.0,490,0,1,85
2363,-485.0,611,0,1,105
2364,-200.0,260,0,1,39
2365,-518.0,634,1,1,104
2366,-423.0,522,0,1,78
2367,-314.0,397,0,1,62
2368,-400.0,496,0,1,75
2369,-378.0,483,1,1,93
2370,-834.0,1000,0,0,166
2371,-515.0,627,0,1,91
2372,-774.0,950,0,1,155
2373,-375.0,477,0,1,81
2374,-765.0,939,0,1,153
2375,-423.0,533,0,1,89
2376,-481.0,603,0,1,101
2377,-598.0,750,0,1,131
2378,-564.0,693,0,1,108
2379,-474.0,587,1,1,101
2380,-513.0,645,0,1,111
2381,-351.0,461,0,1,89
2382,-484.0,600,0,1,95
2383,-649.0,744,0,1,74
2384,-312.0,393,0,1,60
2385,-662.0,825,0,1,142
2386,-250.0,326,0,1,55
2387,-737.0,909,0,1,151
2388,-395.0,500,0,1,84
2389,-631.0,761,0,1,109
2390,-299.0,393,0,1,73
2391,-521.0,661,0,1,119
2392,-150.0,209,0,1,38
2393,-380.0,485,0,1,84
2394,-830.0,1000,0,0,170
2395,-421.0,544,0,1,102
2396,-808.0,983,0,1,154
2397,-313.0,404,0,1,70
2398,-369.0,478,0,1,88
2399,-420.0,510,0,1,69
2400,-752.0,917,0,1,144
2401,-837.0,1000,0,0,163
2402,-339.0,448,0,1,88
2403,-785.0,961,0,1,155
2404,-241.0,332,0,1,70
2405,-861.0,1000,0,0,139
2406,-337.0,427,0,1,69
2407,-601.0,730,0,1,108
2408,-292.0,380,0,1,67
2409,-488.0,596,0,1,87
2410,-844.0,1000,0,0,156
2411,-391.0,489,0,1,77
2412,-518.0,636,0,1,97
2413,-295.0,380,0,1,64
2414,-851.0,1000,0,0,149
2415,-853.0,1000,0,0,147
2416,-539.0,672,0,1,112
2417,-306.0,398,0,1,71
2418,-108.0,144,0,1,15
2419,-419.0,516,0,1,76
2420,-876.0,1000,0,0,124
2421,-594.0,734,0,1,119
2422,-613.0,761,0,1,127
2423,-368.0,447,0,1,58
2424,-232.0,308,0,1,55
2425,-475.0,599,0,1,103
2426,-559.0,685,0,1,105
2427,-266.0,356,0,1,69
2428,-841.0,1000,0,0,159
2429,-433.0,528,0,1,74
2430,-388.0,497,0,1,88
2431,-423.0,539,0,1,95
2432,-488.0,596,0,1,87
2433,-442.0,567,0,1,104
2434,-333.0,440,0,1,86
2435,-205.0,283,0,1,57
2436,-395.0,505,0,1,89
2437,-473.0,594,0,1,100
2438,-434.0,550,0,1,95
2439,-845.0,1000,0,0,155
2440,-837.0,1000,0,0,163
2441,-419.0,534,0,1,94
2442,-370.0,464,0,1,73
2443,-325.0,418,0,1,72
2444,-493.0,611,0,1,97
2445,-753.0,903,1,1,138
2446,-836.0,1000,0,0,164
2447,-294.0,381,0,1,66
2448,-855.0,1000,0,0,145
2449,-359.0,446,0,1,66
2450,-595.0,752,0,1,136
2451,-556.0,682,0,1,105
2452,-596.0,734,0,1,117
2453,-156.0,201,0,1,24
2454,-598.0,749,0,1,130
2455,-814.0,999,0,1,164
2456,-154.0,218,0,1,43
2457,-781.0,942,2,1,158
2458,-841.0,1000,0,0,159
2459,-373.0,492,0,1,98
2460,-615.0,749,0,1,113
2461,-846.0,1000,1,0,163
2462,-535.0,667,0,1,111
2463,-315.0,405,0,1,69
2464,-500.0,617,0,1,96
2465,-799.0,978,0,1,158
2466,-678.0,849,0,1,150
2467,-844.0,1000,0,0,156
2468,-847.0,1000,0,0,153
2469,-368.0,473,0,1,84
2470,-614.0,745,0,1,110
2471,-438.0,552,0,1,93
2472,-143.0,200,0,1,36
2473,-837.0,1000,0,0,163
2474,-431.0,531,0,1,79
2475,-835.0,1000,0,0,165
2476,-617.0,773,0,1,135
2477,-863.0,1000,0,0,137
2478,-808.0,993,0,1,164
2479,-482.0,601,0,1,98
2480,-480.0,604,0,1,103
2481,-333.0,425,0,1,71
2482,-557.0,687,0,1,109
2483,-356.0,467,0,1,90
2484,-265.0,353,0,1,67
2485,-851.0,1000,1,0,158
2486,-612.0,727,0,1,94
2487,-830.0,1000,0,0,170
2488,-850.0,1000,0,0,150
2489,-566.0,700,0,1,113
2490,-165.0,233,0,1,47
2491,-270.0,360,0,1,69
2492,-341.0,449,0,1,87
2493,-813.0,991,0,1,157
2494,-838.0,1000,0,0,162
2495,-531.0,661,0,1,109
2496,-493.0,577,0,1,63
2497,-185.0,251,0,1,45
2498,-323.0,422,0,1,78
2499,-217.0,299,0,1,61
2500,-413.0,535,0,1,101
2501,-850.0,1000,0,0,150
2502,-708.0,845,1,1,125
2503,-748.0,943,0,1,174
2504,-661.0,824,0,1,142
2505,-563.0,706,0,1,122
2506,-480.0,608,0,1,107
2507,-770.0,947,0,1,156
2508,-231.0,309,0,1,57
2509,-322.0,412,0,1,69
2510,-461.0,575,0,1,93
2511,-785.0,952,0,1,146
2512,-435.0,560,0,1,104
2513,-396.0,519,0,1,102
2514,-232.0,299,0,1,46
2515,-502.0,627,0,1,104
2516,-423.0,528,0,1,84
2517,-616.0,782,0,1,145
2518,-848.0,1000,0,0,152
2519,-363.0,464,0,1,80
2520,-858.0,1000,0,0,142
2521,-673.0,805,0,1,111
2522,-732.0,904,0,1,151
2523,-187.0,262,0,1,54
2524,-212.0,277,0,1,44
2525,-96.0,142,0,1,25
2526,-430.0,546,0,1,95
2527,-508.0,628,0,1,99
2528,-522.0,659,0,1,116
2529,-860.0,1000,0,0,140
2530,-811.0,984,0,1,152
2531,-347.0,464,0,1,96
2532,-841.0,1000,0,0,159
2533,-582.0,708,0,1,105
2534,-502.0,638,0,1,115
2535,-358.0,449,0,1,70
2536,-388.0,475,0,1,66
2537,-394.0,490,0,1,75
2538,-445.0,541,0,1,75
2539,-846.0,1000,0,0,154
2540,-561.0,681,0,1,99
2541,-166.0,232,0,1,45
2542,-412.0,487,1,1,63
2543,-623.0,748,0,1,104
2544,-419.0,538,0,1,98
2545,-576.0,702,0,1,105
2546,-381.0,494,0,1,92
2547,-787.0,965,0,1,157
2548,-313.0,415,0,1,81
2549,-492.0,606,0,1,93
2550,-363.0,448,0,1,64
2551,-550.0,675,0,1,104
2552,-409.0,519,0,1,89
2553,-365.0,469,0,1,83
2554,-862.0,1000,1,0,147
2555,-406.0,528,0,1,101
2556,-129.0,187,0,1,37
2557,-396.0,499,0,1,82
2558,-495.0,624,0,1,108
2559,-427.0,553,0,1,105
2560,-297.0,379,0,1,61
2561,-484.0,588,0,1,83
2562,-324.0,409,0,1,64
2563,-477.0,602,0,1,104
2564,-669.0,816,0,1,126
2565,-849.0,1000,0,0,151
2566,-531.0,663,0,1,111
2567,-594.0,726,0,1,111
2568,-808.0,995,0,1,166
2569,-307.0,401,0,1,73
2570,-720.0,898,0,1,157
2571,-563.0,686,0,1,102
2572,-351.0,441,1,1,78
2573,-853.0,1000,0,0,147
2574,-845.0,1000,0,0,155
2575,-464.0,579,0,1,94
2576,-594.0,738,0,1,123
2577,-844.0,1000,0,0,156
2578,-863.0,1000,2,0,155
2579,-813.0,993,0,1,159
2580,-856.0,1000,0,0,144
2581,-556.0,696,1,1,128
2582,-274.0,361,0,1,66
2583,-796.0,977,0,1,160
2584,-494.0,606,0,1,91
2585,-516.0,647,0,1,110
2586,-832.0,1000,0,0,168
2587,-663.0,829,0,1,145
2588,-735.0,896,0,1,140
2589,-844.0,1000,0,0,156
2590,-372.0,478,0,1,85
2591,-445.0,561,0,1,95
2592,-313.0,391,0,1,57
2593,-546.0,672,0,1,105
2594,-849.0,1000,0,0,151
2595,-288.0,373,0,1,64
2596,-215.0,292,0,1,56
2597,-443.0,569,0,1,105
2598,-844.0,1000,0,0,156
2599,-473.0,590,0,1,96
2600,-681.0,816,0,1,114
2601,-269.0,356,0,1,66
2602,-268.0,348,0,1,59
2603,-369.0,475,0,1,85
2604,-441.0,552,0,1,90
2605,-483.0,608,0,1,104
2606,-558.0,686,0,1,107
2607,-473.0,590,0,1,96
2608,-271.0,359,0,1,67
2609,-768.0,938,0,1,149
2610,-849.0,1000,0,0,151
2611,-445.0,546,0,1,80
2612,-215.0,291,0,1,55
2613,-168.0,237,0,1,48
2614,-850.0,1000,0,0,150
2615,-600.0,748,0,1,127
2616,-184.0,251,0,1,46
2617,-777.0,956,0,1,158
2618,-208.0,285,0,1,56
2619,-175.0,232,0,1,36
2620,-392.0,516,0,1,103
2621,-720.0,865,0,1,124
2622,-360.0,470,0,1,89
2623,-321.0,414,0,1,72
2624,-312.0,403,0,1,70
2625,-449.0,566,0,1,96
2626,-815.0,995,0,1,159
2627,-351.0,447,0,1,75
2628,-850.0,1000,1,0,159
2629,-411.0,535,0,1,103
2630,-284.0,364,0,1,59
2631,-774.0,951,0,1,156
2632,-181.0,248,0,1,46
2633,-585.0,701,0,1,95
2634,-791.0,970,0,1,158
2635,-360.0,452,0,1,71
2636,-561.0,682,0,1,100
2637,-712.0,888,0,1,155
2638,-346.0,433,0,1,66
2639,-582.0,724,0,1,121
2640,-852.0,1000,0,0,148
2641,-422.0,529,0,1,86
2642,-603.0,746,0,1,122
2643,-386.0,489,0,1,82
2644,-501.0,628,0,1,106
2645,-843.0,1000,0,0,157
2646,-498.0,622,0,1,103
2647,-397.0,476,1,1,67
2648,-542.0,676,0,1,113
2649,-579.0,698,0,1,98
2650,-400.0,506,0,1,85
2651,-566.0,677,1,1,99
2652,-553.0,672,0,1,98
2653,-383.0,471,0,1,67
2654,-351.0,439,0,1,67
2655,-212.0,286,0,1,53
2656,-851.0,1000,0,0,149
2657,-743.0,917,0,1,153
2658,-732.0,916,0,1,163
2659,-538.0,645,0,1,86
2660,-470.0,583,0,1,92
2661,-505.0,636,0,1,110
2662,-664.0,833,0,1,148
2663,-360.0,454,0,1,73
2664,-491.0,610,0,1,98
2665,-570.0,704,0,1,113
2666,-309.0,410,0,1,80
2667,-183.0,256,0,1,52
2668,-369.0,478,0,1,88
2669,-367.0,464,0,1,76
2670,-455.0,574,0,1,98
2671,-472.0,594,0,1,101
2672,-362.0,483,0,1,100
2673,-366.0,468,0,1,81
2674,-565.0,695,0,1,109
2675,-315.0,409,0,1,73
2676,-248.0,331,0,1,62
2677,-804.0,987,0,1,162
2678,-477.0,598,0,1,100
2679,-323.0,420,0,1,76
2680,-331.0,436,0,1,84
2681,-220.0,297,0,1,56
2682,-180.0,253,0,1,52
2683,-490.0,609,0,1,98
2684,-850.0,1000,0,0,150
2685,-848.0,1000,0,0,152
2686,-832.0,1000,1,0,177
2687,-469.0,592,0,1,102
2688,-649.0,785,0,1,115
2689,-332.0,421,0,1,68
2690,-387.0,496,0,1,88
2691,-133.0,186,0,1,32
2692,-849.0,1000,0,0,151
2693,-377.0,478,0,1,80
2694,-728.0,855,0,1,106
2695,-849.0,1000,0,0,151
2696,-454.0,574,0,1,99
2697,-368.0,473,0,1,84
2698,-457.0,571,0,1,93
2699,-398.0,511,0,1,92
2700,-421.0,539,0,1,97
2701,-674.0,824,1,1,138
2702,-817.0,998,0,1,160
2703,-846.0,1000,1,0,163
2704,-188.0,258,0,1,49
2705,-473.0,577,0,1,83
2706,-642.0,808,0,1,145
2707,-566.0,696,0,1,109
2708,-753.0,924,1,1,159
2709,-621.0,778,0,1,136
2710,-248.0,322,0,1,53
2711,-636.0,786,0,1,129
2712,-431.0,545,0,1,93
2713,-685.0,850,1,1,153
2714,-309.0,407,0,1,77
2715,-658.0,817,0,1,138
2716,-189.0,256,0,1,46
2717,-249.0,331,0,1,61
2718,-687.0,860,0,1,152
2719,-214.0,286,0,1,51
2720,-128.0,190,0,1,41
2721,-518.0,632,0,1,93
2722,-107.0,143,0,1,15
2723,-391.0,495,0,1,83
2724,-271.0,362,0,1,70
2725,-527.0,648,0,1,100
2726,-669.0,799,1,1,118
2727,-346.0,458,0,1,91
2728,-855.0,1000,2,0,163
2729,-507.0,630,0,1,102
2730,-372.0,479,0,1,86
2731,-363.0,459,0,1,75
2732,-556.0,681,0,1,104
2733,-690.0,855,0,1,144
2734,-854.0,1000,0,0,146
2735,-241.0,325,0,1,63
2736,-677.0,816,1,1,127
2737,-842.0,1000,0,0,158
2738,-369.0,463,0,1,73
2739,-399.0,516,0,1,96
2740,-411.0,503,0,1,71
2741,-847.0,1000,0,0,153
2742,-380.0,482,0,1,81
2743,-860.0,1000,0,0,140
2744,-745.0,877,0,1,111
2745,-753.0,935,0,1,161
2746,-366.0,483,0,1,96
2747,-409.0,529,0,1,99
2748,-741.0,919,0,1,157
2749,-846.0,1000,0,0,154
2750,-442.0,555,0,1,92
2751,-848.0,1000,1,0,161
2752,-387.0,501,0,1,93
2753,-212.0,284,0,1,51
2754,-444.0,561,0,1,96
2755,-274.0,363,0,1,68
2756,-186.0,259,0,1,52
2757,-270.0,365,0,1,74
2758,-283.0,367,0,1,63
2759,-842.0,1000,0,0,158
2760,-492.0,595,0,1,82
2761,-641.0,809,0,1,147
2762,-439.0,549,0,1,89
2763,-834.0,1000,0,0,166
2764,-606.0,749,0,1,122
2765,-737.0,901,0,1,143
2766,-735.0,890,1,1,143
2767,-869.0,1000,0,0,131
2768,-844.0,1000,0,0,156
2769,-725.0,900,0,1,154
2770,-640.0,787,0,1,126
2771,-312.0,409,0,1,76
2772,-429.0,526,0,1,76
2773,-270.0,355,0,1,64
2774,-619.0,756,0,1,116
2775,-242.0,329,0,1,66
2776,-496.0,631,0,1,114
2777,-597.0,755,0,1,137
2778,-851.0,1000,0,0,149
2779,-257.0,340,0,1,62
2780,-665.0,820,0,1,134
2781,-469.0,586,0,1,96
2782,-858.0,1000,0,0,142
2783,-415.0,527,0,1,91
2784,-845.0,1000,0,0,155
2785,-741.0,908,0,1,146
2786,-518.0,645,0,1,106
2787,-396.0,511,0,1,94
2788,-804.0,979,0,1,154
2789,-586.0,744,0,1,137
2790,-407.0,510,0,1,82
2791,-635.0,777,0,1,121
2792,-417.0,552,0,1,114
2793,-723.0,899,0,1,155
2794,-550.0,679,0,1,108
2795,-231.0,314,0,1,62
2796,-748.0,901,0,1,132
2797,-460.0,565,0,1,84
2798,-432.0,536,0,1,83
2799,-442.0,547,0,1,84
2800,-656.0,795,0,1,118
2801,-293.0,393,0,1,79
2802,-355.0,460,0,1,84
2803,-611.0,748,0,1,116
2804,-224.0,300,0,1,55
2805,-357.0,446,0,1,68
2806,-459.0,596,0,1,116
2807,-463.0,584,0,1,100
2808,-464.0,586,0,1,101
2809,-787.0,967,0,1,159
2810,-267.0,357,0,1,69
2811,-165.0,233,0,1,47
2812,-355.0,458,0,1,82
2813,-852.0,1000,0,0,148
2814,-769.0,954,0,1,164
2815,-460.0,586,0,1,105
2816,-840.0,1000,0,0,160
2817,-383.0,479,1,1,84
2818,-772.0,945,0,1,152
2819,-496.0,620,0,1,103
2820,-357.0,469,0,1,91
2821,-385.0,500,0,1,94
2822,-458.0,566,0,1,87
2823,-558.0,678,0,1,99
2824,-443.0,552,0,1,88
2825,-394.0,502,0,1,87
2826,-366.0,462,1,1,84
2827,-789.0,965,0,1,155
2828,-449.0,567,0,1,97
2829,-404.0,521,0,1,96
2830,-191.0,259,0,1,47
2831,-479.0,585,0,1,85
2832,-397.0,511,0,1,93
2833,-242.0,322,0,1,59
2834,-497.0,618,0,1,100
2835,-319.0,414,0,1,74
2836,-840.0,1000,0,0,160
2837,-844.0,1000,0,0,156
2838,-298.0,396,0,1,77
2839,-462.0,570,0,1,87
2840,-351.0,454,0,1,82
2841,-641.0,779,0,1,117
2842,-584.0,725,0,1,120
2843,-844.0,1000,0,0,156
2844,-288.0,372,0,1,63
2845,-761.0,949,0,1,167
2846,-395.0,495,0,1,79
2847,-853.0,1000,0,0,147
2848,-589.0,719,0,1,109
2849,-654.0,807,0,1,132
2850,-736.0,910,0,1,153
2851,-229.0,307,0,1,57
2852,-207.0,282,0,1,54
2853,-818.0,1000,0,0,182
2854,-397.0,508,0,1,90
2855,-444.0,555,0,1,90
2856,-268.0,351,0,1,62
2857,-771.0,951,0,1,159
2858,-855.0,1000,0,0,145
2859,-225.0,302,0,1,56
2860,-307.0,395,0,1,67
2861,-439.0,541,0,1,81
2862,-417.0,514,0,1,76
2863,-398.0,508,0,1,89
2864,-844.0,1000,0,0,156
2865,-840.0,1000,0,0,160
2866,-614.0,747,0,1,112
2867,-616.0,781,0,1,144
2868,-618.0,757,0,1,118
2869,-293.0,382,0,1,68
2870,-666.0,825,0,1,138
2871,-282.0,362,0,1,59
2872,-856.0,1000,0,0,144
2873,-454.0,573,0,1,98
2874,-840.0,1000,0,0,160
2875,-535.0,667,0,1,111
2876,-443.0,556,0,1,92
2877,-425.0,528,0,1,82
2878,-499.0,628,0,1,108
2879,-846.0,1000,0,0,154
2880,-287.0,380,0,1,72
2881,-634.0,778,0,1,123
2882,-527.0,647,0,1,99
2883,-855.0,1000,0,0,145
2884,-219.0,303,0,1,63
2885,-319.0,404,0,1,64
2886,-553.0,676,0,1,102
2887,-849.0,1000,0,0,151
2888,-735.0,910,0,1,154
2889,-403.0,505,0,1,81
2890,-838.0,1000,1,0,171
2891,-315.0,417,0,1,81
2892,-318.0,408,0,1,69
2893,-849.0,1000,0,0,151
2894,-609.0,755,0,1,125
2895,-238.0,314,0,1,55
2896,-161.0,212,0,1,30
2897,-324.0,401,0,1,56
2898,-367.0,457,0,1,69
2899,-422.0,523,0,1,80
2900,-714.0,891,0,1,156
2901,-802.0,991,0,1,168
2902,-843.0,1000,0,0,157
2903,-400.0,499,0,1,78
2904,-739.0,898,0,1,138
2905,-812.0,1000,0,0,188
2906,-380.0,485,0,1,84
2907,-249.0,324,0,1,54
2908,-164.0,225,0,1,40
2909,-369.0,474,0,1,84
2910,-349.0,464,0,1,94
2911,-270.0,349,0,1,58
2912,-405.0,511,0,1,85
2913,-683.0,826,0,1,122
2914,-754.0,935,0,1,160
2915,-474.0,597,0,1,102
2916,-496.0,615,0,1,98
2917,-476.0,580,0,1,83
2918,-553.0,686,0,1,112
2919,-746.0,931,0,1,164
2920,-416.0,505,1,1,77
2921,-842.0,1000,0,0,158
2922,-462.0,583,0,1,100
2923,-820.0,1000,0,0,180
2924,-326.0,428,0,1,81
2925,-480.0,585,0,1,84
2926,-585.0,712,1,1,115
2927,-113.0,160,0,1,26
2928,-149.0,202,0,1,32
2929,-378.0,482,0,1,83
2930,-840.0,1000,0,0,160
2931,-844.0,1000,0,0,156
2932,-339.0,424,0,1,64
2933,-399.0,505,0,1,85
2934,-559.0,692,0,1,112
2935,-517.0,646,0,1,108
2936,-539.0,669,0,1,109
2937,-276.0,364,0,1,67
2938,-410.0,503,0,1,72
2939,-456.0,552,0,1,75
2940,-843.0,1000,0,0,157
2941,-713.0,877,0,1,143
2942,-204.0,271,0,1,46
2943,-300.0,386,0,1,65
2944,-547.0,675,0,1,107
