Episode,Total Reward,Steps,Falls
2647,-123.0,123,0,True
2648,-47.0,47,0,True
2649,-102.0,102,0,True
2650,-120.0,120,0,True
2651,-133.0,133,0,True
2652,-930.0,336,6,True
2653,-119.0,119,0,True
2654,-114.0,114,0,True
2655,-1987.0,700,13,False
2656,-893.0,299,6,True
2657,-81.0,81,0,True
2658,-129.0,129,0,True
2659,-149.0,149,0,True
2660,-1177.0,385,8,True
2661,-173.0,173,0,True
2662,-1902.0,615,13,True
2663,-615.0,219,4,True
2664,-185.0,185,0,True
2665,-375.0,177,2,True
2666,-2086.0,700,14,False
2667,-122.0,122,0,True
2668,-140.0,140,0,True
2669,-120.0,120,0,True
2670,-756.0,261,5,True
2671,-79.0,79,0,True
2672,-85.0,85,0,True
2673,-360.0,162,2,True
2674,-78.0,78,0,True
2675,-92.0,92,0,True
2676,-124.0,124,0,True
2677,-281.0,83,2,True
2678,-99.0,99,0,True
2679,-65.0,65,0,True
2680,-114.0,114,0,True
2681,-1022.0,329,7,True
2682,-1297.0,406,9,True
2683,-113.0,113,0,True
2684,-1034.0,341,7,True
2685,-161.0,161,0,True
2686,-87.0,87,0,True
2687,-119.0,119,0,True
2688,-154.0,154,0,True
2689,-112.0,112,0,True
2690,-100.0,100,0,True
2691,-70.0,70,0,True
2692,-72.0,72,0,True
2693,-135.0,135,0,True
2694,-128.0,128,0,True
2695,-49.0,49,0,True
2696,-54.0,54,0,True
2697,-87.0,87,0,True
2698,-93.0,93,0,True
2699,-1054.0,361,7,True
2700,-312.0,114,2,True
2701,-401.0,203,2,True
2702,-95.0,95,0,True
2703,-364.0,166,2,True
2704,-346.0,148,2,True
2705,-99.0,99,0,True
2706,-104.0,104,0,True
2707,-151.0,151,0,True
2708,-508.0,211,3,True
2709,-227.0,128,1,True
2710,-98.0,98,0,True
2711,-122.0,122,0,True
2712,-157.0,157,0,True
2713,-210.0,111,1,True
2714,-159.0,159,0,True
2715,-93.0,93,0,True
2716,-223.0,124,1,True
2717,-2383.0,700,17,False
2718,-75.0,75,0,True
2719,-128.0,128,0,True
2720,-90.0,90,0,True
2721,-128.0,128,0,True
2722,-406.0,208,2,True
2723,-118.0,118,0,True
2724,-161.0,161,0,True
2725,-1892.0,605,13,True
2726,-1839.0,651,12,True
2727,-47.0,47,0,True
2728,-110.0,110,0,True
2729,-2185.0,700,15,False
2730,-1270.0,478,8,True
2731,-110.0,110,0,True
2732,-99.0,99,0,True
2733,-398.0,200,2,True
2734,-125.0,125,0,True
2735,-1451.0,560,9,True
2736,-154.0,154,0,True
2737,-2086.0,700,14,False
2738,-51.0,51,0,True
2739,-115.0,115,0,True
2740,-120.0,120,0,True
2741,-132.0,132,0,True
2742,-110.0,110,0,True
2743,-397.0,199,2,True
2744,-105.0,105,0,True
2745,-103.0,103,0,True
2746,-88.0,88,0,True
2747,-168.0,168,0,True
2748,-124.0,124,0,True
2749,-132.0,132,0,True
2750,-225.0,126,1,True
2751,-131.0,131,0,True
2752,-127.0,127,0,True
2753,-115.0,115,0,True
2754,-67.0,67,0,True
2755,-133.0,133,0,True
2756,-119.0,119,0,True
2757,-43.0,43,0,True
2758,-458.0,161,3,True
2759,-115.0,115,0,True
2760,-121.0,121,0,True
2761,-724.0,229,5,True
2762,-78.0,78,0,True
2763,-92.0,92,0,True
2764,-53.0,53,0,True
2765,-228.0,129,1,True
2766,-93.0,93,0,True
2767,-111.0,111,0,True
2768,-149.0,149,0,True
2769,-121.0,121,0,True
2770,-155.0,155,0,True
2771,-113.0,113,0,True
2772,-91.0,91,0,True
2773,-497.0,200,3,True
2774,-84.0,84,0,True
2775,-141.0,141,0,True
2776,-99.0,99,0,True
2777,-131.0,131,0,True
2778,-1919.0,632,13,True
2779,-624.0,228,4,True
2780,-105.0,105,0,True
2781,-349.0,151,2,True
2782,-125.0,125,0,True
2783,-155.0,155,0,True
2784,-124.0,124,0,True
2785,-353.0,155,2,True
2786,-138.0,138,0,True
2787,-93.0,93,0,True
2788,-134.0,134,0,True
2789,-85.0,85,0,True
2790,-127.0,127,0,True
2791,-1308.0,417,9,True
2792,-122.0,122,0,True
2793,-106.0,106,0,True
2794,-90.0,90,0,True
2795,-40.0,40,0,True
2796,-1008.0,315,7,True
2797,-81.0,81,0,True
2798,-930.0,336,6,True
2799,-86.0,86,0,True
2800,-351.0,153,2,True
2801,-123.0,123,0,True
2802,-79.0,79,0,True
2803,-512.0,215,3,True
2804,-113.0,113,0,True
2805,-703.0,307,4,True
2806,-81.0,81,0,True
2807,-2367.0,684,17,True
2808,-2086.0,700,14,False
2809,-118.0,118,0,True
2810,-140.0,140,0,True
2811,-82.0,82,0,True
2812,-567.0,171,4,True
2813,-72.0,72,0,True
2814,-101.0,101,0,True
2815,-87.0,87,0,True
2816,-96.0,96,0,True
2817,-2284.0,700,16,False
2818,-83.0,83,0,True
2819,-1543.0,454,11,True
2820,-2086.0,700,14,False
2821,-332.0,134,2,True
2822,-105.0,105,0,True
2823,-486.0,189,3,True
2824,-115.0,115,0,True
2825,-129.0,129,0,True
2826,-107.0,107,0,True
2827,-2482.0,700,18,False
2828,-133.0,133,0,True
2829,-759.0,264,5,True
2830,-623.0,227,4,True
2831,-84.0,84,0,True
2832,-62.0,62,0,True
2833,-237.0,138,1,True
2834,-109.0,109,0,True
2835,-133.0,133,0,True
2836,-117.0,117,0,True
2837,-133.0,133,0,True
2838,-375.0,177,2,True
2839,-1808.0,620,12,True
2840,-77.0,77,0,True
2841,-127.0,127,0,True
2842,-89.0,89,0,True
2843,-96.0,96,0,True
2844,-1911.0,624,13,True
2845,-1058.0,365,7,True
2846,-127.0,127,0,True
2847,-136.0,136,0,True
2848,-133.0,133,0,True
2849,-120.0,120,0,True
2850,-2284.0,700,16,False
2851,-73.0,73,0,True
2852,-94.0,94,0,True
2853,-224.0,125,1,True
2854,-71.0,71,0,True
2855,-105.0,105,0,True
2856,-79.0,79,0,True
2857,-501.0,204,3,True
2858,-1405.0,415,10,True
2859,-97.0,97,0,True
2860,-109.0,109,0,True
2861,-112.0,112,0,True
2862,-123.0,123,0,True
2863,-177.0,78,1,True
2864,-374.0,176,2,True
2865,-93.0,93,0,True
2866,-740.0,245,5,True
2867,-297.0,198,1,True
2868,-87.0,87,0,True
2869,-119.0,119,0,True
2870,-2383.0,700,17,False
2871,-159.0,159,0,True
2872,-117.0,117,0,True
2873,-131.0,131,0,True
2874,-98.0,98,0,True
2875,-329.0,131,2,True
2876,-68.0,68,0,True
2877,-372.0,174,2,True
2878,-79.0,79,0,True
2879,-519.0,222,3,True
2880,-87.0,87,0,True
2881,-1870.0,583,13,True
2882,-1184.0,392,8,True
2883,-137.0,137,0,True
2884,-601.0,205,4,True
2885,-2086.0,700,14,False
2886,-92.0,92,0,True
2887,-94.0,94,0,True
2888,-88.0,88,0,True
2889,-388.0,190,2,True
2890,-218.0,119,1,True
2891,-107.0,107,0,True
2892,-129.0,129,0,True
2893,-344.0,146,2,True
2894,-124.0,124,0,True
2895,-177.0,78,1,True
2896,-86.0,86,0,True
2897,-150.0,150,0,True
2898,-125.0,125,0,True
2899,-153.0,153,0,True
2900,-2383.0,700,17,False
2901,-77.0,77,0,True
2902,-91.0,91,0,True
2903,-140.0,140,0,True
2904,-127.0,127,0,True
2905,-83.0,83,0,True
2906,-1345.0,454,9,True
2907,-508.0,211,3,True
2908,-105.0,105,0,True
2909,-134.0,134,0,True
2910,-100.0,100,0,True
2911,-95.0,95,0,True
2912,-398.0,200,2,True
2913,-504.0,207,3,True
2914,-1541.0,452,11,True
2915,-157.0,157,0,True
2916,-254.0,56,2,True
2917,-89.0,89,0,True
2918,-527.0,230,3,True
2919,-121.0,121,0,True
2920,-120.0,120,0,True
2921,-332.0,134,2,True
2922,-102.0,102,0,True
2923,-425.0,128,3,True
2924,-84.0,84,0,True
2925,-138.0,138,0,True
2926,-66.0,66,0,True
2927,-85.0,85,0,True
2928,-371.0,173,2,True
2929,-75.0,75,0,True
2930,-36.0,36,0,True
2931,-95.0,95,0,True
2932,-121.0,121,0,True
2933,-79.0,79,0,True
2934,-490.0,193,3,True
2935,-66.0,66,0,True
2936,-169.0,169,0,True
2937,-117.0,117,0,True
2938,-599.0,203,4,True
2939,-481.0,184,3,True
2940,-122.0,122,0,True
2941,-134.0,134,0,True
2942,-121.0,121,0,True
2943,-129.0,129,0,True
2944,-121.0,121,0,True
2945,-110.0,110,0,True
2946,-117.0,117,0,True
2947,-147.0,147,0,True
2948,-119.0,119,0,True
2949,-1888.0,700,12,False
2950,-118.0,118,0,True
2951,-1208.0,416,8,True
2952,-356.0,158,2,True
2953,-88.0,88,0,True
2954,-2086.0,700,14,False
2955,-394.0,196,2,True
2956,-397.0,199,2,True
2957,-104.0,104,0,True
2958,-61.0,61,0,True
2959,-109.0,109,0,True
2960,-141.0,141,0,True
2961,-152.0,152,0,True
2962,-119.0,119,0,True
2963,-300.0,102,2,True
2964,-80.0,80,0,True
2965,-922.0,328,6,True
2966,-367.0,169,2,True
2967,-406.0,208,2,True
2968,-82.0,82,0,True
2969,-44.0,44,0,True
2970,-93.0,93,0,True
2971,-75.0,75,0,True
2972,-84.0,84,0,True
2973,-616.0,220,4,True
2974,-650.0,254,4,True
2975,-57.0,57,0,True
2976,-118.0,118,0,True
2977,-115.0,115,0,True
2978,-118.0,118,0,True
2979,-92.0,92,0,True
2980,-1987.0,700,13,False
2981,-111.0,111,0,True
2982,-134.0,134,0,True
2983,-89.0,89,0,True
2984,-886.0,292,6,True
2985,-103.0,103,0,True
2986,-451.0,154,3,True
2987,-106.0,106,0,True
2988,-196.0,97,1,True
2989,-345.0,147,2,True
2990,-85.0,85,0,True
2991,-61.0,61,0,True
2992,-385.0,187,2,True
2993,-103.0,103,0,True
2994,-107.0,107,0,True
2995,-90.0,90,0,True
2996,-42.0,42,0,True
2997,-2144.0,659,15,True
2998,-66.0,66,0,True
2999,-75.0,75,0,True
3000,-57.0,57,0,True
3001,-513.0,216,3,True
3002,-111.0,111,0,True
3003,-97.0,97,0,True
3004,-136.0,136,0,True
3005,-2265.0,681,16,True
3006,-119.0,119,0,True
3007,-2086.0,700,14,False
3008,-1974.0,588,14,True
3009,-122.0,122,0,True
3010,-156.0,57,1,True
3011,-94.0,94,0,True
3012,-100.0,100,0,True
3013,-68.0,68,0,True
3014,-110.0,110,0,True
3015,-702.0,207,5,True
3016,-48.0,48,0,True
3017,-114.0,114,0,True
3018,-133.0,133,0,True
3019,-150.0,150,0,True
3020,-65.0,65,0,True
3021,-362.0,164,2,True
3022,-2680.0,700,20,False
3023,-138.0,138,0,True
3024,-92.0,92,0,True
3025,-102.0,102,0,True
3026,-181.0,181,0,True
3027,-121.0,121,0,True
3028,-150.0,150,0,True
3029,-141.0,141,0,True
3030,-132.0,132,0,True
3031,-469.0,172,3,True
3032,-109.0,109,0,True
3033,-114.0,114,0,True
3034,-78.0,78,0,True
3035,-93.0,93,0,True
3036,-116.0,116,0,True
3037,-1162.0,370,8,True
3038,-383.0,185,2,True
3039,-105.0,105,0,True
3040,-106.0,106,0,True
3041,-355.0,157,2,True
3042,-87.0,87,0,True
3043,-540.0,243,3,True
3044,-58.0,58,0,True
3045,-84.0,84,0,True
3046,-145.0,145,0,True
3047,-129.0,129,0,True
3048,-1606.0,616,10,True
3049,-97.0,97,0,True
3050,-101.0,101,0,True
3051,-162.0,162,0,True
3052,-125.0,125,0,True
3053,-609.0,213,4,True
3054,-140.0,140,0,True
3055,-84.0,84,0,True
3056,-79.0,79,0,True
3057,-139.0,139,0,True
3058,-73.0,73,0,True
3059,-102.0,102,0,True
3060,-457.0,160,3,True
3061,-88.0,88,0,True
3062,-371.0,173,2,True
3063,-94.0,94,0,True
3064,-180.0,180,0,True
3065,-174.0,75,1,True
3066,-172.0,172,0,True
3067,-124.0,124,0,True
3068,-348.0,150,2,True
3069,-146.0,146,0,True
3070,-124.0,124,0,True
3071,-141.0,141,0,True
3072,-72.0,72,0,True
3073,-110.0,110,0,True
3074,-367.0,169,2,True
3075,-112.0,112,0,True
3076,-91.0,91,0,True
3077,-357.0,159,2,True
3078,-48.0,48,0,True
3079,-329.0,131,2,True
3080,-1141.0,250,9,True
3081,-80.0,80,0,True
3082,-50.0,50,0,True
3083,-79.0,79,0,True
3084,-99.0,99,0,True
3085,-218.0,119,1,True
3086,-88.0,88,0,True
3087,-109.0,109,0,True
3088,-86.0,86,0,True
3089,-1335.0,444,9,True
3090,-89.0,89,0,True
3091,-312.0,114,2,True
3092,-74.0,74,0,True
3093,-88.0,88,0,True
3094,-2284.0,700,16,False
3095,-111.0,111,0,True
3096,-1987.0,700,13,False
3097,-88.0,88,0,True
3098,-1284.0,393,9,True
3099,-903.0,309,6,True
3100,-88.0,88,0,True
3101,-1771.0,682,11,True
3102,-88.0,88,0,True
3103,-95.0,95,0,True
3104,-89.0,89,0,True
3105,-189.0,189,0,True
3106,-143.0,143,0,True
3107,-2086.0,700,14,False
3108,-162.0,63,1,True
3109,-89.0,89,0,True
3110,-124.0,124,0,True
3111,-130.0,130,0,True
3112,-1570.0,481,11,True
3113,-78.0,78,0,True
3114,-1098.0,405,7,True
3115,-1889.0,602,13,True
3116,-91.0,91,0,True
3117,-83.0,83,0,True
3118,-56.0,56,0,True
3119,-1987.0,700,13,False
3120,-327.0,129,2,True
3121,-384.0,186,2,True
3122,-64.0,64,0,True
3123,-86.0,86,0,True
3124,-77.0,77,0,True
3125,-94.0,94,0,True
3126,-2284.0,700,16,False
3127,-84.0,84,0,True
3128,-80.0,80,0,True
3129,-52.0,52,0,True
3130,-1016.0,323,7,True
3131,-88.0,88,0,True
3132,-2284.0,700,16,False
3133,-91.0,91,0,True
3134,-2023.0,637,14,True
3135,-603.0,207,4,True
3136,-114.0,114,0,True
3137,-1304.0,413,9,True
3138,-109.0,109,0,True
3139,-68.0,68,0,True
3140,-78.0,78,0,True
3141,-593.0,197,4,True
3142,-107.0,107,0,True
3143,-1523.0,434,11,True
3144,-1275.0,483,8,True
3145,-85.0,85,0,True
3146,-103.0,103,0,True
3147,-94.0,94,0,True
3148,-125.0,125,0,True
3149,-67.0,67,0,True
3150,-147.0,48,1,True
3151,-109.0,109,0,True
3152,-379.0,181,2,True
3153,-149.0,149,0,True
3154,-102.0,102,0,True
3155,-109.0,109,0,True
3156,-99.0,99,0,True
3157,-72.0,72,0,True
3158,-115.0,115,0,True
3159,-78.0,78,0,True
3160,-148.0,148,0,True
3161,-137.0,137,0,True
3162,-865.0,271,6,True
3163,-105.0,105,0,True
3164,-148.0,148,0,True
3165,-94.0,94,0,True
3166,-83.0,83,0,True
3167,-390.0,192,2,True
3168,-55.0,55,0,True
3169,-101.0,101,0,True
3170,-360.0,162,2,True
3171,-258.0,159,1,True
3172,-495.0,198,3,True
3173,-2086.0,700,14,False
3174,-773.0,278,5,True
3175,-56.0,56,0,True
3176,-103.0,103,0,True
3177,-121.0,121,0,True
3178,-1212.0,321,9,True
3179,-102.0,102,0,True
3180,-100.0,100,0,True
3181,-614.0,218,4,True
3182,-625.0,229,4,True
3183,-600.0,204,4,True
3184,-122.0,122,0,True
3185,-546.0,150,4,True
3186,-561.0,165,4,True
3187,-373.0,175,2,True
3188,-138.0,138,0,True
3189,-405.0,207,2,True
3190,-121.0,121,0,True
3191,-2284.0,700,16,False
3192,-69.0,69,0,True
3193,-99.0,99,0,True
3194,-352.0,154,2,True
3195,-291.0,93,2,True
3196,-718.0,223,5,True
3197,-72.0,72,0,True
3198,-92.0,92,0,True
3199,-73.0,73,0,True
3200,-67.0,67,0,True
3201,-146.0,47,1,True
3202,-1200.0,408,8,True
3203,-92.0,92,0,True
3204,-113.0,113,0,True
3205,-93.0,93,0,True
3206,-116.0,116,0,True
3207,-1385.0,494,9,True
3208,-122.0,122,0,True
3209,-2079.0,693,14,True
3210,-113.0,113,0,True
3211,-80.0,80,0,True
3212,-1821.0,633,12,True
3213,-146.0,146,0,True
3214,-148.0,148,0,True
3215,-382.0,184,2,True
3216,-124.0,124,0,True
3217,-117.0,117,0,True
3218,-60.0,60,0,True
3219,-106.0,106,0,True
3220,-138.0,138,0,True
3221,-156.0,156,0,True
3222,-117.0,117,0,True
3223,-2383.0,700,17,False
3224,-68.0,68,0,True
3225,-100.0,100,0,True
3226,-520.0,223,3,True
3227,-144.0,144,0,True
3228,-141.0,141,0,True
3229,-110.0,110,0,True
3230,-98.0,98,0,True
3231,-60.0,60,0,True
3232,-130.0,130,0,True
3233,-86.0,86,0,True
3234,-844.0,250,6,True
3235,-95.0,95,0,True
3236,-94.0,94,0,True
3237,-502.0,205,3,True
3238,-116.0,116,0,True
3239,-80.0,80,0,True
3240,-112.0,112,0,True
3241,-61.0,61,0,True
3242,-70.0,70,0,True
3243,-153.0,153,0,True
3244,-163.0,163,0,True
3245,-99.0,99,0,True
3246,-361.0,163,2,True
3247,-522.0,225,3,True
3248,-152.0,152,0,True
3249,-62.0,62,0,True
3250,-1327.0,436,9,True
3251,-113.0,113,0,True
3252,-138.0,138,0,True
3253,-398.0,200,2,True
3254,-65.0,65,0,True
3255,-136.0,136,0,True
3256,-83.0,83,0,True
3257,-1048.0,355,7,True
3258,-176.0,176,0,True
3259,-97.0,97,0,True
3260,-156.0,156,0,True
3261,-2086.0,700,14,False
3262,-196.0,97,1,True
3263,-130.0,130,0,True
3264,-181.0,82,1,True
3265,-106.0,106,0,True
3266,-326.0,128,2,True
3267,-389.0,191,2,True
3268,-165.0,165,0,True
3269,-2284.0,700,16,False
3270,-123.0,123,0,True
3271,-82.0,82,0,True
3272,-131.0,131,0,True
3273,-364.0,166,2,True
3274,-110.0,110,0,True
3275,-145.0,145,0,True
3276,-371.0,173,2,True
3277,-82.0,82,0,True
3278,-85.0,85,0,True
3279,-296.0,197,1,True
3280,-366.0,168,2,True
3281,-127.0,127,0,True
3282,-79.0,79,0,True
3283,-107.0,107,0,True
3284,-2086.0,700,14,False
3285,-67.0,67,0,True
3286,-776.0,281,5,True
3287,-246.0,147,1,True
3288,-358.0,160,2,True
3289,-1846.0,559,13,True
3290,-108.0,108,0,True
3291,-96.0,96,0,True
3292,-69.0,69,0,True
3293,-400.0,202,2,True
3294,-126.0,126,0,True
3295,-53.0,53,0,True
3296,-275.0,176,1,True
3297,-123.0,123,0,True
3298,-56.0,56,0,True
3299,-2185.0,700,15,False
3300,-55.0,55,0,True
3301,-118.0,118,0,True
3302,-50.0,50,0,True
3303,-38.0,38,0,True
3304,-150.0,150,0,True
3305,-82.0,82,0,True
3306,-86.0,86,0,True
3307,-102.0,102,0,True
3308,-371.0,173,2,True
3309,-64.0,64,0,True
3310,-133.0,133,0,True
3311,-889.0,295,6,True
3312,-146.0,146,0,True
3313,-149.0,149,0,True
3314,-120.0,120,0,True
3315,-1141.0,349,8,True
3316,-113.0,113,0,True
3317,-1987.0,700,13,False
3318,-132.0,132,0,True
3319,-137.0,137,0,True
3320,-87.0,87,0,True
3321,-586.0,190,4,True
3322,-1743.0,654,11,True
3323,-381.0,183,2,True
3324,-610.0,214,4,True
3325,-142.0,142,0,True
3326,-52.0,52,0,True
3327,-90.0,90,0,True
3328,-103.0,103,0,True
3329,-145.0,145,0,True
3330,-126.0,126,0,True
3331,-922.0,328,6,True
3332,-1963.0,577,14,True
3333,-62.0,62,0,True
3334,-2581.0,700,19,False
3335,-117.0,117,0,True
3336,-90.0,90,0,True
3337,-143.0,143,0,True
3338,-50.0,50,0,True
3339,-60.0,60,0,True
3340,-101.0,101,0,True
3341,-114.0,114,0,True
3342,-63.0,63,0,True
3343,-51.0,51,0,True
3344,-94.0,94,0,True
3345,-407.0,209,2,True
3346,-64.0,64,0,True
3347,-452.0,155,3,True
3348,-99.0,99,0,True
3349,-371.0,173,2,True
3350,-776.0,182,6,True
3351,-52.0,52,0,True
3352,-507.0,210,3,True
3353,-372.0,174,2,True
3354,-53.0,53,0,True
3355,-97.0,97,0,True
3356,-2086.0,700,14,False
3357,-88.0,88,0,True
3358,-85.0,85,0,True
3359,-146.0,146,0,True
3360,-356.0,158,2,True
3361,-1222.0,331,9,True
3362,-72.0,72,0,True
3363,-2185.0,700,15,False
3364,-116.0,116,0,True
3365,-2284.0,700,16,False
3366,-112.0,112,0,True
3367,-292.0,193,1,True
3368,-368.0,170,2,True
3369,-107.0,107,0,True
3370,-93.0,93,0,True
3371,-120.0,120,0,True
3372,-362.0,164,2,True
3373,-134.0,134,0,True
3374,-56.0,56,0,True
3375,-119.0,119,0,True
3376,-113.0,113,0,True
3377,-106.0,106,0,True
3378,-56.0,56,0,True
3379,-72.0,72,0,True
3380,-77.0,77,0,True
3381,-74.0,74,0,True
3382,-121.0,121,0,True
3383,-114.0,114,0,True
3384,-94.0,94,0,True
3385,-2185.0,700,15,False
3386,-359.0,161,2,True
3387,-94.0,94,0,True
3388,-349.0,151,2,True
3389,-124.0,124,0,True
3390,-1504.0,514,10,True
3391,-2284.0,700,16,False
3392,-100.0,100,0,True
3393,-130.0,130,0,True
3394,-689.0,194,5,True
3395,-1888.0,700,12,False
3396,-96.0,96,0,True
3397,-139.0,139,0,True
3398,-240.0,141,1,True
3399,-75.0,75,0,True
3400,-1140.0,348,8,True
3401,-58.0,58,0,True
3402,-95.0,95,0,True
3403,-80.0,80,0,True
3404,-80.0,80,0,True
3405,-945.0,351,6,True
3406,-135.0,135,0,True
3407,-65.0,65,0,True
3408,-253.0,154,1,True
3409,-52.0,52,0,True
3410,-299.0,101,2,True
3411,-140.0,140,0,True
3412,-365.0,167,2,True
3413,-1574.0,485,11,True
3414,-126.0,126,0,True
3415,-238.0,139,1,True
3416,-595.0,199,4,True
3417,-127.0,127,0,True
3418,-105.0,105,0,True
3419,-184.0,85,1,True
3420,-107.0,107,0,True
3421,-334.0,136,2,True
3422,-346.0,148,2,True
3423,-87.0,87,0,True
3424,-54.0,54,0,True
3425,-248.0,149,1,True
3426,-98.0,98,0,True
3427,-131.0,131,0,True
3428,-1440.0,450,10,True
3429,-570.0,174,4,True
3430,-498.0,201,3,True
3431,-71.0,71,0,True
3432,-138.0,138,0,True
3433,-102.0,102,0,True
3434,-352.0,154,2,True
3435,-126.0,126,0,True
3436,-219.0,120,1,True
3437,-88.0,88,0,True
3438,-1268.0,377,9,True
3439,-96.0,96,0,True
3440,-86.0,86,0,True
3441,-1249.0,358,9,True
3442,-1888.0,700,12,False
3443,-120.0,120,0,True
3444,-126.0,126,0,True
3445,-78.0,78,0,True
3446,-382.0,184,2,True
3447,-1853.0,665,12,True
3448,-1007.0,314,7,True
3449,-225.0,126,1,True
3450,-92.0,92,0,True
3451,-91.0,91,0,True
3452,-59.0,59,0,True
3453,-88.0,88,0,True
3454,-798.0,303,5,True
3455,-84.0,84,0,True
3456,-1887.0,600,13,True
3457,-72.0,72,0,True
3458,-1888.0,700,12,False
3459,-180.0,81,1,True
3460,-107.0,107,0,True
3461,-211.0,112,1,True
3462,-515.0,218,3,True
3463,-82.0,82,0,True
3464,-1424.0,533,9,True
3465,-1045.0,352,7,True
3466,-369.0,171,2,True
3467,-102.0,102,0,True
3468,-100.0,100,0,True
3469,-49.0,49,0,True
3470,-111.0,111,0,True
3471,-108.0,108,0,True
3472,-110.0,110,0,True
3473,-92.0,92,0,True
3474,-120.0,120,0,True
3475,-1987.0,700,13,False
3476,-92.0,92,0,True
3477,-160.0,160,0,True
3478,-56.0,56,0,True
3479,-80.0,80,0,True
3480,-590.0,194,4,True
3481,-119.0,119,0,True
3482,-88.0,88,0,True
3483,-92.0,92,0,True
3484,-105.0,105,0,True
3485,-135.0,135,0,True
3486,-1586.0,596,10,True
3487,-1987.0,700,13,False
3488,-121.0,121,0,True
3489,-1749.0,660,11,True
3490,-60.0,60,0,True
3491,-1020.0,327,7,True
3492,-614.0,218,4,True
3493,-102.0,102,0,True
3494,-401.0,203,2,True
3495,-70.0,70,0,True
3496,-327.0,129,2,True
3497,-854.0,260,6,True
3498,-114.0,114,0,True
3499,-99.0,99,0,True
3500,-164.0,164,0,True
3501,-92.0,92,0,True
3502,-185.0,185,0,True
3503,-95.0,95,0,True
3504,-1023.0,330,7,True
3505,-102.0,102,0,True
3506,-2086.0,700,14,False
3507,-401.0,203,2,True
3508,-104.0,104,0,True
3509,-85.0,85,0,True
3510,-149.0,149,0,True
3511,-169.0,169,0,True
3512,-141.0,141,0,True
3513,-747.0,252,5,True
3514,-114.0,114,0,True
3515,-54.0,54,0,True
3516,-1528.0,538,10,True
3517,-80.0,80,0,True
3518,-114.0,114,0,True
3519,-1125.0,333,8,True
3520,-379.0,181,2,True
3521,-87.0,87,0,True
3522,-378.0,180,2,True
3523,-111.0,111,0,True
3524,-123.0,123,0,True
3525,-86.0,86,0,True
3526,-108.0,108,0,True
3527,-334.0,136,2,True
3528,-186.0,87,1,True
3529,-30.0,30,0,True
3530,-403.0,205,2,True
3531,-105.0,105,0,True
3532,-885.0,291,6,True
3533,-102.0,102,0,True
3534,-124.0,124,0,True
3535,-140.0,140,0,True
3536,-164.0,65,1,True
3537,-88.0,88,0,True
3538,-48.0,48,0,True
3539,-1988.0,602,14,True
3540,-72.0,72,0,True
3541,-1987.0,700,13,False
3542,-1706.0,518,12,True
3543,-88.0,88,0,True
3544,-307.0,109,2,True
3545,-754.0,259,5,True
3546,-721.0,226,5,True
3547,-379.0,181,2,True
3548,-1373.0,482,9,True
3549,-181.0,181,0,True
3550,-86.0,86,0,True
3551,-352.0,154,2,True
3552,-62.0,62,0,True
3553,-2482.0,700,18,False
3554,-110.0,110,0,True
3555,-99.0,99,0,True
3556,-154.0,154,0,True
3557,-597.0,201,4,True
3558,-102.0,102,0,True
3559,-64.0,64,0,True
3560,-120.0,120,0,True
3561,-91.0,91,0,True
3562,-127.0,127,0,True
3563,-1408.0,517,9,True
3564,-127.0,127,0,True
3565,-290.0,92,2,True
3566,-96.0,96,0,True
3567,-699.0,204,5,True
3568,-151.0,151,0,True
3569,-105.0,105,0,True
3570,-69.0,69,0,True
3571,-68.0,68,0,True
3572,-1416.0,426,10,True
3573,-116.0,116,0,True
3574,-1081.0,289,8,True
3575,-113.0,113,0,True
3576,-102.0,102,0,True
3577,-96.0,96,0,True
3578,-2086.0,700,14,False
3579,-1014.0,321,7,True
3580,-169.0,169,0,True
3581,-650.0,254,4,True
3582,-175.0,175,0,True
3583,-90.0,90,0,True
3584,-137.0,137,0,True
3585,-1160.0,368,8,True
3586,-191.0,92,1,True
3587,-1612.0,523,11,True
3588,-135.0,135,0,True
3589,-102.0,102,0,True
3590,-100.0,100,0,True
3591,-96.0,96,0,True
3592,-98.0,98,0,True
3593,-125.0,125,0,True
3594,-85.0,85,0,True
3595,-398.0,200,2,True
3596,-135.0,135,0,True
3597,-391.0,193,2,True
3598,-131.0,131,0,True
3599,-2185.0,700,15,False
3600,-136.0,136,0,True
3601,-1204.0,412,8,True
3602,-154.0,154,0,True
3603,-166.0,166,0,True
3604,-81.0,81,0,True
3605,-105.0,105,0,True
3606,-728.0,233,5,True
3607,-51.0,51,0,True
3608,-45.0,45,0,True
3609,-66.0,66,0,True
3610,-75.0,75,0,True
3611,-47.0,47,0,True
3612,-102.0,102,0,True
3613,-332.0,134,2,True
3614,-69.0,69,0,True
3615,-99.0,99,0,True
3616,-1844.0,557,13,True
3617,-51.0,51,0,True
3618,-607.0,211,4,True
3619,-147.0,147,0,True
3620,-74.0,74,0,True
3621,-85.0,85,0,True
3622,-133.0,133,0,True
3623,-680.0,185,5,True
3624,-133.0,133,0,True
3625,-922.0,328,6,True
3626,-146.0,146,0,True
3627,-107.0,107,0,True
3628,-980.0,287,7,True
3629,-363.0,165,2,True
3630,-2185.0,700,15,False
3631,-2284.0,700,16,False
3632,-89.0,89,0,True
3633,-157.0,157,0,True
3634,-1888.0,700,12,False
3635,-69.0,69,0,True
