Episode,Total Reward,Steps,Falls,Rollbacks
836,-114.0,114,0,0,True
837,-86.0,86,0,0,True
838,-96.0,96,0,0,True
839,-132.0,132,0,0,True
840,-63.0,63,0,0,True
841,-102.0,102,0,0,True
842,-86.0,91,0,5,True
843,-74.0,74,0,0,True
844,-74.0,75,0,1,True
845,-643.0,700,0,57,False
846,-69.0,69,0,0,True
847,-63.0,64,0,1,True
848,-61.0,61,0,0,True
849,-78.0,80,0,2,True
850,-80.0,81,0,1,True
851,-74.0,75,0,1,True
852,-468.0,498,0,30,True
853,-96.0,97,0,1,True
854,-70.0,75,0,5,True
855,-92.0,97,0,5,True
856,-76.0,77,0,1,True
857,-82.0,83,0,1,True
858,-159.0,164,0,5,True
859,-79.0,81,0,2,True
860,-95.0,95,0,0,True
861,-656.0,700,0,44,False
862,-50.0,51,0,1,True
863,-81.0,82,0,1,True
864,-94.0,95,0,1,True
865,-70.0,71,0,1,True
866,-110.0,110,0,0,True
867,-102.0,102,0,0,True
868,-273.0,290,0,17,True
869,-110.0,112,0,2,True
870,-113.0,114,0,1,True
871,-194.0,201,0,7,True
872,-68.0,74,0,6,True
873,-142.0,144,0,2,True
874,-94.0,96,0,2,True
875,-111.0,114,0,3,True
876,-54.0,61,0,7,True
877,-667.0,700,0,33,False
878,-165.0,165,0,0,True
879,-84.0,91,0,7,True
880,-131.0,133,0,2,True
881,-86.0,86,0,0,True
882,-102.0,106,0,4,True
883,-87.0,89,0,2,True
884,-86.0,86,0,0,True
885,-144.0,155,0,11,True
886,-50.0,51,0,1,True
887,-111.0,114,0,3,True
888,-430.0,462,0,32,True
889,-92.0,92,0,0,True
890,-156.0,156,0,0,True
891,-93.0,93,0,0,True
892,-80.0,81,0,1,True
893,-173.0,189,0,16,True
894,-92.0,92,0,0,True
895,-195.0,202,0,7,True
896,-460.0,496,0,36,True
897,-64.0,65,0,1,True
898,-102.0,102,0,0,True
899,-184.0,200,0,16,True
900,-61.0,61,0,0,True
901,-72.0,75,0,3,True
902,-73.0,74,0,1,True
903,-658.0,700,0,42,False
904,-85.0,85,0,0,True
905,-239.0,253,0,14,True
906,-131.0,132,0,1,True
907,-89.0,89,0,0,True
908,-239.0,247,0,8,True
909,-101.0,102,0,1,True
910,-86.0,87,0,1,True
911,-228.0,247,0,19,True
912,-68.0,69,0,1,True
913,-155.0,165,0,10,True
914,-152.0,152,0,0,True
915,-187.0,188,0,1,True
916,-112.0,113,0,1,True
917,-95.0,95,0,0,True
918,-50.0,50,0,0,True
919,-60.0,62,0,2,True
920,-59.0,61,0,2,True
921,-108.0,108,0,0,True
922,-107.0,109,0,2,True
923,-43.0,44,0,1,True
