Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
1702,-1280.0,545,84,1,0,True
1703,-1604.0,626,111,1,0,True
1704,-1711.0,778,106,1,0,True
1705,-1513.0,589,105,1,0,True
1706,-2275.0,901,155,1,0,True
1707,-1353.0,519,95,1,0,True
1708,-1437.0,603,95,1,0,True
1709,-1093.0,466,72,1,0,True
1710,-1070.0,479,68,1,0,True
1711,-1426.0,601,94,1,0,True
1712,-2528.0,992,173,1,0,True
1713,-1270.0,535,84,1,0,True
1714,-2402.0,1028,155,1,0,True
1715,-2399.0,1007,157,1,0,True
1716,-1523.0,635,101,1,0,True
1717,-1057.0,466,68,1,0,True
1718,-1240.0,532,81,1,0,True
1719,-1118.0,455,76,1,0,True
1720,-1661.0,737,105,1,0,True
1721,-1364.0,575,90,1,0,True
1722,-1077.0,441,73,1,0,True
1723,-1535.0,593,107,1,0,True
1724,-1233.0,489,85,1,0,True
1725,-1041.0,414,72,1,0,True
1726,-1422.0,615,92,1,0,True
1727,-925.0,352,66,1,0,True
1728,-956.0,392,65,1,0,True
1729,-2660.0,1106,175,1,0,True
1730,-1692.0,705,112,1,0,True
1731,-2849.0,1115,195,1,0,True
1732,-1113.0,576,62,1,0,True
1733,-2480.0,1034,163,1,0,True
1734,-2172.0,897,144,1,0,True
1735,-1362.0,546,93,1,0,True
1736,-894.0,330,65,1,0,True
1737,-2317.0,979,151,1,0,True
1738,-1749.0,762,112,1,0,True
1739,-1636.0,694,107,1,0,True
1740,-1398.0,591,92,1,0,True
1741,-2277.0,912,154,1,0,True
1742,-1472.0,593,100,1,0,True
1743,-2473.0,1009,165,1,0,True
1744,-2055.0,879,133,1,0,True
1745,-1339.0,532,92,1,0,True
1746,-1945.0,751,135,1,0,True
1747,-3208.0,1303,214,1,0,True
1748,-2489.0,1025,165,1,0,True
1749,-2518.0,1036,167,1,0,True
1750,-1600.0,622,111,1,0,True
1751,-2624.0,1151,166,1,0,True
1752,-1374.0,567,92,1,0,True
1753,-1894.0,745,130,1,0,True
1754,-2082.0,861,138,1,0,True
1755,-2743.0,1270,166,1,0,True
1756,-3350.0,1445,214,1,0,True
1757,-1195.0,460,84,1,0,True
1758,-866.0,347,60,1,0,True
1759,-2658.0,1194,165,1,0,True
1760,-1132.0,514,71,1,0,True
1761,-1540.0,643,102,1,0,True
1762,-1337.0,584,86,1,0,True
1763,-1574.0,605,110,1,0,True
1764,-1271.0,536,84,1,0,True
1765,-862.0,325,62,1,0,True
1766,-1670.0,746,105,1,0,True
1767,-2092.0,826,143,1,0,True
1768,-2676.0,1194,167,1,0,True
1769,-1301.0,557,85,1,0,True
1770,-1951.0,784,132,1,0,True
1771,-2679.0,1170,170,1,0,True
1772,-1353.0,546,92,1,0,True
1773,-1185.0,513,77,1,0,True
1774,-2408.0,980,161,1,0,True
1775,-1207.0,481,83,1,0,True
1776,-1304.0,515,90,1,0,True
1777,-2255.0,917,151,1,0,True
1778,-2615.0,1061,175,1,0,True
1779,-971.0,398,66,1,0,True
1780,-1428.0,549,100,1,0,True
1781,-1256.0,503,86,1,0,True
1782,-1339.0,541,91,1,0,True
1783,-1316.0,527,90,1,0,True
1784,-2527.0,1072,164,1,0,True
1785,-550.0,220,39,1,0,True
1786,-2136.0,861,144,1,0,True
1787,-846.0,345,58,1,0,True
1788,-1442.0,545,102,1,0,True
1789,-731.0,284,52,1,0,True
1790,-1635.0,684,108,1,0,True
1791,-1302.0,522,89,1,0,True
1792,-2438.0,1001,162,1,0,True
1793,-998.0,398,69,1,0,True
1794,-1977.0,819,131,1,0,True
1795,-2322.0,984,151,1,0,True
1796,-2331.0,975,153,1,0,True
1797,-2880.0,1110,199,1,0,True
1798,-1227.0,474,86,1,0,True
1799,-1376.0,587,90,1,0,True
1800,-2193.0,918,144,1,0,True
1801,-2406.0,987,160,1,0,True
1802,-602.0,227,44,1,0,True
1803,-1307.0,545,87,1,0,True
1804,-1522.0,643,100,1,0,True
1805,-1201.0,556,74,1,0,True
1806,-1094.0,431,76,1,0,True
1807,-949.0,412,62,1,0,True
1808,-515.0,203,37,1,0,True
1809,-2662.0,1243,160,1,0,True
1810,-997.0,451,63,1,0,True
1811,-1558.0,634,105,1,0,True
1812,-2337.0,999,151,1,0,True
1813,-3311.0,1361,219,1,0,True
1814,-2431.0,994,162,1,0,True
1815,-1375.0,568,92,1,0,True
1816,-1277.0,470,92,1,0,True
1817,-3525.0,1500,225,0,0,False
1818,-2711.0,1112,180,1,0,True
1819,-2660.0,1205,164,1,0,True
1820,-1357.0,532,94,1,0,True
1821,-1090.0,508,67,1,0,True
1822,-2238.0,900,151,1,0,True
1823,-1299.0,492,92,1,0,True
1824,-1872.0,723,130,1,0,True
1825,-2366.0,1001,154,1,0,True
1826,-1163.0,437,83,1,0,True
1827,-1272.0,591,78,1,0,True
1828,-2352.0,969,156,1,0,True
1829,-2420.0,983,162,1,0,True
1830,-787.0,349,51,1,0,True
1831,-2977.0,1369,181,1,0,True
1832,-3177.0,1227,219,1,0,True
1833,-1860.0,783,122,1,0,True
1834,-1398.0,582,93,1,0,True
1835,-1102.0,439,76,1,0,True
1836,-2305.0,913,157,1,0,True
1837,-1608.0,675,106,1,0,True
1838,-470.0,185,34,1,0,True
1839,-1558.0,625,106,1,0,True
1840,-1540.0,679,98,1,0,True
1841,-857.0,338,60,1,0,True
1842,-1189.0,517,77,1,0,True
1843,-1442.0,626,93,1,0,True
1844,-1307.0,590,82,1,0,True
1845,-1315.0,544,88,1,0,True
1846,-1450.0,607,96,1,0,True
1847,-1105.0,496,70,1,0,True
1848,-1515.0,627,101,1,0,True
1849,-1684.0,715,110,1,0,True
1850,-1674.0,678,113,1,0,True
1851,-1319.0,503,93,1,0,True
1852,-1118.0,419,80,1,0,True
1853,-1384.0,640,85,1,0,True
1854,-1348.0,595,86,1,0,True
1855,-3090.0,1293,202,1,0,True
1856,-1042.0,388,75,1,0,True
1857,-1353.0,564,90,1,0,True
1858,-2724.0,1206,171,1,0,True
1859,-2167.0,901,143,1,0,True
1860,-984.0,420,65,1,0,True
1861,-575.0,227,41,1,0,True
1862,-1555.0,658,102,1,0,True
1863,-2841.0,1197,185,1,0,True
1864,-1110.0,411,80,1,0,True
1865,-1316.0,536,89,1,0,True
1866,-1017.0,408,70,1,0,True
1867,-2490.0,1107,156,1,0,True
1868,-1388.0,500,101,1,0,True
1869,-1258.0,559,80,1,0,True
1870,-1453.0,556,102,1,0,True
1871,-671.0,269,47,1,0,True
1872,-1055.0,437,71,1,0,True
1873,-1247.0,530,82,1,0,True
1874,-1395.0,534,98,1,0,True
1875,-1879.0,802,122,1,0,True
1876,-2142.0,876,143,1,0,True
1877,-1187.0,578,70,1,0,True
1878,-1912.0,853,120,1,0,True
1879,-868.0,340,61,1,0,True
1880,-2516.0,1070,163,1,0,True
1881,-931.0,385,63,1,0,True
1882,-1371.0,582,90,1,0,True
1883,-1709.0,695,115,1,0,True
1884,-1075.0,430,74,1,0,True
1885,-2466.0,1011,164,1,0,True
1886,-1307.0,545,87,1,0,True
1887,-2333.0,950,156,1,0,True
1888,-2635.0,1207,161,1,0,True
1889,-2263.0,943,149,1,0,True
1890,-1279.0,508,88,1,0,True
1891,-2254.0,898,153,1,0,True
1892,-1414.0,589,94,1,0,True
1893,-734.0,287,52,1,0,True
1894,-1415.0,545,99,1,0,True
1895,-1439.0,578,98,1,0,True
1896,-886.0,358,61,1,0,True
1897,-80.0,74,3,1,0,True
1898,-1569.0,663,103,1,0,True
1899,-2531.0,1094,162,1,0,True
1900,-2165.0,908,142,1,0,True
1901,-1269.0,552,82,1,0,True
1902,-1123.0,442,78,1,0,True
1903,-2188.0,859,150,1,0,True
1904,-1158.0,450,81,1,0,True
1905,-1869.0,810,120,1,0,True
1906,-2099.0,824,144,1,0,True
1907,-1497.0,600,102,1,0,True
1908,-1425.0,600,94,1,0,True
1909,-1263.0,492,88,1,0,True
1910,-2102.0,827,144,1,0,True
1911,-2478.0,996,167,1,0,True
1912,-1181.0,518,76,1,0,True
1913,-2075.0,863,137,1,0,True
1914,-1812.0,735,122,1,0,True
1915,-1536.0,684,97,1,0,True
1916,-2329.0,919,159,1,0,True
1917,-1240.0,586,75,1,0,True
1918,-2042.0,794,141,1,0,True
1919,-2625.0,1206,160,1,0,True
1920,-2249.0,911,151,1,0,True
1921,-1286.0,524,87,1,0,True
1922,-2175.0,873,147,1,0,True
1923,-886.0,358,61,1,0,True
1924,-1663.0,703,109,1,0,True
1925,-2158.0,865,146,1,0,True
1926,-1449.0,606,96,1,0,True
1927,-1414.0,598,93,1,0,True
1928,-1022.0,404,71,1,0,True
1929,-1681.0,676,114,1,0,True
1930,-1122.0,486,73,1,0,True
1931,-1495.0,571,105,1,0,True
1932,-981.0,390,68,1,0,True
1933,-2433.0,1014,160,1,0,True
1934,-1643.0,710,106,1,0,True
1935,-2588.0,1043,174,1,0,True
1936,-2386.0,967,160,1,0,True
1937,-1024.0,433,68,1,0,True
1938,-3264.0,1386,211,1,0,True
1939,-848.0,338,59,1,0,True
1940,-1093.0,475,71,1,0,True
1941,-1569.0,636,106,1,0,True
1942,-1131.0,477,75,1,0,True
1943,-2522.0,1058,165,1,0,True
1944,-1493.0,668,94,1,0,True
1945,-2200.0,862,151,1,0,True
1946,-2480.0,1016,165,1,0,True
1947,-2420.0,992,161,1,0,True
1948,-1137.0,474,76,1,0,True
1949,-2394.0,1029,154,1,0,True
1950,-2493.0,1101,157,1,0,True
1951,-1414.0,598,93,1,0,True
1952,-1457.0,614,96,1,0,True
1953,-2031.0,801,139,1,0,True
1954,-1050.0,450,69,1,0,True
1955,-2042.0,875,132,1,0,True
1956,-1473.0,576,102,1,0,True
1957,-2062.0,886,133,1,0,True
1958,-2568.0,1068,169,1,0,True
1959,-716.0,269,52,1,0,True
1960,-1394.0,569,94,1,0,True
1961,-576.0,228,41,1,0,True
1962,-1456.0,586,99,1,0,True
1963,-1712.0,698,115,1,0,True
1964,-765.0,300,54,1,0,True
1965,-1090.0,436,75,1,0,True
1966,-1090.0,490,69,1,0,True
1967,-2324.0,923,158,1,0,True
1968,-1637.0,668,110,1,0,True
1969,-1212.0,531,78,1,0,True
1970,-1003.0,430,66,1,0,True
1971,-1166.0,422,85,1,0,True
1972,-1476.0,588,101,1,0,True
1973,-1628.0,704,105,1,0,True
1974,-1175.0,476,80,1,0,True
1975,-1622.0,698,105,1,0,True
1976,-926.0,353,66,1,0,True
1977,-2513.0,1067,163,1,0,True
1978,-2760.0,1224,173,1,0,True
1979,-2253.0,879,155,1,0,True
1980,-3453.0,1500,217,0,0,False
1981,-2488.0,1033,164,1,0,True
1982,-2025.0,921,125,1,0,True
1983,-1404.0,543,98,1,0,True
1984,-1960.0,793,132,1,0,True
1985,-2338.0,973,154,1,0,True
1986,-1969.0,766,136,1,0,True
1987,-945.0,399,63,1,0,True
1988,-1300.0,511,90,1,0,True
1989,-914.0,368,63,1,0,True
1990,-2459.0,1040,160,1,0,True
1991,-1109.0,392,82,1,0,True
1992,-1168.0,478,79,1,0,True
1993,-1030.0,421,70,1,0,True
1994,-1407.0,654,86,1,0,True
1995,-1399.0,538,98,1,0,True
1996,-3534.0,1500,226,0,0,False
1997,-1408.0,529,100,1,0,True
1998,-1413.0,552,98,1,0,True
1999,-1139.0,521,71,1,0,True
2000,-2382.0,1008,155,1,0,True
2001,-2325.0,906,160,1,0,True
2002,-2114.0,875,140,1,0,True
2003,-1582.0,667,104,1,0,True
2004,-1028.0,437,68,1,0,True
2005,-1451.0,599,97,1,0,True
2006,-1559.0,635,105,1,0,True
2007,-2515.0,1123,157,1,0,True
2008,-1306.0,517,90,1,0,True
2009,-1988.0,821,132,1,0,True
2010,-453.0,195,31,1,0,True
2011,-1379.0,572,92,1,0,True
2012,-1653.0,711,107,1,0,True
2013,-2389.0,961,161,1,0,True
2014,-1418.0,566,97,1,0,True
2015,-1300.0,556,85,1,0,True
2016,-2399.0,1034,154,1,0,True
2017,-1408.0,538,99,1,0,True
2018,-2349.0,930,160,1,0,True
2019,-2133.0,867,143,1,0,True
2020,-1237.0,538,80,1,0,True
2021,-726.0,288,51,1,0,True
2022,-1225.0,499,83,1,0,True
2023,-729.0,282,52,1,0,True
2024,-1454.0,638,93,1,0,True
2025,-1222.0,487,84,1,0,True
2026,-456.0,180,33,1,0,True
2027,-1240.0,505,84,1,0,True
2028,-1361.0,599,87,1,0,True
2029,-1594.0,643,108,1,0,True
2030,-1420.0,586,95,1,0,True
2031,-1426.0,547,100,1,0,True
2032,-1521.0,615,103,1,0,True
2033,-1252.0,472,89,1,0,True
2034,-1599.0,648,108,1,0,True
2035,-1577.0,626,108,1,0,True
2036,-2861.0,1307,175,1,0,True
2037,-1024.0,379,74,1,0,True
2038,-954.0,372,67,1,0,True
2039,-982.0,364,71,1,0,True
2040,-1195.0,514,78,1,0,True
2041,-578.0,221,42,1,0,True
2042,-1862.0,785,122,1,0,True
2043,-2368.0,931,162,1,0,True
2044,-2251.0,931,149,1,0,True
2045,-1122.0,477,74,1,0,True
2046,-670.0,304,43,1,0,True
2047,-3351.0,1446,214,1,0,True
2048,-396.0,174,27,1,0,True
2049,-2095.0,883,137,1,0,True
2050,-870.0,342,61,1,0,True
2051,-938.0,374,65,1,0,True
2052,-1681.0,712,110,1,0,True
2053,-801.0,345,53,1,0,True
2054,-2224.0,994,139,1,0,True
2055,-3471.0,1500,219,0,0,False
2056,-861.0,306,64,1,0,True
2057,-1202.0,458,85,1,0,True
2058,-2637.0,1119,171,1,0,True
2059,-1988.0,839,130,1,0,True
2060,-1317.0,501,93,1,0,True
2061,-2665.0,1219,163,1,0,True
2062,-969.0,414,64,1,0,True
2063,-1511.0,560,108,1,0,True
2064,-2301.0,909,157,1,0,True
2065,-2450.0,1004,163,1,0,True
2066,-1309.0,511,91,1,0,True
2067,-1439.0,614,94,1,0,True
2068,-1134.0,516,71,1,0,True
2069,-2289.0,888,158,1,0,True
2070,-2458.0,967,168,1,0,True
2071,-1203.0,495,81,1,0,True
2072,-1456.0,613,96,1,0,True
2073,-2320.0,901,160,1,0,True
2074,-800.0,326,55,1,0,True
2075,-1291.0,538,86,1,0,True
2076,-3471.0,1500,219,0,0,False
2077,-837.0,354,56,1,0,True
2078,-2296.0,985,148,1,0,True
2079,-1647.0,624,116,1,0,True
2080,-1152.0,435,82,1,0,True
2081,-1390.0,520,99,1,0,True
2082,-1089.0,471,71,1,0,True
2083,-1612.0,634,111,1,0,True
2084,-1323.0,516,92,1,0,True
2085,-813.0,303,59,1,0,True
2086,-1670.0,656,115,1,0,True
2087,-778.0,295,56,1,0,True
2088,-2322.0,930,157,1,0,True
2089,-1545.0,585,109,1,0,True
2090,-731.0,293,51,1,0,True
2091,-2267.0,911,153,1,0,True
2092,-1702.0,724,111,1,0,True
2093,-1359.0,516,96,1,0,True
2094,-806.0,332,55,1,0,True
2095,-681.0,288,46,1,0,True
2096,-3045.0,1212,206,1,0,True
2097,-1168.0,487,78,1,0,True
2098,-2109.0,807,147,1,0,True
2099,-396.0,165,28,1,0,True
2100,-1071.0,453,71,1,0,True
2101,-2669.0,1079,179,1,0,True
2102,-2300.0,962,151,1,0,True
2103,-1486.0,661,94,1,0,True
2104,-776.0,302,55,1,0,True
2105,-1721.0,698,116,1,0,True
2106,-1643.0,674,110,1,0,True
2107,-1260.0,525,84,1,0,True
2108,-985.0,376,70,1,0,True
2109,-2431.0,1048,156,1,0,True
2110,-1015.0,388,72,1,0,True
2111,-1706.0,710,113,1,0,True
2112,-1370.0,554,93,1,0,True
2113,-1370.0,536,95,1,0,True
2114,-1179.0,462,82,1,0,True
2115,-1647.0,687,109,1,0,True
2116,-2542.0,1105,162,1,0,True
2117,-1447.0,595,97,1,0,True
2118,-2536.0,1099,162,1,0,True
2119,-553.0,223,39,1,0,True
2120,-2341.0,913,161,1,0,True
2121,-2367.0,993,155,1,0,True
2122,-903.0,366,62,1,0,True
2123,-1832.0,710,127,1,0,True
2124,-1404.0,543,98,1,0,True
2125,-1053.0,435,71,1,0,True
2126,-1557.0,651,103,1,0,True
2127,-2447.0,1001,163,1,0,True
2128,-964.0,373,68,1,0,True
2129,-356.0,170,23,1,0,True
2130,-2362.0,943,160,1,0,True
2131,-478.0,211,32,1,0,True
2132,-1375.0,523,97,1,0,True
2133,-2244.0,951,146,1,0,True
2134,-2611.0,1138,166,1,0,True
2135,-930.0,348,67,1,0,True
2136,-1532.0,653,100,1,0,True
2137,-2450.0,1049,158,1,0,True
2138,-2287.0,967,149,1,0,True
2139,-2296.0,949,152,1,0,True
2140,-1222.0,532,79,1,0,True
2141,-1733.0,737,113,1,0,True
2142,-1358.0,578,89,1,0,True
2143,-2392.0,955,162,1,0,True
2144,-1501.0,685,93,1,0,True
2145,-1988.0,812,133,1,0,True
2146,-1279.0,499,89,1,0,True
2147,-739.0,301,51,1,0,True
2148,-1344.0,555,90,1,0,True
2149,-869.0,359,59,1,0,True
2150,-1038.0,402,73,1,0,True
2151,-1387.0,607,89,1,0,True
2152,-3381.0,1500,209,0,0,False
2153,-1463.0,602,98,1,0,True
2154,-1441.0,598,96,1,0,True
2155,-1619.0,641,111,1,0,True
2156,-1102.0,421,78,1,0,True
2157,-629.0,236,46,1,0,True
2158,-1467.0,597,99,1,0,True
2159,-1264.0,511,86,1,0,True
2160,-1439.0,587,97,1,0,True
2161,-1445.0,584,98,1,0,True
2162,-1758.0,735,116,1,0,True
2163,-2408.0,1016,157,1,0,True
2164,-1334.0,572,87,1,0,True
2165,-3430.0,1444,223,1,0,True
2166,-2738.0,1283,164,1,0,True
2167,-1381.0,574,92,1,0,True
2168,-1380.0,564,93,1,0,True
2169,-2122.0,820,147,1,0,True
2170,-1255.0,529,83,1,0,True
2171,-2790.0,1308,167,1,0,True
2172,-2837.0,1229,181,1,0,True
2173,-2123.0,884,140,1,0,True
2174,-2583.0,1110,166,1,0,True
2175,-1345.0,565,89,1,0,True
2176,-1371.0,537,95,1,0,True
2177,-1909.0,760,130,1,0,True
2178,-672.0,234,51,1,0,True
2179,-1620.0,741,100,1,0,True
2180,-1550.0,608,107,1,0,True
2181,-1061.0,416,74,1,0,True
2182,-2223.0,876,152,1,0,True
2183,-1565.0,695,99,1,0,True
2184,-1292.0,503,90,1,0,True
2185,-1024.0,478,63,1,0,True
2186,-802.0,355,52,1,0,True
2187,-2248.0,937,148,1,0,True
2188,-98.0,65,6,1,0,True
2189,-1111.0,421,79,1,0,True
2190,-1710.0,660,119,1,0,True
2191,-2674.0,1210,165,1,0,True
2192,-1195.0,460,84,1,0,True
2193,-1331.0,524,92,1,0,True
2194,-1371.0,510,98,1,0,True
2195,-622.0,265,42,1,0,True
2196,-2465.0,1010,164,1,0,True
2197,-2642.0,1115,172,1,0,True
2198,-2631.0,1131,169,1,0,True
2199,-1018.0,400,71,1,0,True
2200,-1442.0,563,100,1,0,True
2201,-2190.0,870,149,1,0,True
2202,-1196.0,479,82,1,0,True
2203,-1386.0,543,96,1,0,True
2204,-783.0,309,55,1,0,True
2205,-1933.0,757,133,1,0,True
2206,-1255.0,475,89,1,0,True
2207,-1354.0,520,95,1,0,True
2208,-1416.0,555,98,1,0,True
2209,-3543.0,1500,227,0,0,False
2210,-3021.0,1161,209,1,0,True
2211,-2271.0,888,156,1,0,True
2212,-1245.0,456,90,1,0,True
2213,-2623.0,1204,160,1,0,True
2214,-1346.0,548,91,1,0,True
2215,-1709.0,686,116,1,0,True
2216,-1648.0,697,108,1,0,True
2217,-3187.0,1255,217,1,0,True
2218,-1513.0,589,105,1,0,True
2219,-2340.0,1029,148,1,0,True
2220,-1213.0,478,84,1,0,True
2221,-3445.0,1378,232,1,0,True
2222,-2378.0,995,156,1,0,True
2223,-1557.0,687,99,1,0,True
2224,-2410.0,1000,159,1,0,True
2225,-1410.0,567,96,1,0,True
2226,-1375.0,550,94,1,0,True
2227,-971.0,380,68,1,0,True
2228,-1178.0,488,79,1,0,True
2229,-1324.0,571,86,1,0,True
2230,-1162.0,481,78,1,0,True
2231,-2597.0,1088,170,1,0,True
2232,-923.0,413,59,1,0,True
2233,-1184.0,494,79,1,0,True
2234,-1688.0,755,106,1,0,True
2235,-1155.0,537,71,1,0,True
2236,-1158.0,531,72,1,0,True
2237,-3489.0,1500,221,0,0,False
2238,-2729.0,1103,183,1,0,True
2239,-1047.0,483,65,1,0,True
2240,-2564.0,1109,164,1,0,True
2241,-1500.0,630,99,1,0,True
2242,-1152.0,498,75,1,0,True
2243,-2379.0,933,163,1,0,True
2244,-2574.0,1119,164,1,0,True
2245,-3323.0,1391,217,1,0,True
2246,-1476.0,552,105,1,0,True
2247,-1477.0,634,96,1,0,True
2248,-1339.0,559,89,1,0,True
2249,-1554.0,693,98,1,0,True
2250,-1370.0,563,92,1,0,True
2251,-778.0,304,55,1,0,True
2252,-1198.0,454,85,1,0,True
2253,-3271.0,1357,215,1,0,True
2254,-2080.0,850,139,1,0,True
2255,-840.0,312,61,1,0,True
2256,-2216.0,923,146,1,0,True
2257,-1263.0,501,87,1,0,True
2258,-868.0,367,58,1,0,True
2259,-2451.0,1032,160,1,0,True
2260,-1813.0,727,123,1,0,True
2261,-1087.0,460,72,1,0,True
2262,-2104.0,811,146,1,0,True
2263,-2415.0,1059,153,1,0,True
2264,-355.0,169,23,1,0,True
2265,-2367.0,948,160,1,0,True
2266,-1283.0,566,82,1,0,True
2267,-1629.0,660,110,1,0,True
2268,-890.0,380,59,1,0,True
2269,-2735.0,1253,167,1,0,True
2270,-1551.0,582,110,1,0,True
2271,-1017.0,390,72,1,0,True
2272,-631.0,247,45,1,0,True
2273,-2191.0,889,147,1,0,True
2274,-2104.0,829,144,1,0,True
2275,-1849.0,763,123,1,0,True
2276,-2042.0,821,138,1,0,True
2277,-1764.0,696,121,1,0,True
2278,-2304.0,912,157,1,0,True
2279,-1000.0,427,66,1,0,True
2280,-1242.0,498,85,1,0,True
2281,-2327.0,953,155,1,0,True
2282,-1487.0,599,101,1,0,True
2283,-1078.0,469,70,1,0,True
2284,-2090.0,887,136,1,0,True
2285,-2498.0,1151,152,1,0,True
2286,-2586.0,1140,163,1,0,True
2287,-2405.0,986,160,1,0,True
2288,-1713.0,699,115,1,0,True
2289,-1376.0,569,92,1,0,True
2290,-2293.0,937,153,1,0,True
2291,-1295.0,560,84,1,0,True
2292,-1403.0,551,97,1,0,True
2293,-2257.0,892,154,1,0,True
2294,-927.0,327,69,1,0,True
2295,-911.0,347,65,1,0,True
2296,-1107.0,453,75,1,0,True
2297,-865.0,355,59,1,0,True
2298,-1777.0,709,121,1,0,True
2299,-1316.0,500,93,1,0,True
2300,-1501.0,595,103,1,0,True
2301,-1166.0,548,71,1,0,True
2302,-881.0,335,63,1,0,True
2303,-2319.0,954,154,1,0,True
2304,-1598.0,638,109,1,0,True
2305,-2424.0,987,162,1,0,True
2306,-1419.0,594,94,1,0,True
2307,-3462.0,1500,218,0,0,False
2308,-633.0,222,48,1,0,True
2309,-1327.0,493,95,1,0,True
2310,-1511.0,677,95,1,0,True
2311,-2402.0,956,163,1,0,True
2312,-1496.0,572,105,1,0,True
2313,-2670.0,1152,171,1,0,True
2314,-2699.0,1136,176,1,0,True
2315,-2060.0,839,138,1,0,True
2316,-913.0,358,64,1,0,True
2317,-1805.0,746,120,1,0,True
2318,-1082.0,401,78,1,0,True
2319,-2711.0,1184,172,1,0,True
2320,-2371.0,979,157,1,0,True
2321,-1091.0,455,73,1,0,True
2322,-1784.0,725,120,1,0,True
2323,-1083.0,501,67,1,0,True
2324,-2739.0,1248,168,1,0,True
2325,-1367.0,578,90,1,0,True
2326,-1327.0,520,92,1,0,True
2327,-1183.0,556,72,1,0,True
2328,-2127.0,807,149,1,0,True
2329,-951.0,405,63,1,0,True
2330,-903.0,375,61,1,0,True
2331,-1289.0,572,82,1,0,True
2332,-3615.0,1500,235,0,0,False
2333,-957.0,420,62,1,0,True
2334,-2351.0,914,162,1,0,True
2335,-1443.0,573,99,1,0,True
2336,-1101.0,420,78,1,0,True
2337,-2632.0,1114,171,1,0,True
2338,-1795.0,763,117,1,0,True
2339,-1389.0,555,95,1,0,True
2340,-1603.0,598,114,1,0,True
2341,-2299.0,934,154,1,0,True
2342,-1090.0,499,68,1,0,True
2343,-994.0,367,72,1,0,True
2344,-2403.0,984,160,1,0,True
2345,-1931.0,908,116,1,0,True
2346,-1148.0,431,82,1,0,True
2347,-2575.0,1030,174,1,0,True
2348,-1461.0,600,98,1,0,True
2349,-1441.0,553,101,1,0,True
2350,-1363.0,493,99,1,0,True
2351,-1513.0,544,110,1,0,True
2352,-2115.0,876,140,1,0,True
2353,-1258.0,496,87,1,0,True
2354,-1495.0,616,100,1,0,True
2355,-1177.0,460,82,1,0,True
2356,-928.0,337,68,1,0,True
2357,-2493.0,975,171,1,0,True
2358,-1378.0,535,96,1,0,True
2359,-1053.0,381,77,1,0,True
2360,-1133.0,452,78,1,0,True
2361,-2132.0,848,145,1,0,True
2362,-3018.0,1194,205,1,0,True
2363,-2013.0,819,135,1,0,True
2364,-1661.0,710,108,1,0,True
2365,-2581.0,1072,170,1,0,True
2366,-1205.0,515,79,1,0,True
2367,-1500.0,567,106,1,0,True
2368,-1204.0,442,87,1,0,True
2369,-1047.0,393,75,1,0,True
2370,-2036.0,824,137,1,0,True
2371,-1388.0,581,92,1,0,True
2372,-3191.0,1376,204,1,0,True
2373,-2522.0,1040,167,1,0,True
2374,-3507.0,1500,223,0,0,False
2375,-1383.0,585,91,1,0,True
2376,-1453.0,592,98,1,0,True
2377,-1597.0,673,105,1,0,True
2378,-1755.0,741,115,1,0,True
2379,-1304.0,515,90,1,0,True
2380,-2091.0,789,147,1,0,True
2381,-1229.0,539,79,1,0,True
2382,-1325.0,590,84,1,0,True
2383,-1046.0,446,69,1,0,True
2384,-1375.0,505,99,1,0,True
2385,-1491.0,612,100,1,0,True
2386,-2349.0,1020,150,1,0,True
2387,-1489.0,592,102,1,0,True
2388,-2023.0,793,139,1,0,True
2389,-3324.0,1374,219,1,0,True
2390,-1091.0,455,73,1,0,True
2391,-1904.0,782,127,1,0,True
2392,-494.0,209,34,1,0,True
2393,-1327.0,520,92,1,0,True
2394,-1011.0,411,69,1,0,True
2395,-2042.0,767,144,1,0,True
2396,-1534.0,583,108,1,0,True
2397,-507.0,195,37,1,0,True
2398,-2576.0,1112,165,1,0,True
2399,-1933.0,793,129,1,0,True
2400,-2268.0,921,152,1,0,True
2401,-2353.0,1024,150,1,0,True
2402,-1858.0,781,122,1,0,True
2403,-2387.0,977,159,1,0,True
2404,-1201.0,457,85,1,0,True
2405,-2642.0,1124,171,1,0,True
2406,-1275.0,495,89,1,0,True
2407,-1765.0,742,116,1,0,True
2408,-972.0,399,66,1,0,True
2409,-2306.0,932,155,1,0,True
2410,-2399.0,971,161,1,0,True
2411,-964.0,346,71,1,0,True
2412,-1424.0,545,100,1,0,True
2413,-968.0,377,68,1,0,True
2414,-1939.0,790,130,1,0,True
2415,-1223.0,479,85,1,0,True
2416,-1329.0,531,91,1,0,True
2417,-1443.0,555,101,1,0,True
2418,-1337.0,521,93,1,0,True
2419,-1298.0,518,89,1,0,True
2420,-855.0,372,56,1,0,True
2421,-2211.0,891,149,1,0,True
2422,-2333.0,950,156,1,0,True
2423,-1698.0,720,111,1,0,True
2424,-886.0,367,60,1,0,True
2425,-2309.0,944,154,1,0,True
2426,-1302.0,576,83,1,0,True
2427,-1088.0,389,80,1,0,True
2428,-1847.0,797,119,1,0,True
2429,-1251.0,480,88,1,0,True
2430,-1204.0,514,79,1,0,True
2431,-1780.0,811,110,1,0,True
2432,-1174.0,493,78,1,0,True
2433,-2470.0,979,168,1,0,True
2434,-1290.0,528,87,1,0,True
