Episode,Total Reward,Steps,Falls
731,-51.0,51,0,True
732,-203.0,211,0,True
733,-72.0,72,0,True
734,-78.0,78,0,True
735,-49.0,50,0,True
736,-87.0,88,0,True
737,-59.0,60,0,True
738,-57.0,58,0,True
739,-105.0,110,0,True
740,-151.0,152,0,True
741,-103.0,106,0,True
742,-116.0,116,0,True
743,-141.0,141,0,True
744,-97.0,99,0,True
745,-122.0,124,0,True
746,-121.0,126,0,True
747,-258.0,290,0,True
748,-88.0,92,0,True
749,-281.0,300,0,True
750,-72.0,73,0,True
751,-83.0,85,0,True
752,-107.0,107,0,True
753,-63.0,68,0,True
754,-83.0,84,0,True
755,-55.0,58,0,True
756,-136.0,139,0,True
757,-71.0,73,0,True
758,-136.0,138,0,True
759,-98.0,103,0,True
760,-155.0,155,0,True
761,-75.0,75,0,True
762,-94.0,95,0,True
763,-110.0,111,0,True
764,-137.0,144,0,True
765,-118.0,126,0,True
766,-35.0,35,0,True
767,-41.0,41,0,True
768,-58.0,60,0,True
769,-103.0,107,0,True
770,-89.0,90,0,True
771,-76.0,77,0,True
772,-170.0,176,0,True
773,-108.0,108,0,True
774,-75.0,75,0,True
775,-54.0,55,0,True
776,-81.0,82,0,True
777,-150.0,155,0,True
778,-47.0,48,0,True
779,-97.0,98,0,True
780,-52.0,54,0,True
781,-113.0,118,0,True
782,-87.0,88,0,True
783,-99.0,105,0,True
784,-56.0,59,0,True
785,-653.0,700,0,False
786,-499.0,536,0,True
787,-54.0,59,0,True
788,-99.0,106,0,True
789,-107.0,108,0,True
790,-71.0,71,0,True
791,-74.0,75,0,True
792,-70.0,71,0,True
793,-64.0,64,0,True
794,-103.0,105,0,True
795,-491.0,519,0,True
796,-120.0,120,0,True
797,-74.0,75,0,True
798,-72.0,73,0,True
799,-104.0,105,0,True
800,-67.0,70,0,True
801,-52.0,52,0,True
802,-130.0,130,0,True
803,-80.0,80,0,True
804,-72.0,73,0,True
805,-79.0,83,0,True
806,-112.0,112,0,True
807,-454.0,481,0,True
808,-101.0,101,0,True
809,-96.0,98,0,True
810,-46.0,47,0,True
811,-103.0,103,0,True
812,-488.0,522,0,True
813,-148.0,148,0,True
814,-123.0,123,0,True
815,-63.0,65,0,True
816,-170.0,178,0,True
817,-57.0,59,0,True
818,-89.0,90,0,True
819,-293.0,305,0,True
820,-74.0,76,0,True
821,-668.0,700,0,False
822,-72.0,73,0,True
823,-162.0,176,0,True
824,-146.0,146,0,True
825,-599.0,632,0,True
826,-123.0,129,0,True
827,-103.0,103,0,True
828,-86.0,87,0,True
829,-93.0,96,0,True
830,-662.0,700,0,False
831,-62.0,62,0,True
832,-82.0,83,0,True
833,-78.0,80,0,True
834,-120.0,120,0,True
835,-110.0,110,0,True
836,-93.0,94,0,True
837,-118.0,119,0,True
838,-73.0,74,0,True
839,-68.0,71,0,True
840,-192.0,194,0,True
841,-81.0,83,0,True
842,-46.0,47,0,True
843,-130.0,135,0,True
844,-56.0,59,0,True
845,-148.0,155,0,True
846,-115.0,116,0,True
847,-77.0,77,0,True
848,-93.0,93,0,True
849,-72.0,73,0,True
850,-100.0,100,0,True
851,-77.0,78,0,True
852,-123.0,125,0,True
853,-166.0,166,0,True
854,-144.0,146,0,True
855,-49.0,50,0,True
856,-52.0,53,0,True
857,-615.0,655,0,True
858,-110.0,111,0,True
859,-45.0,45,0,True
860,-77.0,79,0,True
861,-121.0,121,0,True
862,-103.0,108,0,True
863,-152.0,156,0,True
864,-89.0,89,0,True
865,-658.0,700,0,False
866,-648.0,700,0,False
867,-128.0,128,0,True
868,-52.0,52,0,True
869,-72.0,73,0,True
870,-100.0,101,0,True
871,-56.0,57,0,True
872,-38.0,39,0,True
873,-85.0,85,0,True
874,-42.0,42,0,True
875,-95.0,96,0,True
876,-83.0,84,0,True
