Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger, Status
16067,-1173.0,474,80,1,True
16068,-1195.0,406,90,1,True
16069,-1130.0,485,74,1,True
16070,-496.0,211,34,1,True
16071,-1154.0,473,78,1,True
16072,-1789.0,766,116,1,True
16073,-1573.0,667,103,1,True
16074,-1654.0,667,112,1,True
16075,-2763.0,1191,177,1,True
16076,-1060.0,424,73,1,True
16077,-880.0,370,59,1,True
16078,-2320.0,946,155,1,True
16079,-847.0,346,58,1,True
16080,-2916.0,1326,179,1,True
16081,-2395.0,1021,155,1,True
16082,-1546.0,622,105,1,True
16083,-1019.0,383,73,1,True
16084,-2451.0,1068,156,1,True
16085,-1561.0,628,106,1,True
16086,-2332.0,913,160,1,True
16087,-3471.0,1500,219,0,False
16088,-1606.0,619,112,1,True
16089,-1277.0,551,83,1,True
16090,-1756.0,751,114,1,True
16091,-1155.0,483,77,1,True
16092,-1282.0,511,88,1,True
16093,-2396.0,977,160,1,True
16094,-1185.0,459,83,1,True
16095,-2251.0,913,151,1,True
16096,-1712.0,698,115,1,True
16097,-2448.0,1029,160,1,True
16098,-1086.0,441,74,1,True
16099,-2522.0,1148,155,1,True
16100,-1726.0,703,116,1,True
16101,-1770.0,819,108,1,True
16102,-777.0,303,55,1,True
16103,-2428.0,973,164,1,True
16104,-1463.0,611,97,1,True
16105,-2784.0,1131,186,1,True
16106,-1226.0,500,83,1,True
16107,-2452.0,997,164,1,True
16108,-1695.0,744,108,1,True
16109,-1083.0,474,70,1,True
16110,-1859.0,782,122,1,True
16111,-1090.0,508,67,1,True
16112,-1444.0,610,95,1,True
16113,-2396.0,950,163,1,True
16114,-1281.0,555,83,1,True
16115,-655.0,253,47,1,True
16116,-1426.0,592,95,1,True
16117,-1351.0,580,88,1,True
16118,-2656.0,1165,168,1,True
16119,-719.0,290,50,1,True
16120,-585.0,228,42,1,True
16121,-1631.0,707,105,1,True
16122,-2561.0,1097,165,1,True
16123,-1391.0,512,100,1,True
16124,-2475.0,993,167,1,True
16125,-1497.0,600,102,1,True
16126,-1668.0,618,119,1,True
16127,-2301.0,945,153,1,True
16128,-2449.0,1102,152,1,True
16129,-1782.0,714,121,1,True
16130,-2622.0,1041,178,1,True
16131,-1219.0,520,80,1,True
16132,-1209.0,483,83,1,True
16133,-1006.0,397,70,1,True
16134,-2485.0,1021,165,1,True
16135,-1096.0,451,74,1,True
16136,-1035.0,498,62,1,True
16137,-996.0,459,62,1,True
16138,-1378.0,580,91,1,True
16139,-1229.0,512,82,1,True
16140,-1169.0,470,80,1,True
16141,-2081.0,878,136,1,True
16142,-1393.0,505,101,1,True
16143,-1191.0,474,82,1,True
16144,-1691.0,605,123,1,True
16145,-1309.0,511,91,1,True
16146,-2308.0,925,156,1,True
16147,-1559.0,716,96,1,True
16148,-2462.0,1016,163,1,True
16149,-1282.0,547,84,1,True
16150,-1833.0,747,123,1,True
16151,-2085.0,846,140,1,True
16152,-3069.0,1434,184,1,True
16153,-1644.0,693,108,1,True
16154,-1622.0,671,108,1,True
16155,-1312.0,514,91,1,True
16156,-589.0,223,43,1,True
16157,-1255.0,547,81,1,True
16158,-1647.0,624,116,1,True
16159,-2142.0,840,147,1,True
16160,-908.0,362,63,1,True
16161,-2552.0,1034,171,1,True
16162,-439.0,154,34,1,True
16163,-1426.0,610,93,1,True
16164,-1984.0,790,135,1,True
16165,-2718.0,1191,172,1,True
16166,-1214.0,461,86,1,True
16167,-2734.0,1135,180,1,True
16168,-560.0,212,41,1,True
16169,-1511.0,614,102,1,True
16170,-1305.0,462,96,1,True
16171,-573.0,216,42,1,True
16172,-1753.0,748,114,1,True
16173,-989.0,425,65,1,True
16174,-708.0,270,51,1,True
16175,-2284.0,901,156,1,True
16176,-1097.0,470,72,1,True
16177,-1171.0,463,81,1,True
16178,-927.0,363,65,1,True
16179,-1901.0,770,128,1,True
16180,-2284.0,937,152,1,True
16181,-1258.0,550,81,1,True
16182,-1393.0,514,100,1,True
16183,-2489.0,1007,167,1,True
16184,-1726.0,685,118,1,True
16185,-2432.0,950,167,1,True
16186,-1317.0,555,87,1,True
16187,-871.0,307,65,1,True
16188,-1372.0,592,89,1,True
16189,-1656.0,723,106,1,True
16190,-691.0,253,51,1,True
16191,-1883.0,743,129,1,True
16192,-835.0,316,60,1,True
16193,-874.0,337,62,1,True
16194,-1283.0,548,84,1,True
16195,-1113.0,432,78,1,True
16196,-2091.0,807,145,1,True
16197,-1477.0,562,104,1,True
16198,-665.0,272,46,1,True
16199,-798.0,297,58,1,True
16200,-2234.0,932,147,1,True
16201,-1599.0,675,105,1,True
16202,-516.0,213,36,1,True
16203,-1212.0,513,80,1,True
16204,-1257.0,513,85,1,True
16205,-1267.0,514,86,1,True
16206,-2369.0,905,165,1,True
16207,-2181.0,888,146,1,True
16208,-1159.0,433,83,1,True
16209,-2989.0,1174,204,1,True
16210,-3297.0,1374,216,1,True
16211,-1819.0,805,115,1,True
16212,-1885.0,745,129,1,True
16213,-706.0,277,50,1,True
16214,-1864.0,778,123,1,True
16215,-979.0,361,71,1,True
16216,-1184.0,494,79,1,True
16217,-1191.0,519,77,1,True
16218,-1270.0,553,82,1,True
16219,-2589.0,1008,178,1,True
16220,-1511.0,632,100,1,True
16221,-2515.0,1069,163,1,True
16222,-1007.0,362,74,1,True
16223,-1564.0,631,106,1,True
16224,-980.0,407,66,1,True
16225,-1807.0,757,119,1,True
16226,-2364.0,972,157,1,True
16227,-2417.0,971,163,1,True
16228,-1587.0,654,106,1,True
16229,-2338.0,937,158,1,True
16230,-981.0,390,68,1,True
16231,-1630.0,679,108,1,True
16232,-1450.0,598,97,1,True
16233,-1327.0,529,91,1,True
16234,-1414.0,634,89,1,True
16235,-1585.0,670,104,1,True
16236,-2791.0,1147,185,1,True
16237,-1251.0,543,81,1,True
16238,-485.0,200,34,1,True
16239,-2603.0,1112,168,1,True
16240,-735.0,279,53,1,True
16241,-1106.0,434,77,1,True
16242,-551.0,248,36,1,True
16243,-3394.0,1462,217,1,True
16244,-1562.0,638,105,1,True
16245,-1470.0,618,97,1,True
16246,-2367.0,939,161,1,True
16247,-3266.0,1343,216,1,True
16248,-2552.0,1124,161,1,True
16249,-2331.0,912,160,1,True
16250,-2716.0,1234,167,1,True
16251,-1643.0,737,103,1,True
16252,-3175.0,1261,215,1,True
16253,-1253.0,491,87,1,True
16254,-2388.0,969,160,1,True
16255,-1558.0,688,99,1,True
16256,-1263.0,483,89,1,True
16257,-1246.0,529,82,1,True
16258,-1161.0,507,75,1,True
16259,-2739.0,1212,172,1,True
16260,-2371.0,943,161,1,True
16261,-1024.0,487,62,1,True
16262,-1372.0,565,92,1,True
16263,-1106.0,452,75,1,True
16264,-3436.0,1477,220,1,True
16265,-2471.0,1052,160,1,True
16266,-1200.0,456,85,1,True
16267,-1769.0,710,120,1,True
16268,-2838.0,1284,175,1,True
16269,-2552.0,1088,165,1,True
16270,-1026.0,453,66,1,True
16271,-1605.0,717,101,1,True
16272,-1347.0,522,94,1,True
16273,-1325.0,554,88,1,True
16274,-1485.0,624,98,1,True
16275,-1231.0,496,84,1,True
16276,-1550.0,590,109,1,True
16277,-1022.0,422,69,1,True
16278,-937.0,400,62,1,True
16279,-1101.0,456,74,1,True
16280,-2444.0,1106,151,1,True
16281,-2435.0,1052,156,1,True
16282,-2206.0,904,147,1,True
16283,-1541.0,653,101,1,True
16284,-2672.0,1181,168,1,True
16285,-1227.0,492,84,1,True
16286,-1061.0,398,76,1,True
16287,-2356.0,919,162,1,True
16288,-1445.0,602,96,1,True
16289,-1122.0,468,75,1,True
16290,-2465.0,1010,164,1,True
16291,-2623.0,1096,172,1,True
16292,-853.0,325,61,1,True
16293,-2519.0,1082,162,1,True
16294,-1044.0,417,72,1,True
16295,-2130.0,855,144,1,True
16296,-1211.0,557,75,1,True
16297,-3078.0,1326,197,1,True
16298,-2183.0,863,149,1,True
16299,-1419.0,567,97,1,True
16300,-1609.0,676,106,1,True
16301,-1089.0,480,70,1,True
16302,-1034.0,416,71,1,True
16303,-1315.0,553,87,1,True
16304,-2504.0,1085,160,1,True
16305,-1937.0,815,127,1,True
16306,-1807.0,712,124,1,True
16307,-966.0,393,66,1,True
16308,-1280.0,509,88,1,True
16309,-2320.0,883,162,1,True
16310,-2326.0,961,154,1,True
16311,-839.0,311,61,1,True
16312,-1614.0,663,108,1,True
16313,-1384.0,568,93,1,True
16314,-765.0,309,53,1,True
16315,-1322.0,542,89,1,True
16316,-2804.0,1151,186,1,True
16317,-2193.0,855,151,1,True
16318,-1105.0,424,78,1,True
16319,-1038.0,375,76,1,True
16320,-2475.0,1020,164,1,True
16321,-592.0,235,42,1,True
16322,-3044.0,1229,204,1,True
16323,-1213.0,460,86,1,True
16324,-2508.0,1062,163,1,True
16325,-1413.0,543,99,1,True
16326,-1197.0,498,80,1,True
16327,-1918.0,715,136,1,True
16328,-2371.0,988,156,1,True
16329,-1658.0,689,110,1,True
16330,-926.0,380,63,1,True
16331,-2261.0,932,150,1,True
16332,-3293.0,1361,217,1,True
16333,-961.0,388,66,1,True
16334,-2171.0,887,145,1,True
16335,-2491.0,1063,161,1,True
16336,-2541.0,1095,163,1,True
16337,-1473.0,558,104,1,True
16338,-2600.0,1127,166,1,True
16339,-1214.0,506,81,1,True
16340,-1482.0,639,96,1,True
16341,-1393.0,613,89,1,True
16342,-2521.0,1102,160,1,True
16343,-2584.0,1147,162,1,True
16344,-1664.0,731,106,1,True
16345,-2675.0,1166,170,1,True
16346,-932.0,404,61,1,True
16347,-1928.0,797,128,1,True
16348,-924.0,351,66,1,True
16349,-966.0,411,64,1,True
16350,-1688.0,683,114,1,True
16351,-1667.0,752,104,1,True
16352,-2487.0,1104,156,1,True
16353,-1153.0,526,72,1,True
16354,-863.0,353,59,1,True
16355,-1162.0,472,79,1,True
16356,-823.0,304,60,1,True
16357,-1640.0,707,106,1,True
16358,-1442.0,554,101,1,True
16359,-1346.0,503,96,1,True
16360,-1239.0,504,84,1,True
16361,-1500.0,612,101,1,True
16362,-1006.0,379,72,1,True
16363,-1600.0,667,106,1,True
16364,-2444.0,1061,156,1,True
16365,-991.0,364,72,1,True
16366,-752.0,287,54,1,True
16367,-2504.0,1022,167,1,True
16368,-1659.0,690,110,1,True
16369,-1825.0,730,124,1,True
16370,-2464.0,1027,162,1,True
16371,-3089.0,1274,204,1,True
16372,-1922.0,719,136,1,True
16373,-1913.0,872,118,1,True
16374,-1481.0,584,102,1,True
16375,-1751.0,755,113,1,True
16376,-1255.0,511,85,1,True
16377,-1379.0,563,93,1,True
16378,-1376.0,587,90,1,True
16379,-1677.0,690,112,1,True
16380,-1741.0,781,109,1,True
16381,-2241.0,984,142,1,True
16382,-914.0,332,67,1,True
16383,-2585.0,1094,168,1,True
16384,-1172.0,536,73,1,True
16385,-2340.0,975,154,1,True
16386,-2419.0,1000,160,1,True
16387,-2211.0,882,150,1,True
16388,-2459.0,1004,164,1,True
16389,-2581.0,1153,161,1,True
16390,-2761.0,1261,169,1,True
16391,-1577.0,671,103,1,True
16392,-1822.0,709,126,1,True
16393,-852.0,333,60,1,True
16394,-2645.0,1109,173,1,True
16395,-1439.0,551,101,1,True
16396,-1370.0,536,95,1,True
16397,-2332.0,886,163,1,True
16398,-525.0,222,36,1,True
16399,-1437.0,558,100,1,True
16400,-2362.0,979,156,1,True
16401,-986.0,368,71,1,True
16402,-1230.0,513,82,1,True
16403,-1398.0,591,92,1,True
16404,-2520.0,1002,171,1,True
16405,-1605.0,681,105,1,True
16406,-790.0,298,57,1,True
16407,-807.0,315,57,1,True
16408,-677.0,275,47,1,True
16409,-3347.0,1379,221,1,True
16410,-2139.0,846,146,1,True
16411,-1245.0,564,78,1,True
16412,-938.0,383,64,1,True
16413,-2378.0,1013,154,1,True
16414,-2812.0,1285,172,1,True
16415,-923.0,350,66,1,True
16416,-1411.0,568,96,1,True
16417,-805.0,322,56,1,True
16418,-948.0,348,69,1,True
16419,-1131.0,459,77,1,True
16420,-838.0,328,59,1,True
16421,-2407.0,997,159,1,True
16422,-1027.0,400,72,1,True
16423,-1344.0,528,93,1,True
16424,-1241.0,488,86,1,True
16425,-1297.0,571,83,1,True
16426,-1091.0,437,75,1,True
16427,-1584.0,588,113,1,True
16428,-2465.0,1001,165,1,True
16429,-2222.0,893,150,1,True
16430,-2588.0,1079,170,1,True
16431,-1298.0,554,85,1,True
16432,-1305.0,516,90,1,True
16433,-815.0,323,57,1,True
16434,-2029.0,871,131,1,True
16435,-1203.0,522,78,1,True
16436,-2212.0,901,148,1,True
16437,-2653.0,1117,173,1,True
16438,-1646.0,722,105,1,True
16439,-1268.0,515,86,1,True
16440,-2542.0,1015,172,1,True
16441,-2802.0,1176,183,1,True
16442,-1449.0,579,99,1,True
16443,-1166.0,431,84,1,True
16444,-1377.0,642,84,1,True
16445,-881.0,371,59,1,True
16446,-1356.0,540,93,1,True
16447,-2200.0,871,150,1,True
16448,-1743.0,684,120,1,True
16449,-3351.0,1329,227,1,True
16450,-2556.0,1101,164,1,True
16451,-2530.0,1021,170,1,True
16452,-2522.0,1049,166,1,True
16453,-1826.0,677,130,1,True
16454,-1377.0,606,88,1,True
16455,-1031.0,458,66,1,True
16456,-1312.0,541,88,1,True
16457,-2666.0,1229,162,1,True
16458,-1701.0,759,107,1,True
16459,-3000.0,1356,185,1,True
16460,-853.0,325,61,1,True
16461,-1863.0,768,124,1,True
16462,-2271.0,897,155,1,True
16463,-871.0,361,59,1,True
16464,-1464.0,549,104,1,True
16465,-862.0,370,57,1,True
16466,-1804.0,808,113,1,True
16467,-1412.0,605,92,1,True
16468,-1131.0,459,77,1,True
16469,-1568.0,707,98,1,True
16470,-693.0,264,50,1,True
16471,-1594.0,661,106,1,True
16472,-1070.0,443,72,1,True
16473,-2352.0,933,160,1,True
16474,-1121.0,485,73,1,True
16475,-1732.0,754,111,1,True
16476,-2451.0,1041,159,1,True
16477,-1158.0,441,82,1,True
16478,-1657.0,670,112,1,True
16479,-1281.0,546,84,1,True
16480,-2472.0,1098,155,1,True
16481,-961.0,433,61,1,True
16482,-2083.0,799,145,1,True
16483,-1679.0,692,112,1,True
16484,-1999.0,778,138,1,True
16485,-780.0,315,54,1,True
16486,-2276.0,929,152,1,True
16487,-1972.0,859,126,1,True
16488,-2447.0,1001,163,1,True
16489,-2392.0,982,159,1,True
16490,-1359.0,561,91,1,True
16491,-2344.0,952,157,1,True
16492,-2333.0,959,155,1,True
16493,-1188.0,525,76,1,True
16494,-2315.0,887,161,1,True
16495,-1374.0,576,91,1,True
16496,-1340.0,569,88,1,True
16497,-1528.0,604,105,1,True
16498,-3262.0,1384,211,1,True
16499,-1274.0,485,90,1,True
16500,-2594.0,1094,169,1,True
16501,-1355.0,566,90,1,True
16502,-1231.0,487,85,1,True
16503,-2280.0,924,153,1,True
16504,-1358.0,524,95,1,True
16505,-1305.0,516,90,1,True
16506,-1599.0,693,103,1,True
16507,-2537.0,1091,163,1,True
16508,-2381.0,1043,151,1,True
16509,-2255.0,899,153,1,True
16510,-2338.0,919,160,1,True
16511,-1255.0,520,84,1,True
16512,-2824.0,1189,184,1,True
16513,-1033.0,424,70,1,True
16514,-2135.0,896,140,1,True
16515,-1354.0,610,85,1,True
16516,-1386.0,543,96,1,True
16517,-718.0,271,52,1,True
16518,-1118.0,464,75,1,True
16519,-1690.0,694,113,1,True
16520,-2068.0,847,138,1,True
16521,-1684.0,643,118,1,True
16522,-1165.0,412,86,1,True
16523,-1664.0,767,102,1,True
16524,-868.0,331,62,1,True
16525,-1500.0,621,100,1,True
16526,-3435.0,1500,215,0,False
16527,-840.0,312,61,1,True
16528,-1655.0,677,111,1,True
16529,-2785.0,1276,170,1,True
16530,-2525.0,1079,163,1,True
16531,-1431.0,624,92,1,True
16532,-2608.0,1063,174,1,True
16533,-1085.0,413,77,1,True
16534,-959.0,395,65,1,True
16535,-759.0,267,57,1,True
16536,-400.0,178,27,1,True
16537,-1633.0,691,107,1,True
16538,-2561.0,1025,173,1,True
16539,-1705.0,763,107,1,True
16540,-1431.0,615,93,1,True
16541,-1144.0,454,79,1,True
16542,-2235.0,906,150,1,True
16543,-891.0,372,60,1,True
16544,-1191.0,420,88,1,True
16545,-1207.0,436,88,1,True
16546,-981.0,372,70,1,True
16547,-2481.0,1026,164,1,True
16548,-2336.0,944,157,1,True
16549,-2317.0,916,158,1,True
16550,-1212.0,495,82,1,True
16551,-2630.0,1166,165,1,True
16552,-926.0,371,64,1,True
16553,-913.0,394,60,1,True
16554,-1502.0,632,99,1,True
16555,-1465.0,604,98,1,True
16556,-1581.0,603,111,1,True
16557,-1316.0,536,89,1,True
16558,-808.0,307,58,1,True
16559,-796.0,295,58,1,True
16560,-1421.0,578,96,1,True
16561,-1462.0,610,97,1,True
16562,-952.0,406,63,1,True
16563,-1331.0,578,86,1,True
16564,-1316.0,554,87,1,True
16565,-1023.0,405,71,1,True
16566,-1791.0,768,116,1,True
16567,-1815.0,729,123,1,True
16568,-2795.0,1205,179,1,True
16569,-1545.0,621,105,1,True
16570,-1856.0,797,120,1,True
16571,-2472.0,1053,160,1,True
16572,-1290.0,537,86,1,True
16573,-1210.0,529,78,1,True
16574,-986.0,404,67,1,True
16575,-1933.0,784,130,1,True
16576,-787.0,322,54,1,True
16577,-2478.0,1050,161,1,True
16578,-1404.0,606,91,1,True
16579,-1205.0,488,82,1,True
16580,-935.0,389,63,1,True
16581,-2312.0,929,156,1,True
16582,-889.0,379,59,1,True
16583,-2025.0,921,125,1,True
16584,-1771.0,685,123,1,True
16585,-934.0,379,64,1,True
16586,-2607.0,1116,168,1,True
16587,-1588.0,637,108,1,True
16588,-2419.0,982,162,1,True
16589,-1311.0,513,91,1,True
16590,-2632.0,1069,176,1,True
16591,-2740.0,1132,181,1,True
16592,-945.0,372,66,1,True
16593,-848.0,329,60,1,True
16594,-3186.0,1281,214,1,True
16595,-1427.0,620,92,1,True
16596,-1513.0,607,103,1,True
16597,-2177.0,875,147,1,True
16598,-2081.0,851,139,1,True
16599,-1165.0,547,71,1,True
16600,-1377.0,525,97,1,True
16601,-2303.0,920,156,1,True
16602,-2363.0,944,160,1,True
16603,-2168.0,920,141,1,True
16604,-1209.0,447,87,1,True
16605,-1744.0,676,121,1,True
16606,-2047.0,790,142,1,True
16607,-1388.0,563,94,1,True
16608,-1398.0,528,99,1,True
16609,-2615.0,1115,169,1,True
16610,-1244.0,446,91,1,True
16611,-2495.0,1058,162,1,True
16612,-1339.0,550,90,1,True
16613,-2440.0,1093,152,1,True
16614,-1287.0,534,86,1,True
16615,-1408.0,583,94,1,True
16616,-1992.0,816,133,1,True
16617,-971.0,425,63,1,True
16618,-1864.0,751,126,1,True
16619,-1411.0,577,95,1,True
16620,-1265.0,521,85,1,True
16621,-1643.0,647,113,1,True
16622,-2485.0,1012,166,1,True
16623,-1249.0,541,81,1,True
16624,-2543.0,1142,158,1,True
16625,-2470.0,988,167,1,True
16626,-888.0,360,61,1,True
16627,-1267.0,505,87,1,True
16628,-1335.0,573,87,1,True
16629,-3340.0,1390,219,1,True
16630,-1537.0,595,107,1,True
16631,-2367.0,957,159,1,True
16632,-1589.0,719,99,1,True
16633,-1266.0,504,87,1,True
16634,-2805.0,1260,174,1,True
16635,-1044.0,471,66,1,True
16636,-1019.0,401,71,1,True
16637,-900.0,363,62,1,True
16638,-2748.0,1203,174,1,True
16639,-1845.0,786,120,1,True
16640,-857.0,347,59,1,True
16641,-15.0,36,0,1,True
16642,-1564.0,685,100,1,True
16643,-1062.0,489,66,1,True
16644,-1221.0,477,85,1,True
16645,-2409.0,981,161,1,True
16646,-1219.0,484,84,1,True
16647,-2857.0,1276,178,1,True
16648,-1323.0,516,92,1,True
16649,-1594.0,661,106,1,True
16650,-2369.0,1004,154,1,True
16651,-2401.0,946,164,1,True
16652,-1535.0,620,104,1,True
16653,-1413.0,597,93,1,True
16654,-452.0,185,32,1,True
16655,-1509.0,567,107,1,True
16656,-1350.0,516,95,1,True
16657,-683.0,263,49,1,True
16658,-1024.0,433,68,1,True
16659,-2460.0,1068,157,1,True
16660,-1506.0,627,100,1,True
16661,-3062.0,1184,211,1,True
16662,-1127.0,410,82,1,True
16663,-2124.0,804,149,1,True
16664,-2604.0,1149,164,1,True
16665,-2644.0,1234,159,1,True
16666,-2006.0,830,133,1,True
16667,-1536.0,576,109,1,True
16668,-1452.0,600,97,1,True
16669,-659.0,257,47,1,True
16670,-2262.0,987,144,1,True
16671,-2376.0,984,157,1,True
16672,-2728.0,1228,169,1,True
16673,-2115.0,867,141,1,True
16674,-1113.0,468,74,1,True
16675,-1381.0,556,94,1,True
16676,-2495.0,1031,165,1,True
16677,-2504.0,1094,159,1,True
16678,-1360.0,562,91,1,True
16679,-2475.0,966,170,1,True
16680,-2321.0,965,153,1,True
16681,-1851.0,738,126,1,True
16682,-1890.0,822,121,1,True
16683,-948.0,375,66,1,True
16684,-1129.0,439,79,1,True
16685,-1622.0,698,105,1,True
16686,-3372.0,1500,208,0,False
16687,-1460.0,626,95,1,True
16688,-1629.0,687,107,1,True
16689,-1444.0,583,98,1,True
16690,-947.0,356,68,1,True
16691,-1355.0,557,91,1,True
16692,-2098.0,931,132,1,True
16693,-1469.0,599,99,1,True
16694,-1197.0,471,83,1,True
16695,-2494.0,1021,166,1,True
16696,-1455.0,612,96,1,True
16697,-1668.0,663,114,1,True
16698,-1484.0,587,102,1,True
16699,-1122.0,504,71,1,True
16700,-2964.0,1185,200,1,True
16701,-1512.0,669,96,1,True
16702,-2679.0,1179,169,1,True
16703,-1076.0,422,75,1,True
16704,-2290.0,862,161,1,True
16705,-1169.0,524,74,1,True
16706,-1953.0,768,134,1,True
16707,-2355.0,936,160,1,True
16708,-2625.0,1116,170,1,True
16709,-1312.0,523,90,1,True
16710,-1890.0,795,124,1,True
16711,-677.0,275,47,1,True
16712,-1808.0,686,127,1,True
16713,-2513.0,1058,164,1,True
16714,-1331.0,623,81,1,True
16715,-1471.0,646,94,1,True
16716,-1222.0,523,80,1,True
16717,-1518.0,675,96,1,True
16718,-1124.0,452,77,1,True
16719,-1235.0,563,77,1,True
16720,-2654.0,1199,164,1,True
16721,-892.0,346,63,1,True
16722,-1983.0,807,133,1,True
16723,-1126.0,517,70,1,True
16724,-976.0,385,68,1,True
16725,-2360.0,968,157,1,True
16726,-946.0,373,66,1,True
16727,-2103.0,855,141,1,True
16728,-1143.0,435,81,1,True
16729,-1244.0,509,84,1,True
16730,-1606.0,673,106,1,True
16731,-1049.0,440,70,1,True
16732,-1699.0,730,110,1,True
16733,-1049.0,458,68,1,True
16734,-1494.0,570,105,1,True
16735,-1799.0,785,115,1,True
16736,-898.0,352,63,1,True
16737,-1692.0,750,107,1,True
16738,-1640.0,671,110,1,True
16739,-1919.0,797,127,1,True
16740,-344.0,167,22,1,True
16741,-1283.0,530,86,1,True
16742,-1229.0,512,82,1,True
16743,-1156.0,502,75,1,True
16744,-1361.0,581,89,1,True
16745,-2629.0,1156,166,1,True
16746,-1422.0,660,87,1,True
16747,-2375.0,965,159,1,True
16748,-1472.0,602,99,1,True
16749,-2611.0,1174,162,1,True
16750,-1739.0,689,119,1,True
16751,-1472.0,566,103,1,True
16752,-3092.0,1259,206,1,True
16753,-795.0,294,58,1,True
16754,-1404.0,606,91,1,True
16755,-1171.0,427,85,1,True
16756,-2455.0,1063,157,1,True
16757,-2788.0,1324,165,1,True
16758,-2371.0,988,156,1,True
16759,-2855.0,1148,192,1,True
16760,-1812.0,699,126,1,True
16761,-840.0,366,55,1,True
16762,-1452.0,663,90,1,True
16763,-2567.0,1022,174,1,True
16764,-1935.0,822,126,1,True
16765,-1659.0,681,111,1,True
16766,-2331.0,957,155,1,True
16767,-1006.0,424,67,1,True
16768,-1342.0,625,82,1,True
16769,-2279.0,923,153,1,True
16770,-1680.0,648,117,1,True
16771,-1410.0,585,94,1,True
16772,-1857.0,852,114,1,True
16773,-1350.0,588,87,1,True
16774,-2900.0,1337,176,1,True
16775,-965.0,410,64,1,True
16776,-2462.0,1007,164,1,True
16777,-3316.0,1330,223,1,True
16778,-1294.0,568,83,1,True
16779,-1453.0,565,101,1,True
16780,-1315.0,562,86,1,True
16781,-1991.0,797,135,1,True
16782,-1220.0,503,82,1,True
16783,-2016.0,768,141,1,True
16784,-2321.0,920,158,1,True
16785,-1826.0,758,121,1,True
16786,-1792.0,742,119,1,True
16787,-2313.0,921,157,1,True
16788,-1555.0,595,109,1,True
16789,-1347.0,585,87,1,True
16790,-1606.0,691,104,1,True
16791,-1063.0,409,75,1,True
16792,-1841.0,755,123,1,True
16793,-904.0,349,64,1,True
16794,-644.0,242,47,1,True
16795,-1256.0,485,88,1,True
16796,-2593.0,1120,166,1,True
16797,-1135.0,436,80,1,True
16798,-1005.0,405,69,1,True
16799,-2056.0,853,136,1,True
16800,-3232.0,1273,220,1,True
16801,-1001.0,374,72,1,True
16802,-1769.0,764,114,1,True
16803,-611.0,227,45,1,True
16804,-2151.0,858,146,1,True
16805,-674.0,263,48,1,True
16806,-1439.0,569,99,1,True
16807,-2125.0,841,145,1,True
16808,-1310.0,494,93,1,True
16809,-1472.0,593,100,1,True
16810,-914.0,368,63,1,True
16811,-871.0,343,61,1,True
16812,-2069.0,839,139,1,True
16813,-2261.0,869,157,1,True
16814,-3376.0,1417,220,1,True
16815,-611.0,254,42,1,True
16816,-449.0,191,31,1,True
16817,-962.0,434,61,1,True
16818,-2020.0,826,135,1,True
16819,-2634.0,1026,181,1,True
16820,-1634.0,692,107,1,True
16821,-1616.0,719,102,1,True
16822,-2422.0,949,166,1,True
16823,-3259.0,1399,209,1,True
