Episode,TotalReward,Steps,Drop,Delivered,Rollbacks
95103,-840.0,1000,0,0,160
95104,-685.0,815,0,1,109
95105,-435.0,539,0,1,83
95106,-529.0,651,0,1,101
95107,-387.0,499,0,1,91
95108,-616.0,725,1,1,97
95109,-411.0,527,0,1,95
95110,-545.0,672,0,1,106
95111,-480.0,607,0,1,106
95112,-178.0,248,0,1,49
95113,-847.0,1000,0,0,153
95114,-459.0,573,0,1,93
95115,-858.0,1000,0,0,142
95116,-845.0,1000,0,0,155
95117,-300.0,411,0,1,90
95118,-852.0,1000,0,0,148
95119,-586.0,706,0,1,99
95120,-74.0,110,0,1,15
95121,-204.0,276,0,1,51
95122,-268.0,360,0,1,71
95123,-746.0,875,0,1,108
95124,-265.0,342,0,1,56
95125,-764.0,937,0,1,152
95126,-355.0,454,0,1,78
95127,-809.0,1000,0,1,170
95128,-849.0,1000,0,0,151
95129,-832.0,1000,0,0,168
95130,-857.0,1000,0,0,143
95131,-307.0,393,0,1,65
95132,-434.0,543,0,1,88
95133,-466.0,576,0,1,89
95134,-370.0,461,1,1,79
95135,-704.0,863,0,1,138
95136,-402.0,521,0,1,98
95137,-421.0,527,0,1,85
95138,-801.0,983,0,1,161
95139,-304.0,398,0,1,73
95140,-864.0,1000,0,0,136
95141,-361.0,455,0,1,73
95142,-385.0,498,0,1,92
95143,-558.0,709,0,1,130
95144,-848.0,1000,0,0,152
95145,-391.0,506,0,1,94
95146,-209.0,277,0,1,47
95147,-442.0,563,0,1,100
95148,-502.0,618,0,1,95
95149,-432.0,529,0,1,76
95150,-573.0,741,0,1,147
95151,-373.0,487,0,1,93
95152,-243.0,323,0,1,59
95153,-782.0,955,0,1,152
95154,-852.0,1000,0,0,148
95155,-860.0,1000,0,0,140
95156,-298.0,396,0,1,77
95157,-340.0,420,0,1,59
95158,-303.0,388,0,1,64
95159,-388.0,509,0,1,100
95160,-559.0,664,0,1,84
95161,-323.0,406,0,1,62
95162,-844.0,1000,0,0,156
95163,-206.0,276,0,1,49
95164,-846.0,1000,0,0,154
95165,-857.0,1000,0,0,143
95166,-459.0,565,1,1,94
95167,-189.0,253,0,1,43
95168,-745.0,918,0,1,152
95169,-846.0,1000,0,0,154
95170,-852.0,1000,0,0,148
95171,-424.0,536,1,1,100
95172,-570.0,721,0,1,130
95173,-365.0,467,0,1,81
95174,-822.0,1000,0,0,178
95175,-349.0,452,0,1,82
95176,-452.0,557,0,1,84
95177,-565.0,712,0,1,126
95178,-502.0,631,0,1,108
95179,-216.0,292,0,1,55
95180,-529.0,645,0,1,95
95181,-241.0,324,0,1,62
95182,-843.0,1000,0,0,157
95183,-845.0,1000,0,0,155
95184,-203.0,277,0,1,53
95185,-261.0,339,0,1,57
95186,-855.0,1000,0,0,145
95187,-832.0,1000,0,0,168
95188,-468.0,572,0,1,83
95189,-856.0,1000,0,0,144
95190,-441.0,573,0,1,111
95191,-362.0,463,0,1,80
95192,-297.0,379,0,1,61
95193,-842.0,1000,0,0,158
95194,-572.0,710,0,1,117
95195,-849.0,1000,0,0,151
95196,-391.0,489,0,1,77
95197,-852.0,1000,0,0,148
95198,-768.0,953,0,1,164
95199,-343.0,443,0,1,79
95200,-571.0,697,0,1,105
95201,-452.0,574,0,1,101
95202,-599.0,757,0,1,137
95203,-205.0,279,0,1,53
95204,-362.0,459,0,1,76
95205,-173.0,228,1,1,43
95206,-848.0,1000,0,0,152
95207,-685.0,848,0,1,142
95208,-842.0,1000,0,0,158
95209,-421.0,527,0,1,85
95210,-852.0,1000,0,0,148
95211,-777.0,949,0,1,151
95212,-323.0,407,0,1,63
95213,-309.0,412,0,1,82
95214,-430.0,541,0,1,90
95215,-842.0,1000,0,0,158
95216,-484.0,599,0,1,94
95217,-845.0,1000,0,0,155
95218,-435.0,561,0,1,105
95219,-840.0,1000,0,0,160
95220,-383.0,496,0,1,92
95221,-290.0,374,0,1,63
95222,-417.0,519,0,1,81
95223,-736.0,918,0,1,161
95224,-354.0,438,0,1,63
95225,-346.0,459,0,1,92
95226,-566.0,693,0,1,106
95227,-705.0,873,0,1,147
95228,-850.0,1000,1,0,159
95229,-595.0,729,0,1,113
95230,-257.0,336,0,1,58
95231,-625.0,757,0,1,111
95232,-414.0,515,0,1,80
95233,-160.0,222,0,1,41
95234,-858.0,1000,0,0,142
95235,-157.0,219,0,1,41
95236,-493.0,616,0,1,102
95237,-843.0,1000,0,0,157
95238,-853.0,1000,0,0,147
95239,-503.0,633,0,1,109
95240,-450.0,569,0,1,98
95241,-349.0,445,0,1,75
95242,-854.0,1000,0,0,146
95243,-265.0,359,0,1,73
95244,-839.0,1000,0,0,161
95245,-142.0,197,0,1,34
95246,-453.0,551,0,1,77
95247,-850.0,1000,1,0,159
95248,-402.0,494,1,1,80
95249,-337.0,434,0,1,76
95250,-439.0,549,0,1,89
95251,-273.0,362,0,1,68
95252,-542.0,666,0,1,103
95253,-588.0,724,0,1,115
95254,-803.0,985,0,1,161
95255,-504.0,636,0,1,111
95256,-228.0,312,0,1,63
95257,-245.0,331,0,1,65
95258,-463.0,562,1,1,87
95259,-73.0,109,0,1,15
95260,-715.0,893,0,1,157
95261,-854.0,1000,0,0,146
95262,-749.0,923,0,1,153
95263,-843.0,1000,0,0,157
95264,-441.0,534,0,1,72
95265,-328.0,419,0,1,70
95266,-750.0,900,0,1,129
95267,-846.0,1000,0,0,154
95268,-196.0,269,0,1,52
95269,-156.0,216,0,1,39
95270,-848.0,1000,0,0,152
95271,-390.0,497,0,1,86
95272,-846.0,1000,0,0,154
95273,-579.0,729,0,1,129
95274,-310.0,393,0,1,62
95275,-510.0,634,0,1,103
95276,-817.0,1000,0,0,183
95277,-405.0,511,0,1,85
95278,-422.0,519,0,1,76
95279,-351.0,459,0,1,87
95280,-361.0,474,0,1,92
95281,-665.0,820,0,1,134
95282,-417.0,517,0,1,79
95283,-834.0,1000,1,0,175
95284,-505.0,640,0,1,114
95285,-669.0,828,0,1,138
95286,-298.0,398,0,1,79
95287,-302.0,392,0,1,69
95288,-844.0,1000,0,0,156
95289,-315.0,404,0,1,68
95290,-764.0,939,0,1,154
95291,-336.0,432,0,1,75
95292,-504.0,631,0,1,106
95293,-429.0,547,0,1,97
95294,-323.0,423,0,1,79
95295,-407.0,522,0,1,94
95296,-398.0,495,0,1,76
95297,-453.0,567,0,1,93
95298,-848.0,1000,0,0,152
95299,-675.0,826,0,1,130
95300,-342.0,450,0,1,87
95301,-252.0,324,0,1,51
95302,-266.0,345,0,1,58
95303,-575.0,709,0,1,113
95304,-428.0,543,0,1,94
95305,-741.0,911,0,1,149
95306,-238.0,325,0,1,66
95307,-760.0,935,0,1,154
95308,-809.0,988,0,1,158
95309,-486.0,603,0,1,96
95310,-859.0,1000,0,0,141
95311,-854.0,1000,0,0,146
95312,-315.0,408,0,1,72
95313,-474.0,594,0,1,99
95314,-394.0,495,0,1,80
95315,-302.0,395,0,1,72
95316,-382.0,484,0,1,81
95317,-535.0,653,0,1,97
95318,-848.0,1000,0,0,152
95319,-645.0,774,0,1,108
95320,-306.0,395,0,1,68
95321,-855.0,1000,0,0,145
95322,-853.0,1000,0,0,147
95323,-822.0,1000,0,0,178
95324,-862.0,1000,1,0,147
95325,-768.0,929,1,1,149
95326,-696.0,824,0,1,107
95327,-200.0,269,0,1,48
95328,-490.0,591,1,1,89
95329,-792.0,966,0,1,153
95330,-539.0,673,0,1,113
95331,-804.0,991,0,1,166
95332,-739.0,904,0,1,144
95333,-838.0,1000,0,0,162
95334,-553.0,692,0,1,118
95335,-415.0,538,0,1,102
95336,-321.0,408,0,1,66
95337,-371.0,483,0,1,91
95338,-297.0,377,0,1,59
95339,-128.0,185,0,1,36
95340,-449.0,559,0,1,89
95341,-547.0,669,0,1,101
95342,-293.0,393,0,1,79
95343,-818.0,996,0,1,157
95344,-543.0,701,0,1,137
95345,-181.0,251,0,1,49
95346,-779.0,950,0,1,150
95347,-371.0,473,0,1,81
95348,-513.0,637,0,1,103
95349,-856.0,1000,0,0,144
95350,-440.0,553,0,1,92
95351,-139.0,190,0,1,30
95352,-850.0,1000,0,0,150
95353,-598.0,726,0,1,107
95354,-715.0,884,0,1,148
95355,-804.0,989,0,1,164
95356,-393.0,491,0,1,77
95357,-289.0,372,0,1,62
95358,-687.0,841,0,1,133
95359,-448.0,568,0,1,99
95360,-826.0,989,0,1,142
95361,-280.0,368,0,1,67
95362,-267.0,360,0,1,72
95363,-294.0,376,0,1,61
95364,-495.0,622,0,1,106
95365,-239.0,322,0,1,62
95366,-458.0,578,0,1,99
95367,-750.0,909,0,1,138
95368,-462.0,578,1,1,104
95369,-483.0,612,0,1,108
95370,-419.0,524,0,1,84
95371,-213.0,285,0,1,51
95372,-480.0,599,0,1,98
95373,-270.0,355,0,1,64
95374,-838.0,1000,0,0,162
95375,-713.0,878,0,1,144
95376,-644.0,794,0,1,129
95377,-761.0,943,0,1,161
95378,-868.0,1000,1,0,141
95379,-209.0,285,0,1,55
95380,-784.0,963,0,1,158
95381,-702.0,872,0,1,149
95382,-849.0,1000,0,0,151
95383,-854.0,1000,0,0,146
95384,-344.0,442,0,1,77
95385,-392.0,495,0,1,82
95386,-534.0,665,0,1,110
95387,-854.0,1000,0,0,146
95388,-533.0,661,0,1,107
95389,-343.0,431,0,1,67
95390,-766.0,912,0,1,125
95391,-770.0,963,0,1,172
95392,-592.0,719,0,1,106
95393,-464.0,558,0,1,73
95394,-582.0,713,0,1,110
95395,-270.0,351,0,1,60
95396,-53.0,87,0,1,13
95397,-408.0,526,0,1,97
95398,-494.0,607,0,1,92
95399,-843.0,1000,0,0,157
95400,-844.0,1000,0,0,156
95401,-782.0,966,0,1,163
95402,-233.0,314,0,1,60
95403,-443.0,543,0,1,79
95404,-821.0,989,0,1,147
95405,-165.0,213,0,1,27
95406,-629.0,763,0,1,113
95407,-490.0,618,0,1,107
95408,-864.0,1000,0,0,136
95409,-484.0,603,0,1,98
95410,-426.0,538,0,1,91
95411,-254.0,337,0,1,62
95412,-627.0,785,0,1,137
95413,-186.0,256,0,1,49
95414,-833.0,1000,0,0,167
95415,-852.0,1000,0,0,148
95416,-479.0,592,0,1,92
95417,-844.0,1000,0,0,156
95418,-360.0,471,0,1,90
95419,-443.0,567,0,1,103
95420,-860.0,1000,0,0,140
95421,-626.0,772,0,1,125
95422,-449.0,573,0,1,103
95423,-528.0,653,0,1,104
95424,-408.0,519,0,1,90
95425,-597.0,720,0,1,102
95426,-844.0,1000,1,0,165
95427,-480.0,591,0,1,90
95428,-260.0,348,0,1,67
95429,-681.0,846,0,1,144
95430,-527.0,650,0,1,102
95431,-440.0,567,0,1,106
95432,-286.0,376,0,1,69
95433,-316.0,417,0,1,80
95434,-460.0,570,0,1,89
95435,-676.0,832,0,1,135
95436,-845.0,1000,0,0,155
95437,-421.0,518,0,1,76
95438,-303.0,385,0,1,61
95439,-770.0,934,0,1,143
95440,-332.0,434,0,1,81
95441,-348.0,456,0,1,87
95442,-251.0,343,0,1,71
95443,-171.0,231,0,1,39
95444,-194.0,271,0,1,56
95445,-323.0,433,0,1,89
95446,-847.0,1000,0,0,153
95447,-142.0,193,0,1,30
95448,-394.0,500,0,1,85
95449,-720.0,873,0,1,132
95450,-841.0,995,1,1,142
95451,-335.0,435,0,1,79
95452,-128.0,182,0,1,33
95453,-329.0,421,0,1,71
95454,-359.0,449,0,1,69
95455,-849.0,1000,1,0,160
95456,-752.0,921,1,1,157
95457,-845.0,1000,0,0,155
95458,-260.0,347,0,1,66
95459,-716.0,889,0,1,152
95460,-438.0,540,0,1,81
95461,-250.0,323,0,1,52
95462,-852.0,1000,0,0,148
95463,-831.0,1000,0,0,169
95464,-244.0,328,0,1,63
95465,-348.0,444,0,1,75
95466,-535.0,661,0,1,105
95467,-207.0,279,0,1,51
95468,-400.0,516,0,1,95
95469,-864.0,1000,0,0,136
95470,-452.0,557,0,1,84
95471,-511.0,640,0,1,108
95472,-297.0,380,0,1,62
95473,-803.0,982,0,1,158
95474,-337.0,426,0,1,68
95475,-612.0,739,0,1,106
95476,-342.0,449,0,1,86
95477,-423.0,548,0,1,104
95478,-313.0,411,0,1,77
95479,-849.0,1000,0,0,151
95480,-488.0,602,0,1,93
95481,-834.0,1000,0,0,166
95482,-854.0,1000,0,0,146
95483,-289.0,379,0,1,69
95484,-405.0,516,0,1,90
95485,-365.0,477,0,1,91
95486,-725.0,889,0,1,143
95487,-840.0,1000,0,0,160
95488,-753.0,921,0,1,147
95489,-842.0,1000,0,0,158
95490,-293.0,394,0,1,80
95491,-618.0,763,0,1,124
95492,-853.0,1000,0,0,147
95493,-391.0,494,0,1,82
95494,-871.0,1000,0,0,129
95495,-333.0,422,0,1,68
95496,-800.0,970,1,1,158
95497,-850.0,1000,0,0,150
95498,-854.0,1000,0,0,146
95499,-430.0,539,0,1,88
95500,-476.0,581,0,1,84
95501,-329.0,417,0,1,67
95502,-792.0,978,0,1,165
95503,-298.0,386,0,1,67
95504,-310.0,411,0,1,80
95505,-853.0,1000,0,0,147
95506,-812.0,993,0,1,160
95507,-185.0,250,0,1,44
95508,-238.0,322,0,1,63
95509,-162.0,224,0,1,41
95510,-859.0,1000,1,0,150
95511,-704.0,878,0,1,153
95512,-854.0,1000,0,0,146
95513,-428.0,535,0,1,86
95514,-445.0,554,0,1,88
95515,-755.0,930,0,1,154
95516,-588.0,723,1,1,123
95517,-516.0,641,0,1,104
95518,-659.0,820,0,1,140
95519,-785.0,959,0,1,153
95520,-439.0,537,0,1,77
95521,-858.0,1000,0,0,142
95522,-495.0,611,0,1,95
95523,-853.0,1000,0,0,147
95524,-798.0,977,0,1,158
95525,-240.0,323,0,1,62
95526,-309.0,397,0,1,67
95527,-454.0,577,0,1,102
95528,-388.0,500,0,1,91
95529,-441.0,554,0,1,92
95530,-310.0,405,0,1,74
95531,-509.0,630,0,1,100
95532,-845.0,1000,0,0,155
95533,-865.0,1000,0,0,135
95534,-371.0,465,0,1,73
95535,-599.0,743,0,1,123
95536,-180.0,246,0,1,45
95537,-808.0,985,0,1,156
95538,-819.0,1000,0,1,160
95539,-550.0,663,1,1,101
95540,-436.0,561,0,1,104
95541,-472.0,592,0,1,99
95542,-359.0,443,0,1,63
95543,-378.0,473,0,1,74
95544,-392.0,505,0,1,92
95545,-204.0,279,0,1,54
95546,-839.0,1000,0,0,161
95547,-475.0,606,0,1,110
95548,-367.0,477,0,1,89
95549,-339.0,441,0,1,81
95550,-385.0,482,0,1,76
95551,-650.0,812,0,1,141
95552,-653.0,818,0,1,144
95553,-453.0,576,0,1,102
95554,-813.0,994,0,1,160
95555,-833.0,1000,0,0,167
95556,-415.0,536,0,1,100
95557,-851.0,1000,0,0,149
95558,-423.0,526,0,1,82
95559,-407.0,516,0,1,88
95560,-656.0,835,0,1,158
95561,-510.0,648,0,1,117
95562,-436.0,547,0,1,90
95563,-849.0,1000,0,0,151
95564,-450.0,573,0,1,102
95565,-313.0,391,1,1,66
95566,-407.0,516,0,1,88
95567,-461.0,588,0,1,106
95568,-734.0,909,0,1,154
95569,-297.0,392,0,1,74
95570,-734.0,914,0,1,159
95571,-512.0,626,0,1,93
95572,-260.0,354,0,1,73
95573,-343.0,442,0,1,78
95574,-387.0,495,0,1,87
95575,-136.0,186,0,1,29
95576,-837.0,1000,0,0,163
95577,-858.0,1000,0,0,142
95578,-253.0,335,0,1,61
95579,-175.0,245,0,1,49
95580,-127.0,179,0,1,31
95581,-847.0,1000,0,0,153
95582,-446.0,535,0,1,68
95583,-827.0,1000,0,0,173
95584,-474.0,591,0,1,96
95585,-427.0,518,0,1,70
95586,-841.0,1000,0,0,159
95587,-720.0,887,0,1,146
95588,-408.0,526,0,1,97
95589,-604.0,753,0,1,128
95590,-528.0,640,0,1,91
95591,-842.0,1000,0,0,158
95592,-319.0,410,0,1,70
95593,-410.0,532,0,1,101
95594,-483.0,594,0,1,90
95595,-330.0,416,0,1,65
95596,-846.0,1000,0,0,154
95597,-551.0,683,0,1,111
95598,-354.0,470,0,1,95
95599,-401.0,517,0,1,95
95600,-840.0,1000,0,0,160
95601,-837.0,1000,0,0,163
95602,-312.0,406,0,1,73
95603,-669.0,830,0,1,140
95604,-452.0,558,0,1,85
95605,-758.0,929,0,1,150
95606,-826.0,992,0,1,145
95607,-151.0,210,0,1,38
95608,-861.0,1000,0,0,139
95609,-846.0,1000,0,0,154
95610,-719.0,883,0,1,143
95611,-717.0,888,0,1,150
95612,-795.0,972,0,1,156
95613,-837.0,1000,0,0,163
95614,-373.0,458,0,1,64
95615,-129.0,188,0,1,38
95616,-842.0,1000,0,0,158
95617,-752.0,927,0,1,154
95618,-468.0,586,0,1,97
95619,-866.0,1000,0,0,134
95620,-609.0,747,0,1,117
95621,-851.0,1000,0,0,149
95622,-381.0,461,0,1,59
95623,-383.0,479,0,1,75
95624,-852.0,1000,0,0,148
95625,-435.0,546,0,1,90
95626,-653.0,811,0,1,137
95627,-856.0,1000,0,0,144
95628,-421.0,531,0,1,89
95629,-477.0,603,0,1,105
95630,-367.0,476,0,1,88
95631,-787.0,975,0,1,167
95632,-241.0,318,0,1,56
95633,-643.0,755,2,1,109
95634,-288.0,384,0,1,75
95635,-376.0,492,0,1,95
95636,-855.0,1000,1,0,154
95637,-289.0,379,0,1,69
95638,-436.0,561,0,1,104
95639,-402.0,514,0,1,91
95640,-294.0,379,0,1,64
95641,-297.0,397,0,1,79
95642,-794.0,980,0,1,165
95643,-273.0,361,0,1,67
95644,-340.0,437,0,1,76
95645,-615.0,748,0,1,112
95646,-837.0,1000,0,0,163
95647,-215.0,287,0,1,51
95648,-238.0,322,0,1,63
95649,-457.0,568,0,1,90
95650,-845.0,1000,0,0,155
95651,-319.0,408,0,1,68
95652,-510.0,623,0,1,92
95653,-834.0,1000,0,0,166
95654,-639.0,794,0,1,134
95655,-838.0,1000,0,0,162
95656,-348.0,451,0,1,82
95657,-461.0,575,1,1,102
95658,-824.0,993,1,1,157
95659,-488.0,609,0,1,100
95660,-511.0,636,0,1,104
95661,-244.0,323,0,1,58
95662,-281.0,376,0,1,74
95663,-846.0,1000,0,0,154
95664,-816.0,1000,0,0,184
95665,-409.0,504,0,1,74
95666,-348.0,454,0,1,85
95667,-337.0,422,1,1,73
95668,-378.0,472,0,1,73
95669,-861.0,1000,1,0,148
95670,-168.0,225,0,1,36
95671,-787.0,927,0,1,119
95672,-362.0,452,0,1,69
95673,-453.0,570,0,1,96
95674,-843.0,1000,0,0,157
95675,-818.0,994,1,1,164
95676,-619.0,746,0,1,106
95677,-352.0,456,0,1,83
95678,-796.0,974,0,1,157
95679,-302.0,391,0,1,68
95680,-838.0,1000,0,0,162
95681,-799.0,983,0,1,163
95682,-865.0,1000,0,0,135
95683,-528.0,673,1,1,133
95684,-108.0,155,0,1,26
95685,-428.0,541,0,1,92
95686,-465.0,586,0,1,100
95687,-776.0,931,1,1,143
95688,-493.0,603,1,1,98
95689,-853.0,1000,0,0,147
95690,-870.0,1000,1,0,139
95691,-335.0,421,0,1,65
95692,-844.0,1000,0,0,156
95693,-833.0,1000,2,0,185
95694,-758.0,935,0,1,156
95695,-845.0,1000,0,0,155
95696,-774.0,958,0,1,163
95697,-793.0,967,0,1,153
95698,-496.0,638,0,1,121
95699,-713.0,874,0,1,140
95700,-219.0,292,0,1,52
95701,-233.0,308,0,1,54
95702,-404.0,514,0,1,89
95703,-420.0,518,0,1,77
95704,-845.0,1000,0,0,155
95705,-387.0,499,0,1,91
95706,-848.0,1000,0,0,152
95707,-254.0,325,0,1,50
95708,-449.0,564,0,1,94
95709,-742.0,919,0,1,156
95710,-361.0,454,0,1,72
95711,-845.0,1000,0,0,155
95712,-536.0,651,0,1,94
95713,-355.0,460,0,1,84
95714,-856.0,1000,0,0,144
95715,-738.0,915,0,1,156
95716,-352.0,451,0,1,78
95717,-868.0,1000,2,0,150
95718,-442.0,549,0,1,86
95719,-360.0,466,0,1,85
95720,-313.0,399,0,1,65
95721,-279.0,365,0,1,65
95722,-851.0,1000,0,0,149
95723,-837.0,1000,0,0,163
95724,-856.0,1000,0,0,144
95725,-788.0,949,1,1,149
95726,-288.0,374,0,1,65
95727,-463.0,590,0,1,106
95728,-318.0,395,1,1,65
95729,-789.0,979,0,1,169
95730,-479.0,600,0,1,100
95731,-440.0,553,0,1,92
95732,-829.0,1000,0,0,171
95733,-453.0,578,0,1,104
95734,-848.0,1000,0,0,152
95735,-275.0,372,0,1,76
95736,-852.0,1000,1,0,157
95737,-367.0,463,0,1,75
95738,-335.0,426,0,1,70
95739,-673.0,831,0,1,137
95740,-403.0,520,0,1,96
95741,-847.0,1000,0,0,153
95742,-854.0,1000,0,0,146
95743,-283.0,388,0,1,84
95744,-605.0,756,0,1,130
95745,-847.0,1000,0,0,153
95746,-404.0,511,0,1,86
95747,-418.0,503,0,1,64
95748,-852.0,1000,0,0,148
95749,-326.0,405,0,1,58
95750,-335.0,443,0,1,87
95751,-298.0,390,0,1,71
95752,-282.0,367,0,1,64
95753,-360.0,452,1,1,80
95754,-654.0,805,0,1,130
95755,-480.0,630,0,1,129
95756,-591.0,729,0,1,117
95757,-842.0,1000,0,0,158
95758,-359.0,458,0,1,78
95759,-440.0,547,0,1,86
95760,-619.0,764,0,1,124
95761,-493.0,602,0,1,88
95762,-836.0,1000,0,0,164
95763,-816.0,997,0,1,160
95764,-425.0,544,0,1,98
95765,-582.0,740,0,1,137
95766,-476.0,587,0,1,90
95767,-627.0,766,0,1,118
95768,-844.0,1000,0,0,156
95769,-495.0,601,0,1,85
95770,-725.0,847,1,1,110
95771,-637.0,800,0,1,142
95772,-375.0,481,0,1,85
95773,-440.0,565,0,1,104
95774,-871.0,1000,1,0,138
95775,-373.0,477,0,1,83
95776,-844.0,1000,0,0,156
95777,-499.0,626,0,1,106
95778,-289.0,376,0,1,66
95779,-722.0,899,0,1,156
95780,-802.0,965,2,1,160
95781,-850.0,1000,0,0,150
95782,-863.0,1000,1,0,146
95783,-440.0,567,0,1,106
95784,-843.0,1000,0,0,157
95785,-840.0,1000,0,0,160
95786,-317.0,405,0,1,67
95787,-204.0,281,0,1,56
95788,-315.0,403,0,1,67
95789,-135.0,198,0,1,42
95790,-237.0,324,0,1,66
95791,-155.0,216,0,1,40
95792,-208.0,286,0,1,57
95793,-314.0,412,0,1,77
95794,-388.0,484,0,1,75
95795,-301.0,379,0,1,57
95796,-523.0,666,0,1,122
95797,-274.0,369,0,1,74
95798,-861.0,1000,0,0,139
95799,-451.0,546,0,1,74
95800,-446.0,544,0,1,77
95801,-309.0,401,0,1,71
95802,-675.0,845,0,1,149
95803,-843.0,1000,0,0,157
95804,-422.0,536,0,1,93
95805,-869.0,1000,1,0,140
95806,-286.0,381,0,1,74
95807,-362.0,469,0,1,86
95808,-379.0,493,0,1,93
95809,-467.0,590,0,1,102
95810,-370.0,480,0,1,89
95811,-285.0,377,0,1,71
95812,-340.0,440,0,1,79
95813,-377.0,472,0,1,74
95814,-852.0,1000,0,0,148
95815,-573.0,718,0,1,124
95816,-853.0,1000,0,0,147
95817,-795.0,969,0,1,153
95818,-524.0,654,0,1,109
95819,-478.0,582,0,1,83
95820,-839.0,1000,0,0,161
95821,-423.0,524,0,1,80
95822,-401.0,504,0,1,82
95823,-625.0,787,0,1,141
95824,-309.0,404,0,1,74
95825,-827.0,1000,0,0,173
95826,-580.0,743,0,1,142
95827,-100.0,149,0,1,28
95828,-850.0,1000,0,0,150
95829,-598.0,755,0,1,136
95830,-466.0,585,0,1,98
95831,-422.0,521,0,1,78
95832,-667.0,825,0,1,137
95833,-858.0,1000,0,0,142
95834,-443.0,561,0,1,97
95835,-306.0,395,0,1,68
95836,-402.0,508,0,1,85
95837,-351.0,438,0,1,66
95838,-577.0,713,0,1,115
95839,-271.0,372,0,1,80
95840,-848.0,1000,0,0,152
95841,-822.0,1000,0,0,178
95842,-280.0,368,0,1,67
95843,-674.0,842,0,1,147
95844,-857.0,1000,0,0,143
95845,-286.0,365,0,1,58
95846,-588.0,718,0,1,109
95847,-830.0,1000,0,0,170
95848,-220.0,305,0,1,64
95849,-436.0,537,0,1,80
95850,-847.0,1000,0,0,153
95851,-603.0,726,1,1,111
95852,-484.0,611,0,1,106
95853,-189.0,261,0,1,51
95854,-340.0,438,0,1,77
95855,-841.0,1000,0,0,159
95856,-688.0,851,0,1,142
95857,-668.0,819,0,1,130
95858,-722.0,894,0,1,151
95859,-189.0,263,0,1,53
95860,-447.0,556,0,1,88
95861,-246.0,333,0,1,66
95862,-353.0,453,0,1,79
95863,-848.0,1000,0,0,152
95864,-269.0,368,0,1,78
95865,-476.0,587,0,1,90
95866,-563.0,697,0,1,113
95867,-375.0,477,0,1,81
95868,-395.0,487,0,1,71
95869,-855.0,1000,0,0,145
95870,-296.0,399,0,1,82
95871,-857.0,1000,0,0,143
95872,-272.0,354,0,1,61
95873,-857.0,1000,1,0,152
95874,-835.0,1000,0,0,165
95875,-314.0,408,0,1,73
95876,-344.0,443,0,1,78
95877,-850.0,1000,0,0,150
95878,-839.0,1000,0,0,161
95879,-848.0,1000,0,0,152
95880,-826.0,1000,0,0,174
95881,-629.0,777,0,1,127
95882,-312.0,412,0,1,79
95883,-359.0,467,0,1,87
95884,-379.0,496,0,1,96
95885,-201.0,270,1,1,57
95886,-877.0,1000,1,0,132
95887,-378.0,489,0,1,90
95888,-178.0,242,0,1,43
95889,-505.0,643,0,1,117
95890,-834.0,1000,0,0,166
95891,-549.0,682,0,1,112
95892,-508.0,629,0,1,100
95893,-840.0,1000,0,0,160
95894,-452.0,570,0,1,97
95895,-641.0,778,0,1,116
95896,-709.0,849,0,1,119
95897,-230.0,307,0,1,56
95898,-443.0,529,2,1,83
95899,-767.0,951,0,1,163
95900,-856.0,1000,0,0,144
95901,-170.0,236,0,1,45
95902,-586.0,737,0,1,130
95903,-854.0,1000,0,0,146
95904,-833.0,1000,0,0,167
95905,-690.0,839,0,1,128
95906,-739.0,896,0,1,136
95907,-291.0,383,0,1,71
95908,-180.0,240,0,1,39
95909,-133.0,186,0,1,32
95910,-752.0,913,0,1,140
95911,-850.0,1000,0,0,150
95912,-374.0,467,0,1,72
95913,-196.0,271,0,1,54
95914,-25.0,51,0,1,5
95915,-851.0,1000,0,0,149
95916,-832.0,1000,0,0,168
95917,-619.0,770,0,1,130
95918,-807.0,985,0,1,157
95919,-855.0,1000,0,0,145
95920,-365.0,471,0,1,85
95921,-848.0,1000,0,0,152
95922,-431.0,547,0,1,95
95923,-344.0,448,0,1,83
95924,-860.0,1000,0,0,140
95925,-779.0,961,0,1,161
95926,-688.0,846,0,1,137
95927,-842.0,1000,0,0,158
95928,-266.0,355,0,1,68
95929,-319.0,399,0,1,59
95930,-211.0,283,0,1,51
95931,-862.0,1000,0,0,138
95932,-439.0,535,0,1,75
95933,-302.0,392,0,1,69
95934,-438.0,548,0,1,89
95935,-580.0,712,0,1,111
95936,-162.0,221,0,1,38
95937,-863.0,1000,1,0,146
95938,-585.0,718,0,1,112
95939,-847.0,1000,0,0,153
95940,-836.0,1000,0,0,164
95941,-399.0,515,0,1,95
95942,-274.0,363,0,1,68
95943,-852.0,1000,0,0,148
95944,-834.0,1000,0,0,166
95945,-568.0,708,0,1,119
95946,-477.0,585,0,1,87
95947,-829.0,1000,0,0,171
95948,-716.0,888,0,1,151
95949,-711.0,867,0,1,135
95950,-457.0,585,0,1,107
95951,-397.0,524,0,1,106
95952,-704.0,867,0,1,142
95953,-310.0,412,0,1,81
95954,-412.0,517,1,1,93
95955,-269.0,368,0,1,78
95956,-324.0,431,0,1,86
95957,-362.0,467,0,1,84
95958,-849.0,1000,0,0,151
95959,-851.0,1000,0,0,149
95960,-551.0,668,0,1,96
95961,-298.0,386,0,1,67
95962,-361.0,476,0,1,94
